Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Brian Williams","TXSO",,2,6,8.22335057228013,17,10,0,0,0,65.2,335,83,66,60,9,42,17,10,2,54,"Brian Williams","sa3045255",
"Brooks Gosswein","BRAD",22,4,2,5.126582154706589,12,11,0,0,0,52.2,239,52,37,30,3,21,9,4,0,53,"Brooks Gosswein","sa3017315",694747
"Bailey Dees","PSU",22,4,4,5.590909090909091,13,13,0,0,0,66,305,81,47,41,9,20,12,5,0,53,"Bailey Dees","sa3017946",676442
"Jaden Woods","UGA",19,4,1,4.584905660377358,17,4,0,0,1,53,212,33,27,27,9,24,2,2,0,53,"Jaden Woods","sa3023064",692243
"Andrew Abrahamowicz","BGSU",22,4,4,5.776744391037498,14,12,4,2,0,71.2,321,76,52,46,10,32,9,3,0,53,"Andrew Abrahamowicz","sa3025708",
"Connor Campbell","COFC",,6,4,4.070351602742119,17,8,1,0,0,66.1,299,85,37,30,5,20,9,6,1,53,"Connor Campbell","sa3028322",
"Gus Carter","FGCU",,0,3,5.60377358490566,16,9,0,0,0,53,255,72,38,33,7,26,4,8,0,53,"Gus Carter","sa3028530",
"Garrett Crowley","FOR",21,3,4,5.977099062589134,12,10,1,0,0,43.2,213,39,40,29,5,32,12,8,0,53,"Garrett Crowley","sa3029614",
"Steven Davila","JKST",,5,1,3.5526315789473686,17,0,0,0,8,38,165,25,15,15,3,24,4,1,0,53,"Steven Davila","sa3029875",
"Tyler Davis","SHSU",,6,5,5.752174103850459,14,13,2,0,0,76.2,342,92,54,49,12,15,18,7,0,53,"Tyler Davis","sa3029942",
"Tyler Davis","VCU",19,9,2,4.863353922035882,21,0,0,0,5,53.2,246,55,35,29,2,27,6,1,1,53,"Tyler Davis","sa3029944",824623
"Alexander Fenton","DAV",21,2,8,7.350785193502512,12,12,1,0,0,63.2,309,93,57,52,3,20,9,3,0,53,"Alexander Fenton","sa3031241",
"Ryan Fischer","NJIT",20,5,3,2.644898041546819,14,14,0,0,0,81.2,348,72,30,24,4,15,17,5,0,53,"Ryan Fischer","sa3031369",
"Everhett Hazelwood","KU",,2,4,6.872727272727273,16,12,0,0,0,55,260,53,42,42,8,41,7,10,0,53,"Everhett Hazelwood","sa3033473",
"MaKhail Hilliard","LSU",,6,0,4.306748567048724,21,8,0,0,0,54.1,224,46,26,26,4,12,5,1,0,53,"MaKhail Hilliard","sa3033840",
"Alec Huertas","LIU",21,2,4,3.745664657291464,10,10,1,1,0,57.2,254,58,36,24,2,20,8,4,0,53,"Alec Huertas","sa3034238",
"Nick Janowicz","TOW",,3,3,5.9400002265930265,15,15,0,0,0,66.2,300,71,45,44,5,33,4,8,0,53,"Nick Janowicz","sa3034579",
"Charles King","TCU",,5,3,3.9,17,5,0,0,0,60,255,62,31,26,2,11,7,1,0,53,"Charles King","sa3035391",
"Evan Kowalski","ORU",,7,2,3.1764705169572154,14,7,0,0,0,56.2,247,49,25,20,3,20,10,6,0,53,"Evan Kowalski","sa3035663",
"Ryan OReilly","UIC",,4,5,6.088235294117647,13,13,1,0,0,68,301,72,49,46,9,30,4,11,0,53,"Ryan OReilly","sa3039184",
"Kody Reeser","TOW",23,4,6,2.020408163265306,25,1,0,0,1,49,202,41,19,11,2,11,4,0,0,53,"Kody Reeser","sa3040547",
"Easton Rhodehouse","VAL",23,4,4,4.6343282262794085,21,11,0,0,3,44.2,190,42,26,23,2,12,2,0,0,53,"Easton Rhodehouse","sa3040671",
"Jesse Schmit","UVU",,1,9,8.55,14,14,0,0,0,60,302,88,64,57,10,30,7,2,0,53,"Jesse Schmit","sa3041724",
"Connor Schultz","BUT",,2,5,6.215827508715829,9,9,1,0,0,46.1,215,58,35,32,2,11,3,2,0,53,"Connor Schultz","sa3041805",
"Ryan Taurek","SMC",,3,3,4.548913137786557,16,9,0,0,0,61.1,269,58,32,31,8,21,13,10,0,53,"Ryan Taurek","sa3043533",
"Ricky Tibbett","SDSU",20,4,2,6.6158942068717455,16,7,0,0,0,50.1,231,72,39,37,11,10,6,5,0,53,"Ricky Tibbett","sa3043814",
"Brandon Weed","UCSD",,4,2,5.155778696806684,13,13,0,0,0,66.1,294,76,39,38,10,23,7,12,0,53,"Brandon Weed","sa3044936",
"Conner Williams","CARK",,2,3,3.8053690300917395,19,6,0,0,0,49.2,223,46,24,21,5,23,8,7,0,53,"Conner Williams","sa3045268",
"Jaycob Deese","HOU",21,2,7,4.455000169944769,16,7,0,0,1,66.2,292,78,39,33,8,22,1,6,0,52,"Jaycob Deese","sa3020376",671600
"Geoffrey Gilbert","CLEM",20,3,6,2.2330827708160506,28,0,0,0,3,44.1,191,43,17,11,3,15,3,4,0,52,"Geoffrey Gilbert","sa3020807",687280
"Jason Savacool","MD",19,7,3,5.973451125779578,14,14,2,0,0,75.1,340,82,53,50,7,26,11,7,0,52,"Jason Savacool","sa3022856",691013
"Noah Hall","APP",20,5,1,3.986577079143727,18,5,0,0,3,49.2,209,39,25,22,5,23,2,4,0,52,"Noah Hall","sa3023416",801801
"Coltin Atkinson","SHSU",,6,1,2.719424535063175,13,5,1,0,2,46.1,197,43,18,14,3,12,1,5,0,52,"Coltin Atkinson","sa3026284",
"Ryan Bywaters","RAD",,2,5,4.882978624324015,13,13,0,0,0,62.2,284,58,38,34,7,35,6,12,0,52,"Ryan Bywaters","sa3028209",
"Eli Ellington","APP",,3,0,3.496402973652654,26,0,0,0,5,46.1,190,30,18,18,4,17,4,7,0,52,"Eli Ellington","sa3030880",
"Haden Erbe","UNO",,1,5,6.7985613376579375,14,8,0,0,0,46.1,232,53,42,35,1,27,13,10,0,52,"Haden Erbe","sa3030970",
"David Erickson","LIB",,8,1,2.0769230215186534,25,0,0,0,1,47.2,200,25,11,11,1,31,5,5,0,52,"David Erickson","sa3030981",
"David Hussey","UTM",,3,1,2.59199992089844,23,1,0,0,6,41.2,160,27,13,12,8,12,1,2,0,52,"David Hussey","sa3034357",
"Spencer Hynes","WICH",23,3,2,7.07586225511912,13,9,0,0,0,48.1,227,50,41,38,7,30,5,4,0,52,"Spencer Hynes","sa3034394",
"Trent Johnson","TULN",,3,5,4.5,16,6,0,0,0,50,210,52,28,25,6,14,2,1,0,52,"Trent Johnson","sa3034817",
"Austin Koehn","UNCG",,4,3,5.242718640770723,15,15,0,0,0,68.2,311,82,50,40,5,20,4,6,0,52,"Austin Koehn","sa3035587",
"Mario Lopez","JKST",,7,0,3.193548387096774,15,8,2,1,0,62,268,66,31,22,4,7,9,3,0,52,"Mario Lopez","sa3036545",
"Kyle Miller","SEMO",,4,2,3.857142952687225,20,5,1,0,5,51.1,225,54,25,22,3,15,3,5,0,52,"Kyle Miller","sa3038074",
"Daniel Padysak","CHSO",20,4,5,5.170212661048957,12,12,0,0,0,62.2,285,71,42,36,5,21,7,3,0,52,"Daniel Padysak","sa3039342",
"Hayden Pearce","PAC",21,4,8,4.89873417721519,14,14,0,0,0,79,360,105,52,43,5,20,6,2,0,52,"Hayden Pearce","sa3039599",
"Cregg Scherrer","ALB",20,4,4,4.921875,13,12,2,0,0,64,302,65,54,35,5,40,8,9,0,52,"Cregg Scherrer","sa3041694",
"Sean Sinisko","ILST",,5,5,4.436619718309859,13,13,2,0,0,71,309,79,44,35,7,21,3,5,0,52,"Sean Sinisko","sa3042361",
"Blake Sodersten","CSUN",,3,2,4.021276514149188,11,10,2,0,0,62.2,272,52,28,28,6,29,12,7,0,52,"Blake Sodersten","sa3042708",
"Matt Sparling","FAU",,2,5,4.428571428571429,13,12,0,0,0,63,284,68,43,31,13,22,5,6,0,52,"Matt Sparling","sa3042801",
"Christian Scott","FLA",22,4,2,3,26,1,0,0,2,54,220,46,20,18,7,9,4,3,0,51,"Christian Scott","30107",681035
"Brendan Collins","UNCG",21,3,3,5.5430464976493,16,14,0,0,0,50.1,241,38,34,31,8,51,6,15,0,51,"Brendan Collins","sa3017549",701975
"Jace Kaminska","WICH",19,8,1,2.3225806451612905,12,10,2,0,0,62,264,51,18,16,7,19,11,4,0,51,"Jace Kaminska","sa3023222",700978
"Ray Bartoli","ARMY",,3,2,3.792134912729476,13,7,1,0,2,59.1,254,53,27,25,4,18,5,5,0,51,"Ray Bartoli","sa3026682",
"Joshua Becker","UML",21,5,4,3.515625,11,11,2,0,0,64,271,53,34,25,5,20,9,4,0,51,"Joshua Becker","sa3026847",
"Jordan Carr","COFC",,3,3,4.524324231032826,23,6,0,0,3,61.2,278,75,40,31,4,18,9,3,0,51,"Jordan Carr","sa3028484",
"Mason Delane","VCU",,3,1,4.87113421218456,18,17,0,0,0,64.2,298,80,44,35,9,18,5,4,0,51,"Mason Delane","sa3030058",
"Jacob Denner","MICH",20,4,4,4.3548386025007035,13,9,0,0,0,51.2,233,57,30,25,7,17,5,3,0,51,"Jacob Denner","sa3030150",
"Collin Duffley","UML",,3,8,5.454545454545454,13,12,2,1,0,66,289,65,51,40,5,30,13,12,0,51,"Collin Duffley","sa3030621",
"Chris Gonzalez","STET",,5,2,5.619289557724756,10,10,0,0,0,65.2,284,72,41,41,4,11,6,3,0,51,"Chris Gonzalez","sa3032405",
"Jake Jones","MUR",,7,2,4.5,25,2,0,0,0,50,225,53,32,25,11,19,11,8,0,51,"Jake Jones","sa3034876",
"Trevor Kirk","ELON",20,4,1,3.2803737148258634,19,1,0,0,0,35.2,164,29,25,13,3,18,1,6,0,51,"Trevor Kirk","sa3035444",805274
"Tyler Lehrmann","USA",,3,4,4.331550890500296,15,8,0,0,1,62.1,269,52,32,30,7,31,6,7,0,51,"Tyler Lehrmann","sa3036190",
"Tanner Lewis","SIU",,4,2,5.625,17,3,0,0,0,48,211,47,31,30,12,24,6,4,0,51,"Tanner Lewis","sa3036311",
"Logan Muratalla","MAN",,3,5,5.014285577657275,10,9,2,0,0,46.2,219,51,34,26,2,24,6,7,0,51,"Logan Muratalla","sa3038566",
"Jaime Ramirez Jr.","AMCC",22,7,2,4.272151795588824,17,3,1,0,1,52.2,224,44,27,25,5,28,1,2,0,51,"Jaime Ramirez Jr.","sa3040423",
"Brian Raymond","WIU",,0,5,4.725000112652781,11,7,0,0,1,53.1,259,64,45,28,6,22,7,7,0,51,"Brian Raymond","sa3040492",
"Kyle Robeniol","UTAH",,1,5,7.256250173002486,12,11,0,0,0,53.1,242,74,45,43,13,9,3,10,0,51,"Kyle Robeniol","sa3040864",
"Kyle Scott","CP",20,2,2,3.9130434782608696,24,2,0,0,7,46,197,44,21,20,4,12,3,4,0,51,"Kyle Scott","sa3041857",
"Trent Seibert","MTSU",,2,2,3.7709496403070877,14,11,1,1,1,59.2,258,58,28,25,8,15,9,4,1,51,"Trent Seibert","sa3041934",
"Kenny Serwa","UCF",,3,5,5.810126442000801,12,12,0,0,0,52.2,243,63,36,34,7,12,8,4,0,51,"Kenny Serwa","sa3042016",
"Devyn Terbrak","WKU",,2,4,4.52216765764237,12,11,1,0,0,67.2,297,84,45,34,4,14,5,9,0,51,"Devyn Terbrak","sa3043632",
"Tyson Guerrero","WASH",22,3,3,2.9634145652162838,11,11,0,0,0,54.2,237,50,25,18,4,18,8,1,0,50,"Tyson Guerrero","sa3017140",694553
"Jake Pfennigs","ORST",21,5,0,3.2400000706263965,13,13,0,0,0,58.1,250,54,26,21,3,19,3,8,1,50,"Jake Pfennigs","sa3020380",680865
"Beau Balado","NICH",23,4,1,4.404255319148936,32,0,0,0,0,47,200,37,25,23,10,23,6,3,0,50,"Beau Balado","sa3026461",
"Cameron Boyd","PFW",,0,7,7.269230769230769,13,9,0,0,1,52,246,69,49,42,2,19,4,9,2,50,"Cameron Boyd","sa3027501",
"JD Callahan","UCSB",,3,4,6,16,10,0,0,0,57,266,74,44,38,5,14,8,7,1,50,"JD Callahan","sa3028280",
"Jake Dixon","FRES",,6,3,5.805000221443184,15,15,0,0,0,66.2,316,83,51,43,8,28,6,2,0,50,"Jake Dixon","sa3030386",
"Anthony Ethington","BELL",,2,6,5.0718233113119915,27,2,0,0,4,60.1,269,57,39,34,9,30,5,10,0,50,"Anthony Ethington","sa3031049",
"Mark Finkelnburg","SLU",,0,8,4.526946004377673,12,11,1,0,0,55.2,251,59,40,28,5,22,5,5,0,50,"Mark Finkelnburg","sa3031343",
"Kasey Ford","KSU",23,4,2,4.072625611531655,17,8,0,0,0,59.2,261,50,31,27,3,33,6,7,0,50,"Kasey Ford","sa3031545",
"Dimitri Frank","SOU",,4,1,3.642857142857143,19,0,0,0,2,42,177,44,24,17,5,11,1,4,0,50,"Dimitri Frank","sa3031646",
"Zach Hester","SAM",,2,4,6.550296005842582,16,16,0,0,0,56.1,264,50,46,41,15,33,13,3,0,50,"Zach Hester","sa3033737",
"Max Loven","NDSU",,3,3,4.8162161169059114,12,12,1,1,0,61.2,262,65,36,33,11,11,3,2,0,50,"Max Loven","sa3036596",
"Sebastian Martinez","APSU",,4,6,5.58,20,7,0,0,0,50,242,53,35,31,8,34,4,9,0,50,"Sebastian Martinez","sa3037207",
"Jacob McCarvel","CBU",,5,1,2.683229750088763,26,0,0,0,4,53.2,219,42,19,16,5,7,4,3,0,50,"Jacob McCarvel","sa3037452",
"Brandon McPherson","NIU",21,2,3,3.375,10,8,1,0,1,48,209,42,22,18,3,20,1,6,0,50,"Brandon McPherson","sa3037742",
"David Moffat","UTA",,4,5,3.909502397407856,14,13,0,0,0,73.2,326,88,40,32,2,20,2,3,0,50,"David Moffat","sa3038207",
"Trevor Olson","XAV",,5,3,2.9685863281452454,14,10,0,0,0,63.2,264,53,23,21,3,18,5,8,0,50,"Trevor Olson","sa3039143",
"Brandon Petersen","WMU",23,3,2,6.340909090909091,10,9,1,1,0,44,195,58,35,31,8,12,0,0,0,50,"Brandon Petersen","sa3039766",
"Calvin Schapira","PUR",21,2,6,4.959183480430779,13,12,0,0,0,65.1,297,76,45,36,4,18,9,6,0,50,"Calvin Schapira","sa3041668",
"Riley Sorenson","MRMK",,5,3,4.056338028169014,11,11,1,0,0,71,292,57,33,32,7,31,4,3,0,50,"Riley Sorenson","sa3042749",
"Jack Sterner","BYU",,1,2,3.8117646203486584,14,14,0,0,0,56.2,244,54,27,24,3,22,12,11,0,50,"Jack Sterner","sa3043065",
"Cooper Stinson","DUKE",,3,4,6.1160222283468135,15,15,0,0,0,60.1,273,49,44,41,8,34,14,4,0,50,"Cooper Stinson","sa3043135",
"Evan Shawver","CIN",21,3,1,2.719424535063175,9,9,0,0,0,46.1,189,38,16,14,4,16,4,4,0,49,"Evan Shawver","sa3017780",686900
"Drew Irvine","IOWA",21,2,5,6.428571428571429,13,10,1,0,0,49,238,55,40,35,7,31,4,6,0,49,"Drew Irvine","sa3019642",701183
"Nathan Dettmer","TA&M",19,3,2,4.365269361364185,17,12,0,0,0,55.2,257,60,32,27,5,27,5,3,0,49,"Nathan Dettmer","sa3023207",700579
"Ty Barnes","ULM",,2,5,4.803681094015884,11,11,0,0,0,54.1,228,50,30,29,10,11,5,8,0,49,"Ty Barnes","sa3026606",
"Luke Brown","APSU",,4,2,6.042857142857143,15,13,1,0,0,70,300,81,50,47,11,21,3,6,0,49,"Luke Brown","sa3027854",
"Isaac Campbell","GWEB",,2,5,5.433962264150943,23,4,0,0,6,53,239,52,37,32,5,25,5,2,0,49,"Isaac Campbell","sa3028326",
"Mike Cassala","JAX",24,3,4,6.414364776071048,15,12,0,0,0,60.1,287,67,47,43,7,31,11,3,0,49,"Mike Cassala","sa3028592",
"Chris Durham","MEM",,3,7,6.829411611458013,14,12,1,0,0,56.2,265,77,47,43,13,17,9,5,2,49,"Chris Durham","sa3030692",
"Adam Elliott","LOU",23,5,2,4.841379437713082,20,2,0,0,4,48.1,204,37,28,26,10,18,5,2,0,49,"Adam Elliott","sa3030881",
"Angelo Gennari","SFA",,3,5,5.337209420696734,12,12,1,1,0,57.1,272,60,41,34,1,31,10,3,0,49,"Angelo Gennari","sa3032112",
"Gage Gillian","UNC",,1,2,2.34,24,1,0,0,4,50,201,38,15,13,4,9,3,1,0,49,"Gage Gillian","sa3032241",
"Matt Hamilton","BRAD",,5,2,5.586206896551724,13,8,1,0,0,58,251,63,37,36,7,14,5,4,0,49,"Matt Hamilton","sa3033085",
"Kole Harris","UNCA",,2,2,4.325966942001405,18,10,0,0,0,60.1,272,68,34,29,3,26,4,8,0,49,"Kole Harris","sa3033289",
"Jamison Hill","FRES",22,5,3,5.225806267881393,12,12,1,0,0,72.1,324,94,46,42,10,15,10,7,0,49,"Jamison Hill","sa3033820",
"Zack Lee","UK",20,4,6,5.30635826449624,13,13,1,1,0,57.2,266,69,36,34,4,21,12,5,0,49,"Zack Lee","sa3036169",
"Hunter Mason","UTSA",23,6,5,4.963235433332652,21,0,0,0,0,45.1,210,53,30,25,5,9,7,3,0,49,"Hunter Mason","sa3037252",
"Jordan Morales","LAS",21,2,6,6.109488880979193,16,7,1,0,3,45.2,223,60,35,31,4,23,8,2,0,49,"Jordan Morales","sa3038332",
"Alejandro Murillo","NEV",,2,2,6.254237288135593,15,9,0,0,0,59,268,73,44,41,7,22,6,2,0,49,"Alejandro Murillo","sa3038571",
"Shaddon Peavyhouse","CCU",,3,2,3.612676153389196,20,4,0,0,1,47.1,214,39,26,19,4,25,7,9,0,49,"Shaddon Peavyhouse","sa3039618",
"Ivran Romero","USD",19,3,1,3.13953488372093,20,1,0,0,3,43,183,38,16,15,4,19,2,2,0,49,"Ivran Romero","sa3041105",
"Ethan Skuija","CSUB",,3,4,7.534883720930233,11,7,0,0,1,43,207,47,40,36,4,24,13,7,0,49,"Ethan Skuija","sa3042409",
"Chris Weber","TA&M",,1,3,4.784810011059483,18,8,0,0,1,52.2,242,52,41,28,8,21,8,5,0,49,"Chris Weber","sa3044919",
"Chris Gerard","VT",21,2,2,3.0239999077148467,8,8,0,0,0,41.2,178,38,14,14,4,12,5,6,0,48,"Chris Gerard","sa3017507",701652
"Cole Kirschsieper","ILL",20,3,4,5.818965325882835,17,4,0,0,3,38.2,177,43,27,25,9,13,4,2,0,48,"Cole Kirschsieper","sa3020258",687243
"Zach Franklin","WCU",22,7,4,4.963235433332652,18,3,0,0,2,45.1,202,46,36,25,4,21,3,7,0,48,"Zach Franklin","sa3022735",702103
"Wilhelm Allen","SOU",,4,2,6.628742363553021,14,7,0,0,0,55.2,261,71,49,41,7,23,10,6,0,48,"Wilhelm Allen","sa3025933",
"J.C. Ariza","RGV",,0,4,3.6610169491525424,14,13,0,0,0,59,274,62,35,24,2,26,3,6,0,48,"J.C. Ariza","sa3026189",
"Jackson Berry","TNTC",,4,3,7.411764705882353,21,4,0,0,1,51,250,60,52,42,12,28,6,6,1,48,"Jackson Berry","sa3027070",
"Ryan Bryggman","BING",,1,3,6.66,10,10,0,0,0,50,229,60,37,37,5,16,6,4,0,48,"Ryan Bryggman","sa3027933",
"Kelyn Fox","FAMU",,7,2,4.289719473233821,13,10,2,0,0,71.1,321,80,44,34,5,28,7,3,0,48,"Kelyn Fox","sa3031607",
"Ray Gaither","DBU",,3,3,5.363013558504979,16,7,0,0,1,48.2,230,53,33,29,2,30,8,5,0,48,"Ray Gaither","sa3031832",
"Braxton Kelly","OHIO",,1,4,7.634482959470629,12,10,0,0,0,48.1,240,61,45,41,8,27,12,7,0,48,"Braxton Kelly","sa3035201",
"Hayden Kettler","BAY",23,4,4,3.917098290750838,12,12,0,0,0,64.1,282,69,37,28,8,12,11,0,0,48,"Hayden Kettler","sa3035320",
"Dawson McCarville","GCU",,5,3,3.5816325136444513,17,9,0,0,1,65.1,278,58,27,26,2,25,6,4,0,48,"Dawson McCarville","sa3037445",
"Max Rippl","KENT",,5,1,6.702127659574468,15,7,0,0,2,47,216,51,38,35,3,21,5,6,0,48,"Max Rippl","sa3040791",
"Carter Smith","BYU",,1,4,4.170731707317073,19,5,0,0,2,41,195,48,25,19,1,16,9,3,1,48,"Carter Smith","sa3042502",
"Jon Tieman","VAL",23,2,3,3.919354959283489,17,2,0,0,3,41.1,184,36,22,18,4,26,2,2,0,48,"Jon Tieman","sa3043821",
"Daxton Tinker","HCU",,2,4,4.472392742704444,12,10,1,0,0,54.1,246,60,34,27,4,22,5,4,0,48,"Daxton Tinker","sa3043849",
"Cam Walty","NEV",19,5,3,4.017857142857143,12,11,0,0,0,56,254,52,35,25,8,30,5,3,0,48,"Cam Walty","sa3044767",808754
"Tristan Weaver","INST",,3,4,7.3161288522011825,12,11,0,0,0,51.2,257,63,46,42,9,28,14,8,0,48,"Tristan Weaver","sa3044899",
"Vin Zappulla","MRMK",22,4,4,5.400000108417714,11,11,1,0,0,63.1,292,67,45,38,5,36,18,5,0,48,"Vin Zappulla","sa3045804",
"Justin Fall","ASU",22,7,3,4.090909090909091,18,14,1,0,0,77,333,74,37,35,3,37,7,4,0,47,"Justin Fall","sa3017540",686607
"Duncan Davitt","IOWA",21,5,2,5.547945060522391,13,9,0,0,0,48.2,220,48,31,30,8,19,9,3,0,47,"Duncan Davitt","sa3020394",701474
"Jacob Abbott","EKU",,3,3,6.067415860367161,33,0,0,0,1,59.1,265,66,47,40,8,22,8,7,2,47,"Jacob Abbott","sa3025694",
"Jesse Barron","SF",20,5,2,2.7421874182764463,22,2,0,0,4,42.2,188,37,16,13,3,22,7,2,0,47,"Jesse Barron","sa3026649",
"Zach Bravo","LAM",,5,2,3.5027026304770263,12,12,1,0,0,61.2,261,51,34,24,6,26,5,6,2,47,"Zach Bravo","sa3027620",
"Kyle Brennan","BEL",,4,3,3.626865568392581,27,0,0,0,3,44.2,198,40,24,18,5,26,6,4,0,47,"Kyle Brennan","sa3027649",
"Cameron Brown","CMU",23,7,3,4.68,15,14,4,0,0,75,324,70,51,39,7,28,6,10,0,47,"Cameron Brown","sa3027800",
"Genner Cervantes","ACU",,7,2,7.009615127504234,15,15,2,1,0,69.1,330,83,64,54,9,37,6,12,0,47,"Genner Cervantes","sa3028707",
"Jonathan Clark","SJSU",,1,7,6.545454545454546,8,8,0,0,0,44,205,43,35,32,5,30,9,14,0,47,"Jonathan Clark","sa3028986",
"Nick Eaton","BUT",,2,2,3.4838710749186568,13,4,1,0,1,41.1,174,36,18,16,4,14,2,2,0,47,"Nick Eaton","sa3030753",
"Logan Gilbertson","CARK",,2,3,5.890909090909091,16,11,1,0,1,55,270,83,47,36,9,17,6,4,0,47,"Logan Gilbertson","sa3032209",
"Ben Hampton","WVU",19,4,3,4.833333333333333,14,10,0,0,0,54,235,61,33,29,7,15,1,0,0,47,"Ben Hampton","sa3033108",
"Zach Hise","MIZ",19,0,7,6.982758620689655,16,11,0,0,2,58,270,69,45,45,10,28,4,6,2,47,"Zach Hise","sa3033879",
"Aaron Hubbell","BEL",21,2,4,4.2631580170124606,17,5,0,0,4,44.1,191,37,22,21,6,18,9,7,0,47,"Aaron Hubbell","sa3034209",
"AJ Jones","UCF",,4,4,7.152318061482968,14,12,0,0,0,50.1,235,69,45,40,10,15,7,5,0,47,"AJ Jones","sa3034834",
"Kyle Klingenbeck","NKU",,5,6,6.502617671175299,13,11,3,0,0,63.2,299,67,54,46,12,38,11,8,0,47,"Kyle Klingenbeck","sa3035511",
"Marc Luna","GRAM",,2,4,6.204968797080264,10,10,0,0,0,53.2,258,68,41,37,7,27,7,1,0,47,"Marc Luna","sa3036693",
"Michael Mitchell","UCSD",,4,1,3,21,0,0,0,5,42,184,35,21,14,2,20,3,4,0,47,"Michael Mitchell","sa3038172",
"Hayden Nierman","OAK",,4,6,4.604651162790698,17,3,1,0,3,43,193,45,28,22,1,13,9,1,0,47,"Hayden Nierman","sa3038875",
"Gabe Rappa","LAS",,4,2,5.429347938648472,11,10,0,0,0,61.1,284,77,41,37,9,18,5,1,0,47,"Gabe Rappa","sa3040462",
"Bryce Robison","BYU",20,7,2,3.7772019232240224,23,6,0,0,2,64.1,283,67,36,27,5,17,5,7,2,47,"Bryce Robison","sa3040927",
"Logan Van Treeck","LIP",20,3,2,5.152671605680288,10,10,0,0,0,43.2,209,43,25,25,1,23,12,5,0,47,"Logan Van Treeck","sa3044363",689912
"Joey Walsh","BC",23,2,3,5.7073170731707314,20,1,0,0,4,41,194,43,32,26,3,23,6,2,0,47,"Joey Walsh","sa3044729",
"Colby Wyatt","RICH",,4,2,4.383116991690029,10,9,4,2,0,51.1,209,37,26,25,6,21,2,9,0,47,"Colby Wyatt","sa3045643",
"Grant Holman","CAL",21,1,3,3.8297872340425534,10,10,0,0,0,47,207,50,20,20,6,22,4,3,0,46,"Grant Holman","30002",680880
"Devin Beckley","CIT",,1,6,7.035211456600013,26,6,0,0,3,47.1,242,55,50,37,4,34,6,6,1,46,"Devin Beckley","sa3026854",
"Jack Collins","BING",,3,3,3.980769230769231,10,8,2,1,0,52,230,42,24,23,1,30,8,8,0,46,"Jack Collins","sa3029185",
"Colten Davis","RGV",,4,2,4.032467632354827,14,11,0,0,0,51.1,229,59,26,23,3,21,3,6,0,46,"Colten Davis","sa3029896",
"Chris DiFiore","BUCK",20,5,3,3.506493593352023,10,8,2,0,0,51.1,229,57,28,20,1,18,4,1,0,46,"Chris DiFiore","sa3030312",
"Freddie Erlandson","SCU",,1,7,3.2215908392648083,16,13,0,0,0,58.2,252,51,26,21,6,22,5,2,0,46,"Freddie Erlandson","sa3030986",
"William Haberstock","UNA",19,1,4,8.033058104493263,17,7,0,0,0,40.1,186,50,40,36,4,23,2,9,0,46,"William Haberstock","sa3032921",
"Trevor Harris","SLU",,4,4,4.339285714285714,12,12,2,1,0,56,253,61,35,27,4,20,9,1,0,46,"Trevor Harris","sa3033307",
"Cameron Jones","GAST",20,1,8,5.538461538461538,14,13,1,0,0,65,291,67,43,40,8,26,6,4,1,46,"Cameron Jones","sa3034855",
"Sam Leach","UNCO",,3,7,5.731843453266774,12,11,2,1,0,59.2,282,79,50,38,4,20,7,5,0,46,"Sam Leach","sa3036105",
"Quinton Martinez","APP",,3,7,5.631016157650385,13,13,0,0,0,62.1,274,69,44,39,10,23,1,5,0,46,"Quinton Martinez","sa3037200",
"Will Mullen","WMU",23,6,1,4.299363161788337,19,1,0,0,0,52.1,247,46,36,25,4,46,12,2,0,46,"Will Mullen","sa3038539",
"Jacob Nagel","BELL",,2,5,6.62019206486511,16,10,1,0,2,69.1,320,93,57,51,6,23,2,9,0,46,"Jacob Nagel","sa3038662",
"Jeremy Neff","RICH",20,1,3,4.909090909090909,9,7,0,0,0,44,193,48,27,24,6,13,6,1,0,46,"Jeremy Neff","sa3038727",
"Trevor Nicholson","EIU",,3,3,6.3310346493171075,14,10,0,0,1,48.1,220,50,39,34,6,25,3,3,0,46,"Trevor Nicholson","sa3038849",
"Jack Owen","AUB",,2,5,5.470588235294118,11,9,0,0,0,51,229,63,33,31,6,12,5,3,0,46,"Jack Owen","sa3039297",
"Carter Rustad","USD",20,5,1,4.695652062655335,15,9,1,1,0,53.2,243,61,31,28,4,20,8,8,0,46,"Carter Rustad","sa3041350",686811
"Ray Weber","ALB",,7,2,3.6867469879518073,13,13,4,1,0,83,354,76,35,34,6,35,9,3,0,46,"Ray Weber","sa3044928",
"Jake Babuschak","SHU",19,5,2,4.65,14,7,0,0,1,60,269,55,33,31,3,28,7,5,0,45,"Jake Babuschak","sa3026354",
"Jerome Bohannon II","SOU",,1,5,7.4,13,9,0,0,0,45,232,66,41,37,3,38,4,4,0,45,"Jerome Bohannon II","sa3027329",
"Brandon Buckley","SCU",,2,1,2.159999934082033,16,7,0,0,0,41.2,174,32,15,10,6,15,6,1,0,45,"Brandon Buckley","sa3027956",
"Tyler Burnham","HALL",22,3,5,3.42,12,11,1,1,0,50,215,38,21,19,5,25,5,2,0,45,"Tyler Burnham","sa3028082",
