Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Will Rogers","MICH",22,5,3,4.320000094168529,23,1,0,0,8,58.1,260,54,30,28,8,23,7,4,1,44,"Will Rogers","sa3041063",
"Grant Siegel","UCF",22,5,2,3.881250092536213,13,12,1,0,0,53.1,236,50,30,23,3,22,5,0,0,44,"Grant Siegel","sa3042258",
"Aubrey Smith","UNCW",21,2,3,3.0955414764876026,23,2,0,0,2,52.1,219,44,22,18,8,11,7,1,0,44,"Aubrey Smith","sa3042482",703502
"Hayden Thomas","COFC",,2,1,4.339285714285714,18,9,0,0,0,56,249,49,30,27,7,28,9,3,0,44,"Hayden Thomas","sa3043694",
"Ian Umlandt","ORE",,6,2,2.55,18,5,1,0,1,60,265,66,23,17,5,16,6,1,0,44,"Ian Umlandt","sa3044234",
"Ben Weber","XAV",,6,3,4.145669415861998,18,12,1,0,0,84.2,366,90,47,39,7,26,5,10,0,44,"Ben Weber","sa3044918",
"Reece Clapp","BRAD",22,3,1,4.753521254459469,22,0,0,0,6,47.1,206,52,26,25,3,21,3,5,0,44,"Reece Clapp","sa3058874",
"Hank Krift","ELON",,2,4,5.877551020408164,22,8,0,0,1,49,241,58,47,32,6,30,11,8,0,44,"Hank Krift","sa3059725",
"Blake Barquin","JAX",,5,4,6.419580248330383,18,6,0,0,1,47.2,226,60,41,34,4,22,2,2,0,43,"Blake Barquin","sa3026617",
"Reese Bassinger","WVU",22,7,1,4.23243234515974,30,0,0,0,5,61.2,269,63,36,29,6,12,11,1,0,43,"Reese Bassinger","sa3026696",
"Trevor Callahan","MORE",23,1,4,9.330882614665386,20,5,0,0,0,45.1,231,69,49,47,10,31,4,8,0,43,"Trevor Callahan","sa3028285",
"Tyrelle Chadwick","ILST",22,6,3,4.306034341153298,14,12,1,0,0,77.1,338,76,43,37,7,25,10,4,0,43,"Tyrelle Chadwick","sa3028716",692165
"Tommy Egan","UIC",22,5,2,4.764705882352941,12,9,0,0,0,51,229,50,34,27,12,19,7,5,0,43,"Tommy Egan","sa3030832",
"Dylan Marionneaux","NWST",,4,4,5.006622643038077,16,9,1,1,1,50.1,240,60,42,28,0,25,5,7,0,43,"Dylan Marionneaux","sa3037053",
"Brayden Marks","BRAD",21,2,4,9.668919168135131,17,5,0,0,1,49.1,255,81,56,53,13,26,6,1,0,43,"Brayden Marks","sa3037063",
"Jafet Martinez","ALST",,6,4,4.5,20,9,0,0,2,56,253,60,42,28,4,20,6,2,0,43,"Jafet Martinez","sa3037173",
"Kurt Marton","UCR",,1,4,7.582191582713935,20,7,0,0,0,48.2,239,69,48,41,8,22,6,4,0,43,"Kurt Marton","sa3037227",
"Ricky Reeth","ND",22,4,2,4.3125,22,0,0,0,3,48,199,44,24,23,5,12,7,5,0,43,"Ricky Reeth","sa3040550",
"Nick Remy","UMBC",,7,2,3.1875,21,3,0,0,4,48,200,36,18,17,4,14,1,4,0,43,"Nick Remy","sa3040611",
"Randy Reyes","GRAM",24,4,4,6.906976897372243,14,12,1,0,0,57.1,289,61,56,44,7,43,17,7,0,43,"Randy Reyes","sa3040647",
"Greg Shaw","CONN",21,4,0,4.445121847824426,26,1,0,0,1,54.2,240,53,29,27,6,23,7,0,0,43,"Greg Shaw","sa3042087",
"Hunter Bell","STO",,4,2,6.670588085610152,13,12,0,0,0,56.2,270,60,46,42,6,28,15,9,0,43,"Hunter Bell","sa3058605",
"Alessandro Castro","NEV",21,5,3,5.325688259778793,15,15,1,0,0,72.2,324,91,50,43,8,18,6,1,0,43,"Alessandro Castro","sa3058839",
"Joseph Chavana","XAV",23,3,1,4.909091030692832,20,9,0,0,1,51.1,252,60,37,28,6,35,5,7,0,43,"Joseph Chavana","sa3058857",
"Victor Frederick","SJU",,4,2,5.9810125138243535,12,10,0,0,0,52.2,250,60,40,35,4,19,16,2,0,43,"Victor Frederick","sa3059232",
"Donovann Jackson","UCSB",22,4,0,2.061068642272115,21,0,0,0,2,43.2,178,28,11,10,1,20,7,1,0,43,"Donovann Jackson","sa3059576",
"Gavin Kuzniewski","OSU",,3,5,6.75,18,7,0,0,0,56,266,61,53,42,9,37,7,4,0,43,"Gavin Kuzniewski","sa3059736",
"Brady Sasse","TOL",,4,3,3.5147929787448,14,11,0,0,0,56.1,232,50,24,22,6,15,3,1,0,43,"Brady Sasse","sa3060493",
"Gavin Sentell","NCAT",22,1,10,7.132075471698113,14,12,0,0,0,53,246,65,45,42,5,21,5,9,0,43,"Gavin Sentell","sa3060544",
"Gavin Thompson","BRAD",,3,6,8.678571428571429,18,8,0,0,0,56,281,80,58,54,10,29,5,3,0,43,"Gavin Thompson","sa3060742",
"Sheldon Egger","WOF",,2,2,6.051724137931035,16,11,0,0,0,58,266,80,43,39,5,12,2,4,0,43,"Sheldon Egger","sa3062592",
"Tyler Timmerman","SIU",,5,3,6.176470588235294,14,10,0,0,0,51,245,57,38,35,6,23,17,2,0,43,"Tyler Timmerman","sa3065853",
"Matt Alduino","QUIN",,3,3,6.136363503361539,20,11,0,0,3,58.2,284,59,44,40,4,38,15,6,0,42,"Matt Alduino","sa3025869",
"Peyton Brown","CAM",,3,2,4.4742858118174045,17,5,0,0,2,58.1,257,59,33,29,3,30,7,3,0,42,"Peyton Brown","sa3027871",
"Jesus Campa","FAMU",,3,2,4.189655172413793,15,15,0,0,0,58,275,67,35,27,4,28,9,10,0,42,"Jesus Campa","sa3028313",
"Regan Carter","PAC",20,2,4,5.586207043515095,20,11,0,0,1,48.1,223,49,39,30,7,23,6,12,0,42,"Regan Carter","sa3028535",
"Chase Carver","BELL",,3,6,7.67772484087018,16,14,0,0,1,70.1,364,103,74,60,9,47,4,8,0,42,"Chase Carver","sa3028552",
"Donovan Chriss","SMC",21,3,2,6.204968797080264,12,12,0,0,0,53.2,252,68,37,37,3,20,8,1,0,42,"Donovan Chriss","sa3028888",
"Carter DeGondea","GASO",,4,1,3.7241379310344827,18,3,0,0,0,58,252,53,29,24,3,23,12,2,0,42,"Carter DeGondea","sa3030029",
"Jermel Ford","ALCN",,0,13,13.99390211352134,14,14,0,0,0,54.2,322,82,99,85,7,66,18,10,0,42,"Jermel Ford","sa3031543",
"Daniel Gonzalez","ULM",,4,2,5.142857142857143,13,12,0,0,0,56,241,45,34,32,8,31,2,6,0,42,"Daniel Gonzalez","sa3032408",
"Garrett Gores","GONZ",22,2,2,6.29323326320887,19,2,0,0,3,44.1,210,55,36,31,7,17,5,1,0,42,"Garrett Gores","sa3032493",
"Justin Kim","PRIN",,2,6,5.2550334225076405,19,2,0,0,3,49.2,228,53,33,29,6,22,7,4,0,42,"Justin Kim","sa3035374",
"Tristan McGregor","PRES",20,2,7,8.672727272727272,13,13,0,0,0,55,273,79,63,53,5,22,11,4,0,42,"Tristan McGregor","sa3037617",
"Brandon Mikos","YSU",,5,3,7.603448275862069,14,11,0,0,0,58,271,75,52,49,11,29,3,3,0,42,"Brandon Mikos","sa3038000",
"Sam Cole","WES",21,2,6,5.576087072125457,14,12,2,0,1,61.1,292,81,46,38,7,24,10,8,0,42,"Sam Cole","sa3058901",
"Harry Deliyannis","VAL",24,3,9,10.162921566114996,14,11,1,0,0,59.1,290,85,71,67,24,26,8,1,0,42,"Harry Deliyannis","sa3059030",
"Logan Hastings","MD",,4,5,5.173652576431627,18,6,0,0,2,55.2,260,53,34,32,5,33,10,9,0,42,"Logan Hastings","sa3059433",
"Elijah Higginbottom","GCU",,6,0,4.32,18,1,0,0,1,50,223,58,26,24,4,9,4,6,0,42,"Elijah Higginbottom","sa3059492",
"Steele Murdock","UCSD",,1,3,5.6,15,8,0,0,1,45,220,57,31,28,3,26,5,7,0,42,"Steele Murdock","sa3060111",
"Brock Roundy","UTU",,3,3,8.617021276595745,14,10,0,0,0,47,242,62,53,45,10,30,9,1,0,42,"Brock Roundy","sa3060433",
"Blake Lobell","SELA",,7,1,3.896907369747648,13,13,1,0,0,64.2,284,68,33,28,6,17,7,5,0,42,"Blake Lobell","sa3065353",
"Tysen Benford","GAST",21,1,1,4.673076923076923,20,2,0,0,4,52,221,52,31,27,6,13,8,4,0,41,"Tysen Benford","sa3026952",
"Jarvis Evans","SC",22,4,2,5.894366355529741,13,9,0,0,0,47.1,204,50,31,31,11,17,6,5,0,41,"Jarvis Evans","sa3031074",
"Payton Gubler","BYU",,3,3,5.982035791499069,12,9,0,0,0,55.2,264,55,40,37,4,33,18,8,2,41,"Payton Gubler","sa3032817",
"Andrew Heffernan","MRMK",,3,7,4.598253121913157,12,12,1,0,0,76.1,328,80,49,39,10,14,10,0,0,41,"Andrew Heffernan","sa3033519",
"Chase Ingram","UAB",21,2,5,5.368421052631579,15,11,1,0,0,57,266,76,45,34,10,18,2,3,0,41,"Chase Ingram","sa3034429",
"Michael Lane","DSU",,1,4,2.516949233910164,7,7,0,0,0,39.1,178,29,20,11,2,23,5,4,0,41,"Michael Lane","sa3035918",
"Kellen Roberts","EVAN",20,1,7,8.307692551471785,26,5,0,0,3,43.1,230,54,49,40,8,35,14,7,0,41,"Kellen Roberts","sa3040886",
"Saul Soto","NMSU",21,4,4,6.5,18,5,0,0,2,54,256,57,40,39,7,29,8,3,0,41,"Saul Soto","sa3042774",
"Joe Steeber","UTA",24,4,5,5.75,15,12,0,0,0,72,341,95,56,46,9,21,10,6,0,41,"Joe Steeber","sa3042998",
"Quinn Berglin","RUTG",23,3,4,4.108695652173913,22,4,0,0,5,46,215,44,22,21,2,26,9,4,0,41,"Quinn Berglin","sa3058628",
"Marcus Goodpaster","BUT",22,3,6,7.407079395966677,14,13,0,0,0,75.1,357,109,70,62,17,23,9,2,0,41,"Marcus Goodpaster","sa3059327",
"Zach Kilby","FAU",21,2,2,5.4000001287460355,22,6,0,0,0,53.1,243,54,34,32,8,28,4,1,0,41,"Zach Kilby","sa3059677",
"Griffin Smith","WSU",21,5,6,5.730612423351441,16,14,2,0,0,81.2,363,97,63,52,14,18,5,2,0,41,"Griffin Smith","sa3060612",
"Carrson Sova","BGSU",,3,3,5.701863218938621,17,12,0,0,0,53.2,256,59,42,34,7,26,8,10,2,41,"Carrson Sova","sa3060641",
"Cameron Teinert","OMA",,1,4,6.342281716819565,17,3,0,0,0,49.2,221,58,37,35,5,14,7,6,0,41,"Cameron Teinert","sa3060725",
"Colin Trizuto","WAG",21,4,3,4.962162059842454,15,15,0,0,0,61.2,284,65,43,34,5,19,14,1,0,41,"Colin Trizuto","sa3060790",
"Brady Miller","BC",,4,1,4.271186440677966,16,12,0,0,0,59,265,60,35,28,7,26,8,3,1,41,"Brady Miller","sa3066389",
"Jack Bowery","NE",21,3,0,3.473684210526316,15,5,0,0,4,57,239,49,27,22,5,10,7,2,0,40,"Jack Bowery","sa3027479",
"Matt Boyer","PEPP",24,3,4,5.5227272727272725,9,9,0,0,0,44,213,60,39,27,0,14,6,3,0,40,"Matt Boyer","sa3027515",
"Luke Delongchamp","BRY",22,1,4,4.963235433332652,15,15,0,0,0,45.1,225,56,38,25,4,20,9,6,0,40,"Luke Delongchamp","sa3030098",
"Nick DiRito","UML",22,5,0,3.744525443180796,15,4,0,0,4,45.2,208,39,24,19,1,28,6,10,0,40,"Nick DiRito","sa3030371",
"Jackson Elizondo","UIW",,3,5,7.132075471698113,10,10,0,0,0,53,250,63,43,42,8,20,10,4,0,40,"Jackson Elizondo","sa3030874",
"Jakob Guardado","PAC",23,2,3,6.596590766113655,17,8,0,0,0,58.2,266,66,47,43,13,20,9,9,0,40,"Jakob Guardado","sa3032808",
"Sam Heyman","SEMO",,6,6,5.513088895126884,14,14,0,0,0,63.2,295,74,49,39,5,29,8,7,0,40,"Sam Heyman","sa3033755",
"Huxley Holcombe","COR",,3,2,6.903408941281731,11,9,0,0,0,58.2,274,65,53,45,7,28,12,7,0,40,"Huxley Holcombe","sa3033952",
"Charlie Krebs","MRSH",20,5,2,2.923566950016069,27,0,0,0,0,52.1,226,36,25,17,2,24,6,6,0,40,"Charlie Krebs","sa3035700",
"Ben Magovern","BUCK",,4,3,5.126582154706589,11,11,0,0,0,52.2,253,58,35,30,6,21,4,0,0,40,"Ben Magovern","sa3036856",
"Ben Plumley","ILL",21,3,3,6.260869565217392,10,10,0,0,0,46,222,49,40,32,7,21,10,4,0,40,"Ben Plumley","sa3039999",
"Jack Stellano","BRAD",,3,1,7.867549867631265,19,6,0,0,0,50.1,253,70,47,44,5,33,6,5,0,40,"Jack Stellano","sa3043031",
"Jake Torres","CP",23,6,4,2.9454545454545453,28,1,0,0,4,55,222,39,25,18,6,20,5,3,0,40,"Jake Torres","sa3043961",
"Cole Tremain","CAL",23,4,6,3.3750000946662033,24,6,0,0,1,45.1,198,34,23,17,3,17,13,0,0,40,"Cole Tremain","sa3044033",
"Gage Burdick","AMCC",,5,3,6.857142857142857,18,5,0,0,0,42,192,39,33,32,2,30,2,12,0,40,"Gage Burdick","sa3058771",
"Zane Danielson","PFW",21,0,6,5.82035914848558,11,10,0,0,0,55.2,253,56,40,36,10,30,7,1,0,40,"Zane Danielson","sa3058987",
"Matthew Delvecchio","NIA",,6,7,4.719512195121951,17,15,0,0,0,82,380,85,61,43,6,35,14,6,0,40,"Matthew Delvecchio","sa3059033",
"Jacob Pedersen","STBK",22,2,3,4.373239554102711,20,3,0,0,3,47.1,208,55,28,23,1,14,4,7,0,40,"Jacob Pedersen","sa3060228",
"Tyler Ray","UTU",,3,2,5.051612778900816,19,3,0,0,0,51.2,242,48,40,29,12,34,7,4,0,40,"Tyler Ray","sa3060340",
"Ryan Cole","CHSO",,1,2,6.82258064516129,14,11,0,0,0,62,297,72,55,47,10,29,13,5,0,40,"Ryan Cole","sa3062574",
"Tanner Foerstch","OMA",19,2,3,4.95,17,7,0,0,1,40,193,42,31,22,3,21,4,1,0,40,"Tanner Foerstch","sa3062597",
"Garrett Crum","UNCA",,2,4,6.109488880979193,15,5,0,0,0,45.2,218,54,34,31,6,28,7,3,0,40,"Garrett Crum","sa3062828",
"Dalton Boruff","EIU",,1,5,5.173652576431627,22,1,0,0,5,55.2,254,63,37,32,9,28,3,3,0,39,"Dalton Boruff","sa3027413",
"Ryan Castillo","UNM",,4,4,8.648437242256485,12,9,1,0,0,42.2,207,67,44,41,4,13,3,8,0,39,"Ryan Castillo","sa3028624",
"Nick Dugan","STAN",21,6,0,4.8,14,8,1,0,0,45,206,47,27,24,0,22,4,3,3,39,"Nick Dugan","sa3030629",
"Parker Hampton","NORF",,2,4,6.294478674917365,13,9,0,0,0,54.1,283,79,54,38,3,33,10,6,0,39,"Parker Hampton","sa3033114",
"Mitchell Heer","USA",,7,2,3.527638055709837,12,9,0,0,0,66.1,274,60,27,26,7,15,5,3,0,39,"Mitchell Heer","sa3033518",
"Nolan Higgins","MSU",20,3,6,7.043478406895314,15,15,0,0,0,61.1,297,69,55,48,9,37,13,6,0,39,"Nolan Higgins","sa3033791",
"Drew Lafferty","PITT",21,4,2,5.833333333333333,15,13,1,0,0,54,256,62,43,35,11,27,8,4,0,39,"Drew Lafferty","sa3035844",
"Felix Morin","CAN",21,2,4,6.157894736842105,13,6,0,0,0,57,273,78,44,39,8,29,2,3,0,39,"Felix Morin","sa3038377",
"Dalton Patten","ORU",,6,0,2.7341771491768476,23,1,0,0,7,52.2,218,49,17,16,5,10,5,1,0,39,"Dalton Patten","sa3039542",
"Brandon Peterson","NJIT",21,4,4,6.972527326384171,15,12,0,0,0,60.2,286,68,47,47,8,39,3,5,0,39,"Brandon Peterson","sa3039767",
"Nicholas Rizzo","STBK",,3,2,7.105262979576136,18,8,0,0,0,50.2,259,57,40,40,7,29,7,7,0,39,"Nicholas Rizzo","sa3040850",
"Cole Selvig","MINN",20,2,4,5.440298352588871,9,9,0,0,0,44.2,209,57,34,27,5,18,5,6,0,39,"Cole Selvig","sa3041975",
"Casey Smith","JMU",22,1,5,6.8478260869565215,17,11,0,0,0,46,218,53,39,35,7,20,9,1,0,39,"Casey Smith","sa3042506",
"Grayson Stewart","TROY",,6,2,3.78,19,3,0,0,0,50,211,48,28,21,5,8,3,7,0,39,"Grayson Stewart","sa3043104",
"Max Bianchini","UPST",,5,3,4.32,24,1,0,0,1,50,225,48,28,24,4,27,2,3,0,39,"Max Bianchini","sa3058637",
"Owen Byberg","EVAN",22,1,4,4.775510204081633,13,8,0,0,1,49,231,59,35,26,3,16,9,3,0,39,"Owen Byberg","sa3058785",
"Rafael Espinoza","SEA",,1,5,7.363636167202499,17,7,0,0,2,47.2,240,62,42,39,4,27,14,10,0,39,"Rafael Espinoza","sa3059140",
"Eli Lehrman","BRAD",21,1,3,8.120300984785638,21,3,0,0,1,44.1,211,56,41,40,6,25,1,0,0,39,"Eli Lehrman","sa3059787",
"Porter Rovin","USD",,1,2,5.586207043515095,19,5,0,0,0,48.1,219,56,34,30,7,13,9,0,0,39,"Porter Rovin","sa3060438",
"Cranz Smelcer","AFA",,2,5,8.217391109646837,18,10,0,0,0,53.2,272,69,53,49,11,32,10,3,0,39,"Cranz Smelcer","sa3060597",
"Joe Sperry","MINN",21,4,2,5.2721894681172,20,5,0,0,1,56.1,243,55,35,33,9,13,10,1,1,39,"Joe Sperry","sa3060648",
"Harrison Thayer","RGV",,3,2,4.86,17,2,0,0,4,50,219,51,27,27,6,20,4,3,0,39,"Harrison Thayer","sa3060732",
"Max Tripure","WIU",,4,7,5.723502102917716,14,14,0,0,0,72.1,332,75,54,46,6,34,10,1,0,39,"Max Tripure","sa3060789",
"Jack Turner","NMSU",21,5,3,5.7975461479502055,10,10,0,0,0,54.1,260,69,48,35,9,24,9,2,0,39,"Jack Turner","sa3060798",
"Kamar Dove","PV",20,4,4,7.087500168979172,16,10,1,0,0,53.1,272,64,51,42,5,35,15,17,0,39,"Kamar Dove","sa3062586",
"Ned Frutchey","UCD",,1,4,4.9787234042553195,14,11,0,0,0,47,216,50,30,26,1,24,6,5,0,39,"Ned Frutchey","sa3062601",
"Hayden Bailey","CMU",,3,3,7.598802221633952,14,10,0,0,0,55.2,266,73,56,47,10,28,4,6,1,39,"Hayden Bailey","sa3062808",
"Reese Young","UNA",,3,1,4.348993177247702,14,10,0,0,0,49.2,224,43,25,24,2,29,9,2,0,39,"Reese Young","sa3062928",
"Owen Slater","MOST",,3,3,6.84,24,5,0,0,0,50,238,62,45,38,5,21,13,1,0,39,"Owen Slater","sa3065414",
"Luke Trout","BRWN",,0,6,7.7142855040881155,11,10,0,0,0,46.2,221,48,44,40,3,32,5,2,1,39,"Luke Trout","sa3065437",
"Ethan Bates","GRAM",,5,0,5.9268291304325675,20,1,0,0,4,54.2,249,68,38,36,10,18,4,5,0,38,"Ethan Bates","sa3026711",
"Jack Brafa","TNTC",20,6,4,3.483870882000563,20,5,0,0,0,51.2,215,51,26,20,6,12,5,1,0,38,"Jack Brafa","sa3027571",
"James Burke","CREI",,5,1,4.348993177247702,22,4,0,0,1,49.2,219,54,29,24,6,12,9,0,0,38,"James Burke","sa3028064",
"Joey Cirelli","ULM",,1,8,7.38,17,8,0,0,1,50,236,64,50,41,6,15,9,3,0,38,"Joey Cirelli","sa3028945",
"Justin Feld","GONZ",21,3,5,7.288343728851687,14,11,0,0,0,54.1,252,59,44,44,11,27,9,0,0,38,"Justin Feld","sa3031222",
"Regan Hall","ILL",20,7,4,6.38423669314217,14,12,1,0,0,67.2,303,81,49,48,8,18,10,6,0,38,"Regan Hall","sa3033041",
"Jaden Harris","BYU",22,2,7,8.262295081967213,17,13,0,0,0,61,301,80,57,56,11,39,10,3,1,38,"Jaden Harris","sa3033285",
"Carter Monke","ILST",,4,6,6.596590766113655,17,12,0,0,0,58.2,271,79,47,43,6,15,6,5,0,38,"Carter Monke","sa3038234",
"Tristan Nemjo","HOF",,2,6,6.564220413215722,15,15,1,0,0,72.2,347,86,68,53,10,35,12,5,0,38,"Tristan Nemjo","sa3038769",
"Ryan Packard","BING",24,3,5,7.881080918573309,17,14,0,0,0,61.2,287,65,56,54,12,31,10,8,0,38,"Ryan Packard","sa3039328",
"Jackson Payne","SIU",,4,0,5.470588235294118,18,7,0,0,0,51,243,59,40,31,1,23,11,5,0,38,"Jackson Payne","sa3039584",
"Lance Santerre","SF",24,2,4,4.28048770531241,14,14,0,0,0,54.2,245,59,30,26,1,24,11,1,0,38,"Lance Santerre","sa3041547",
"Dakoda West","UTU",21,3,6,4.640625,14,12,0,0,0,64,278,63,37,33,6,27,8,6,0,38,"Dakoda West","sa3045029",
"Dutch DeProspero","TOW",21,2,5,7.33525995386245,16,14,0,0,0,57.2,262,69,49,47,15,18,5,1,0,38,"Dutch DeProspero","sa3059039",
"Reese Gaber","WMU",,3,3,6.708074375221907,14,11,0,0,0,53.2,256,48,42,40,5,45,7,2,0,38,"Reese Gaber","sa3059253",
"John Pfeffer","GWEB",23,3,3,6.545454545454546,26,3,0,0,1,55,264,66,45,40,8,27,3,5,0,38,"John Pfeffer","sa3060260",
"Carson Van Haaren","EKU",,0,5,6.23076906455596,13,10,0,0,0,47.2,240,55,43,33,5,36,11,2,0,38,"Carson Van Haaren","sa3060822",
"Levi Abbott","CAN",,3,2,6.461538461538462,12,4,0,0,0,39,178,45,30,28,8,18,4,4,0,37,"Levi Abbott","sa3025695",
"Reid Bertram","GWEB",22,1,6,8.672727272727272,17,13,0,0,0,55,275,78,56,53,10,25,9,7,1,37,"Reid Bertram","sa3027081",
"Jackson Dennies","ND",23,3,3,4.711409275351677,12,11,0,0,0,49.2,220,57,31,26,6,8,8,0,0,37,"Jackson Dennies","sa3030159",
"Michael Diforte","SPU",22,2,8,9.874285929528066,18,9,1,0,0,58.1,299,73,76,64,9,37,21,2,0,37,"Michael Diforte","sa3030313",
"Austin Eaton","TXST",,4,3,4.068493044383087,13,11,0,0,0,48.2,212,50,24,22,3,15,6,2,0,37,"Austin Eaton","sa3030750",
"Brayden Eftink","MVSU",,1,6,9.65693403767679,12,12,0,0,0,45.2,230,63,54,49,1,26,5,10,0,37,"Brayden Eftink","sa3030827",
"Sebastian Gonzalez","HAW",20,3,1,4.2631578947368425,18,10,0,0,0,57,249,62,30,27,6,19,2,6,0,37,"Sebastian Gonzalez","sa3032444",
"Tyler Grenn","NAVY",21,2,3,4.808219178082192,13,13,2,0,0,73,326,84,45,39,6,19,8,3,0,37,"Tyler Grenn","sa3032703",
"Blake MacMillan","NU",24,5,3,4.733766351025231,16,5,0,0,2,51.1,237,52,31,27,4,33,5,5,1,37,"Blake MacMillan","sa3036818",
"J.D. McCracken","RICE",22,4,5,6.464788732394366,16,14,1,0,0,71,336,74,58,51,12,36,13,4,0,37,"J.D. McCracken","sa3037512",
"Max Moore","VCU",22,2,3,5.170212765957447,16,4,0,0,0,47,218,51,29,27,3,24,5,2,0,37,"Max Moore","sa3038305",
"Robbie O'Connor","MASS",,2,9,7.714286004213456,14,14,0,0,0,67.2,338,90,65,58,9,38,20,1,1,37,"Robbie O'Connor","sa3039032",
"Ethan Shaver","PAC",,3,3,5.574193411200901,20,2,0,0,4,51.2,220,56,34,32,9,10,7,5,0,37,"Ethan Shaver","sa3042081",
"Carter Sutton","LAM",,5,3,4.821428440055072,13,12,0,0,0,46.2,221,45,29,25,3,23,14,6,0,37,"Carter Sutton","sa3043356",
"Matt Weber","DAV",23,3,1,6.171428403270492,19,4,0,0,5,46.2,209,46,37,32,7,22,3,1,0,37,"Matt Weber","sa3044925",
"Adrian Quezada","QUC",,0,5,5.399999878827266,11,5,0,0,0,56.2,257,67,42,34,13,14,11,2,0,37,"Adrian Quezada","sa3060323",
"Jorge Romero","WIU",,3,2,5,19,6,0,0,4,54,243,68,33,30,9,11,6,2,0,37,"Jorge Romero","sa3060419",
"Justin Mayes","TXSO",,2,6,9.398733950295414,13,12,0,0,0,52.2,273,72,59,55,6,44,8,9,0,37,"Justin Mayes","sa3062645",
"Brady Fox","UMBC",,1,4,8.919643160944092,14,10,0,0,1,37.1,203,54,41,37,4,30,7,6,0,37,"Brady Fox","sa3065300",
"Jeremiah Arnett","WICH",,0,3,6.352941176470588,23,6,0,0,1,51,229,54,39,36,5,15,5,3,0,36,"Jeremiah Arnett","sa3026218",
"Marcus Danchision","LEH",,5,5,5.625,16,8,0,0,1,48,229,53,36,30,3,25,14,3,0,36,"Marcus Danchision","sa3029811",
"Nate Isler","DART",20,1,4,6.668674852042022,10,10,0,0,0,55.1,258,70,47,41,7,20,5,3,0,36,"Nate Isler","sa3034457",
"Justin Ritz","COPP",21,3,2,4.105263157894737,27,0,0,0,7,57,244,46,30,26,2,13,16,2,0,36,"Justin Ritz","sa3040807",
"Noah Rooney","MINN",22,4,1,2.938775510204082,22,1,0,0,4,49,210,52,20,16,4,13,2,2,0,36,"Noah Rooney","sa3041125",
"Justin Thorsteinson","MINN",23,3,3,5.906249823980039,14,11,0,0,0,42.2,198,50,34,28,7,17,4,2,0,36,"Justin Thorsteinson","sa3043804",
"Kole Turner","ARST",,2,5,5.0625,22,5,0,0,0,48,225,63,31,27,5,17,4,4,0,36,"Kole Turner","sa3044165",
"Nate Bennett","NIA",,3,8,8.741007434131634,13,11,0,0,0,46.1,227,51,49,45,13,33,5,4,0,36,"Nate Bennett","sa3058622",
"Raymond Clark","AAMU",,2,7,9.918367346938776,24,6,0,0,0,49,265,64,66,54,6,56,4,8,0,36,"Raymond Clark","sa3058879",
"Brendan Conner","UAB",,1,2,3.9337749338156325,20,3,0,0,6,50.1,210,46,25,22,6,12,9,2,1,36,"Brendan Conner","sa3058916",
"Landyn Grant","PV",,4,5,7.6751272007947895,13,12,1,0,0,65.2,317,80,60,56,9,34,6,5,1,36,"Landyn Grant","sa3059336",
"Jace Presley","GWEB",,2,1,8.933823779998773,22,3,0,0,0,45.1,221,65,50,45,6,20,4,5,0,36,"Jace Presley","sa3060302",
"Aden Velasquez","CARK",,2,2,6.699248312448152,20,4,0,0,1,44.1,213,47,34,33,7,30,2,3,0,36,"Aden Velasquez","sa3060837",
"AJ Kostic","CMU",23,1,4,5.63309367977372,10,9,0,0,0,46.1,215,42,31,29,5,25,10,4,1,36,"AJ Kostic","sa3062865",
"Alex Sotiropoulos","COLU",19,5,3,6.635593434854069,15,3,0,0,3,39.1,180,36,33,29,9,24,6,4,0,36,"Alex Sotiropoulos","sa3065140",
"Kewan Braziel","TXSO",,4,7,7.875,18,13,0,0,0,64,306,89,63,56,9,30,3,6,0,35,"Kewan Braziel","sa3027628",
"Brendan Callanan","IONA",19,2,4,6.75,14,10,0,0,0,48,248,74,51,36,7,27,7,5,0,35,"Brendan Callanan","sa3028277",
"Christian Carew","EIU",23,5,3,5.553191489361702,21,4,0,0,1,47,216,58,36,29,5,19,1,7,0,35,"Christian Carew","sa3028426",
"Caedmon Parker","TCU",22,3,2,5.4,13,12,0,0,0,50,228,53,32,30,6,20,8,2,0,35,"Caedmon Parker","sa3039449",696488
"Hunter Shaw","OSU",,3,5,6.090225738589229,19,2,0,0,1,44.1,193,42,33,30,5,13,6,4,0,35,"Hunter Shaw","sa3042088",
"Dylan Smith","UNCO",,2,5,8.015624761115767,19,5,0,0,0,42.2,219,66,50,38,8,16,10,3,0,35,"Dylan Smith","sa3042540",
"Zach Wager","UTM",,5,8,5.23036638768448,17,11,0,0,0,63.2,299,79,48,37,9,25,7,2,0,35,"Zach Wager","sa3044616",
"Micah Hagler","SEA",,4,3,3.6610169491525424,16,9,0,0,1,59,266,72,29,24,5,12,6,6,0,35,"Micah Hagler","sa3059387",
"Cooper Montelbano","FDU",20,5,5,6.794702158408819,13,12,0,0,0,50.1,241,63,40,38,5,30,8,6,0,35,"Cooper Montelbano","sa3060069",
"Ryan Parker","SHU",24,3,4,6.824175681141955,15,14,0,0,0,60.2,287,73,51,46,6,32,6,6,0,35,"Ryan Parker","sa3060214",
