Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Josh Sharman","UNLV",,4,4,6.295963910159674,17,11,1,0,0,74.1,348,111,69,52,10,14,6,6,0,59,"Josh Sharman","sa3042070",
"Ryan Wiltse","SMC",20,4,2,5.043955938235357,18,8,0,0,1,60.2,269,59,41,34,5,23,9,6,0,59,"Ryan Wiltse","sa3045428",
"Eric Yost","NE",19,4,3,2.481081029921227,20,10,0,0,1,61.2,253,51,18,17,5,17,3,5,0,58,"Eric Yost","sa3022858",801293
"Jordy Allard","NE",23,4,3,2.16,24,2,0,0,2,50,194,42,13,12,4,9,2,3,0,58,"Jordy Allard","sa3025903",
"Aaron Barokas","BUT",22,2,4,8.307692086074614,17,9,0,0,0,47.2,225,50,45,44,5,23,12,4,0,58,"Aaron Barokas","sa3026615",
"A.J. Causey","JVST",19,4,4,2.6068966203070443,25,1,0,0,9,48.1,202,37,16,14,1,10,12,0,0,58,"A.J. Causey","sa3028661",822067
"Jack Collins","BING",,3,3,2.1678831513151975,25,0,0,0,6,45.2,183,28,13,11,4,12,7,5,0,58,"Jack Collins","sa3029185",
"Travis Densmore","OAK",21,5,3,6.319148807948725,15,11,0,0,0,62.2,285,81,47,44,6,22,5,4,0,58,"Travis Densmore","sa3030163",
"Logan Frasier","BRY",,5,3,4.448863539937116,14,13,1,0,0,58.2,277,75,37,29,4,20,10,2,1,58,"Logan Frasier","sa3031662",
"Sam Garcia","HPU",20,5,4,1.9392265602075263,16,8,0,0,1,60.1,248,45,20,13,2,14,8,5,0,58,"Sam Garcia","sa3031950",822760
"Jonathan Gonzalez","STET",19,4,6,5.34375,17,9,0,0,1,64,290,71,44,38,3,21,7,2,0,58,"Jonathan Gonzalez","sa3032427",822499
"Trevor Harris","SLU",,7,6,3.772925638492846,15,13,0,0,0,76.1,337,91,40,32,6,16,9,5,0,58,"Trevor Harris","sa3033307",
"Peter Holden","UNF",,4,3,3.40776711650097,17,10,1,1,0,68.2,299,56,36,26,4,28,13,3,0,58,"Peter Holden","sa3033963",
"Tyler Ingram","UIC",22,4,4,3.785046594029842,13,13,0,0,0,71.1,316,72,36,30,6,35,9,11,0,58,"Tyler Ingram","sa3034433",
"Janzen Keisel","BYU",19,3,2,4.2733814122421325,19,9,0,0,0,46.1,209,46,28,22,4,25,7,4,0,58,"Janzen Keisel","sa3035165",701651
"Carson Lambert","USC",22,6,3,3.457316992752331,27,0,0,0,1,54.2,219,46,22,21,7,11,4,1,0,58,"Carson Lambert","sa3035876",
"Chris Ludman","DEL",,4,4,4.173913043478261,11,11,0,0,0,69,308,81,43,32,3,14,10,4,0,58,"Chris Ludman","sa3036656",
"Greg Martinez","LT",21,3,1,5.464285714285714,24,8,0,0,1,56,253,63,38,34,5,20,2,6,0,58,"Greg Martinez","sa3037160",
"Noah Mattera","UNLV",21,5,1,6.634285858901669,14,11,0,0,0,58.1,271,75,48,43,11,21,5,7,0,58,"Noah Mattera","sa3037319",
"Michael Portella","GWEB",,3,2,4.448863539937116,32,0,0,0,2,58.2,280,76,38,29,6,17,10,4,0,58,"Michael Portella","sa3040101",
"Tyler Shuck","FGCU",,5,5,4.358744245495159,14,13,1,1,0,74.1,321,82,45,36,10,17,2,6,0,58,"Tyler Shuck","sa3042226",
"Brandon Smith","MSST",,3,5,5.875647436126257,19,8,0,0,0,64.1,285,76,45,42,18,17,5,3,0,58,"Brandon Smith","sa3042496",
"Tyler Theriot","NICH",22,7,5,3.7241379310344827,13,13,2,0,0,87,364,71,44,36,5,28,6,5,0,58,"Tyler Theriot","sa3043661",
"Mark Timmins","OMA",,2,3,3.3061225519335236,15,15,0,0,0,81.2,339,82,32,30,6,15,8,1,0,58,"Mark Timmins","sa3043844",
"Trey Ziegenbein","MOST",,5,5,5.951612903225806,33,1,0,0,2,62,283,73,47,41,7,20,12,9,0,58,"Trey Ziegenbein","sa3045853",
"Ian Churchill","USD",23,3,2,4.166666666666667,18,4,0,0,4,54,227,45,28,25,8,12,9,1,0,57,"Ian Churchill","sa3020234",686657
"Marquis Grissom Jr.","GT",20,4,5,5.754098360655738,18,14,0,0,0,61,303,60,45,39,7,42,16,7,0,57,"Marquis Grissom Jr.","sa3020312",671726
"Chandler Arnold","DBU",22,2,4,5.286713145683845,20,8,0,0,8,47.2,216,52,32,28,11,22,1,2,0,57,"Chandler Arnold","sa3020446",688837
"Derek Diamond","MISS",21,4,4,6.887754833931638,16,14,0,0,0,65.1,296,81,53,50,14,13,3,3,0,57,"Derek Diamond","sa3020470",682981
"Alex Rao","ND",22,3,1,3.8297872340425534,25,0,0,0,3,47,199,32,20,20,4,28,1,6,1,57,"Alex Rao","sa3020595",702102
"Cade Winquest","UTA",22,2,4,5.400000117710661,15,12,0,0,0,58.1,266,56,41,35,4,23,14,13,0,57,"Cade Winquest","sa3020805",685464
"Dalton Kendrick","MEM",21,2,2,5.586207043515095,23,2,0,0,8,48.1,219,51,31,30,6,25,5,6,0,57,"Dalton Kendrick","sa3023129",700759
"Jake Brooks","UCLA",20,5,4,3.95811510419366,10,10,1,0,0,63.2,256,55,28,28,9,10,5,1,0,57,"Jake Brooks","sa3023205",694860
"Chase Allen","MICH",20,7,2,4.008733490898649,27,7,0,0,3,76.1,341,70,42,34,12,29,14,5,0,57,"Chase Allen","sa3025909",
"Billy Barlow","CLEM",,2,4,4.838150182334807,17,15,0,0,0,57.2,256,55,40,31,5,22,7,5,0,57,"Billy Barlow","sa3026584",
"JD Deany","PFW",22,5,3,5.197183098591549,19,10,1,0,0,71,315,85,43,41,11,27,4,10,0,57,"JD Deany","sa3029975",
"Tyler DeLong","APSU",21,4,4,6.289772590945578,19,10,0,0,0,58.2,273,66,41,41,12,33,5,4,0,57,"Tyler DeLong","sa3030099",
"Ben Fero","STBK",,4,4,4.543269064123114,15,12,0,0,0,69.1,296,72,44,35,7,17,5,3,0,57,"Ben Fero","sa3031268",
"Luke Garofalo","CCSU",22,5,1,1.255813953488372,18,0,0,0,3,43,167,25,6,6,2,14,2,2,0,57,"Luke Garofalo","sa3031988",
"Jason Gonzalez","UNF",,6,3,4.616580128384916,21,5,0,0,0,64.1,274,61,34,33,11,19,7,7,0,57,"Jason Gonzalez","sa3032419",
"Trey Horton","GAST",,2,1,4.415094339622642,14,9,1,0,0,53,238,45,34,26,7,30,3,6,1,57,"Trey Horton","sa3034113",
"Danny Hosley","GMU",,3,4,4.468965634812076,52,6,1,0,1,48.1,206,41,29,24,3,15,10,5,0,57,"Danny Hosley","sa3034130",
"Darren Jansen","SJSU",,9,2,4.670270173969368,31,0,0,0,3,61.2,279,63,38,32,3,31,7,8,0,57,"Darren Jansen","sa3034584",
"Zach Kirby","ETSU",,3,4,3.3750001149518187,14,12,0,0,0,74.2,319,72,37,28,5,20,9,2,1,57,"Zach Kirby","sa3035436",
"Brandon Little","UAPB",,1,4,7.734375,17,7,0,0,1,64,333,82,66,55,4,58,6,8,0,57,"Brandon Little","sa3036390",
"Max Loven","NDSU",,7,5,6.092920148295169,15,15,0,0,0,75.1,344,92,54,51,10,29,9,8,0,57,"Max Loven","sa3036596",
"Calvin McClendon","MVSU",,2,7,6.690265260873128,18,14,0,0,0,75.1,385,86,81,56,7,65,10,14,0,57,"Calvin McClendon","sa3037475",
"Justin Miller","PFW",21,1,8,7.767123084731348,18,7,0,0,4,48.2,242,59,52,42,7,37,6,9,0,57,"Justin Miller","sa3038071",
"Brock Myers","TNTC",,5,2,6.596590766113655,22,0,0,0,2,58.2,288,79,53,43,15,23,11,3,2,57,"Brock Myers","sa3038632",
"Hunter OToole","SELA",22,4,4,6.321950984230935,18,12,0,0,0,68.1,322,95,49,48,14,25,12,6,0,57,"Hunter OToole","sa3039272",
"Chris Pouliot","CAN",,8,3,4.70224729178455,14,13,0,0,0,59.1,274,62,44,31,6,32,8,3,0,57,"Chris Pouliot","sa3040140",
"Hunter Stallings","MVSU",,2,4,7.664515940401238,13,11,1,0,1,51.2,242,54,47,44,9,33,3,9,0,57,"Hunter Stallings","sa3042911",
"Hayden Thomas","AMCC",,4,5,5.758293630652635,15,15,0,0,0,70.1,344,84,53,45,3,33,18,11,0,57,"Hayden Thomas","sa3043692",
"Luke Torbert","KENN",,4,3,6.550296005842582,24,3,0,0,0,56.1,260,61,44,41,11,26,8,2,0,57,"Luke Torbert","sa3043942",
"Ray Weber","ALB",,4,8,6.12,14,14,0,0,0,75,357,87,53,51,10,28,11,5,0,57,"Ray Weber","sa3044928",
"Jeff Wilson","UL",,4,4,4.8130436379156905,17,16,2,0,0,76.2,336,89,46,41,8,23,8,7,0,57,"Jeff Wilson","sa3045407",
"Seth Keener","WAKE",20,5,1,5.869565078319169,20,11,0,0,0,53.2,243,54,41,35,10,20,12,7,1,56,"Seth Keener","sa3022949",803143
"Chase Centala","UCF",20,2,3,4.846153846153846,23,3,0,0,2,52,235,58,35,28,6,17,9,5,0,56,"Chase Centala","sa3025431",694555
"CJ Backer","PUR",,2,2,7.079268128016678,17,8,0,0,0,54.2,257,72,44,43,7,17,7,9,0,56,"CJ Backer","sa3026364",
"Zac Capps","NORF",,2,5,6.749999830597329,13,8,0,0,1,50.2,252,51,47,38,2,48,6,10,0,56,"Zac Capps","sa3028396",
"Triston Dixon","TXST",,8,0,2.9314286353286447,27,1,0,0,0,58.1,241,50,24,19,5,14,8,4,0,56,"Triston Dixon","sa3030391",
"Gabe Driscoll","BING",21,3,1,5.011975933418138,15,9,0,0,0,55.2,251,60,32,31,4,22,2,4,0,56,"Gabe Driscoll","sa3030571",
"Andrew Duran","UAPB",21,1,8,8.019801677295886,16,13,2,0,0,67.1,346,85,73,60,5,38,28,9,0,56,"Andrew Duran","sa3030686",
"Ricky Gerik Jr.","RGV",,5,3,2.7000000643730178,34,0,0,0,7,53.1,232,53,25,16,1,15,3,8,0,56,"Ricky Gerik Jr.","sa3032141",
"Jaden Henline","PSU",,2,3,5.6440677966101696,17,7,1,0,3,59,263,74,44,37,6,16,3,6,0,56,"Jaden Henline","sa3033607",
"Braxton Kelly","OHIO",,6,2,7.225352306778392,16,2,0,0,0,47.1,231,52,40,38,9,30,8,3,0,56,"Braxton Kelly","sa3035201",
"Grant Kipp","YALE",22,4,3,6.7846153846153845,12,11,1,0,0,65,304,84,53,49,8,19,11,5,0,56,"Grant Kipp","sa3035430",
"Will Nash","ARST",,1,7,6.486033381328191,16,11,0,0,0,59.2,290,71,49,43,14,38,3,2,0,56,"Will Nash","sa3038685",
"Kellen OConnor","CSUB",,4,4,3.786585277776363,12,11,1,1,0,54.2,239,65,30,23,6,14,4,2,0,56,"Kellen OConnor","sa3039028",
"Nick Remy","UMBC",,1,5,5.631901972294485,17,8,0,0,0,54.1,246,38,37,34,4,43,4,12,0,56,"Nick Remy","sa3040611",
"Rashad Ruff","COPP",20,4,4,7.094890313395192,19,4,0,0,2,45.2,215,47,40,36,5,26,6,17,0,56,"Rashad Ruff","sa3041269",
"William Saxton","UCF",,5,4,4.445121847824426,24,9,0,0,2,54.2,270,51,41,27,5,55,5,8,0,56,"William Saxton","sa3041628",
"Kenny Serwa","DAY",,4,6,5.684210526315789,13,12,0,0,0,57,269,82,48,36,6,8,7,11,0,56,"Kenny Serwa","sa3042016",
"Joey Silan","DEL",,3,5,4.628571428571429,14,13,0,0,1,70,320,67,45,36,8,35,15,5,3,56,"Joey Silan","sa3042280",
"Cole Stallings","STET",20,5,5,4.408163093716248,14,13,1,1,0,65.1,279,65,37,32,5,21,6,3,0,56,"Cole Stallings","sa3042910",
"Jordan Warecke","MAN",22,4,6,5.49152560125854,14,14,0,0,0,78.2,368,101,55,48,3,35,7,6,0,56,"Jordan Warecke","sa3044797",
"Wyatt Wendell","PUR",,5,3,5.876470456370848,14,13,0,0,0,56.2,259,70,42,37,9,18,4,4,0,56,"Wyatt Wendell","sa3044998",
"Blake Wimberley","MEM",,3,7,5.019230769230769,21,5,0,0,3,52,244,62,36,29,3,18,13,5,0,56,"Blake Wimberley","sa3045431",
"Luke Yacinich","COR",,4,4,5.671232876712328,13,11,2,1,0,73,327,67,52,46,6,35,13,12,0,56,"Luke Yacinich","sa3045662",
"Billy Seidl","DUKE",22,2,5,6.80152651949798,17,9,0,0,1,43.2,208,38,34,33,9,34,9,9,0,55,"Billy Seidl","sa3020257",687225
"Hunter Hayes","PAC",21,2,9,6.819587897058384,14,14,0,0,0,64.2,338,106,73,49,8,25,16,3,0,55,"Hunter Hayes","sa3020450",702119
"Peyton Stumbo","NEV",20,5,2,6.490384377318735,16,9,0,0,0,69.1,314,85,57,50,10,22,6,4,0,55,"Peyton Stumbo","sa3023009",814482
"Spencer Bengard","CBU",20,3,3,4.050000096559526,18,7,0,0,0,53.1,229,51,28,24,5,14,4,1,0,55,"Spencer Bengard","sa3023092",675248
"Cade Austin","SC",20,5,2,3.1666666666666665,27,2,0,0,2,54,231,52,25,19,6,19,1,7,1,55,"Cade Austin","sa3023372",694475
"Garrett Gainey","WIN",22,5,6,6.622641747767673,15,11,0,0,0,70.2,322,93,52,52,10,17,5,6,1,55,"Garrett Gainey","sa3025668",822535
"Jesse Barker","CARK",,2,7,5.268292486859113,16,11,1,1,2,68.1,299,76,43,40,8,18,2,4,0,55,"Jesse Barker","sa3026573",
"Noah Beal","UNLV",,8,1,5.754098360655738,18,6,0,0,1,61,276,69,42,39,8,27,4,6,0,55,"Noah Beal","sa3026782",
"Jake Bockenstedt","SIUE",22,5,8,5.073825373455652,28,0,0,0,2,49.2,225,50,32,28,7,24,4,13,0,55,"Jake Bockenstedt","sa3027299",
"Jerry Couch","CHSO",,3,3,6.550296005842582,17,8,0,0,2,56.1,278,82,50,41,8,19,9,5,0,55,"Jerry Couch","sa3029460",
"Liam Devine","SBU",,0,6,6.321950984230935,14,9,0,0,2,68.1,316,83,54,48,7,27,6,1,0,55,"Liam Devine","sa3030228",
"Ryan Douglas","UNCA",21,2,6,5.308988877821266,14,13,0,0,0,59.1,272,61,45,35,7,29,4,13,0,55,"Ryan Douglas","sa3030510",
"Sean Duffy","HPU",20,4,3,3.45,23,7,0,0,2,60,270,53,28,23,3,31,10,8,0,55,"Sean Duffy","sa3030628",
"Luke Eldred","DBU",24,5,2,4.628571428571429,16,15,0,0,0,70,315,80,36,36,7,16,9,7,0,55,"Luke Eldred","sa3030867",
"Kelyn Fox","FAMU",,4,4,4.830275398404021,14,14,1,0,0,72.2,335,99,51,39,3,15,6,2,0,55,"Kelyn Fox","sa3031607",
"Jake Kates","WKU",,4,5,5.5636363636363635,18,7,0,0,0,55,248,57,39,34,14,18,5,5,0,55,"Jake Kates","sa3035110",
"Trey McDaniel","SIU",,8,1,3.534031343030054,26,0,0,0,5,63.2,286,71,36,25,7,15,3,1,0,55,"Trey McDaniel","sa3037538",
"Miles Smith","USA",,5,2,3.576159030741484,11,7,0,0,0,50.1,211,35,23,20,2,16,9,4,0,55,"Miles Smith","sa3042605",
"Dom Stagliano","STET",,5,0,3.206250076442959,18,3,0,0,2,53.1,222,49,21,19,2,12,3,3,0,55,"Dom Stagliano","sa3042900",
"Jake Garland","MIA",21,6,2,3.9948978036803497,14,12,0,0,1,65.1,278,72,36,29,4,11,6,2,0,54,"Jake Garland","sa3020077",687195
"Nathan Landry","MIZ",23,4,2,3.6719998879394566,15,4,0,0,1,41.2,167,31,20,17,9,7,4,2,0,54,"Nathan Landry","sa3020485",806278
"Josh Hartle","WAKE",19,7,6,5.296650911053778,14,14,0,0,0,69.2,323,81,54,41,9,24,5,4,1,54,"Josh Hartle","sa3025623",691776
"Chandler Welch","TULN",19,4,4,5.159235794146005,25,5,0,0,2,52.1,238,49,38,30,9,29,5,5,1,54,"Chandler Welch","sa3025667",803068
"Eric Chalus","KENT",20,3,2,5.558823404675127,12,10,0,0,0,56.2,251,62,39,35,9,12,8,3,0,54,"Eric Chalus","sa3028720",
"Ian Cooke","CONN",20,7,1,3.6441718644258434,20,6,0,0,1,54.1,230,52,26,22,4,17,1,3,0,54,"Ian Cooke","sa3029317",
"Josh Emanuels","WASH",,2,4,4.993150554470152,31,4,0,0,0,48.2,216,49,29,27,7,21,3,3,0,54,"Josh Emanuels","sa3030922",
"Noah Farmer","SIU",,7,2,3.872093023255814,17,17,1,0,0,86,382,101,41,37,5,26,10,2,0,54,"Noah Farmer","sa3031159",
"Jack Findlay","ND",19,6,2,2.174496588623851,20,8,0,0,4,49.2,198,34,14,12,5,16,3,5,0,54,"Jack Findlay","sa3031334",701469
"Joseph Gonzalez","AUB",,7,4,3.217021172153516,15,14,1,0,0,78.1,327,83,30,28,8,15,5,3,0,54,"Joseph Gonzalez","sa3032426",
"Nate Haberthier","OSU",20,1,6,6.750000242917052,14,13,1,0,0,70.2,324,87,58,53,16,16,6,5,2,54,"Nate Haberthier","sa3032920",
"Ryan Hardman","UTU",,4,2,5.308988877821266,20,7,1,0,4,59.1,272,75,42,35,7,21,8,2,0,54,"Ryan Hardman","sa3033211",
"Danny Kirwin","RID",,3,2,4.7202795943605755,25,0,0,0,4,47.2,217,51,25,25,7,20,6,1,0,54,"Danny Kirwin","sa3035461",
"Henry Leake","BC",23,2,3,6.270967587601014,18,6,0,0,1,51.2,234,61,39,36,8,15,3,3,0,54,"Henry Leake","sa3036111",
"Niko Leontarakis","EKU",,6,2,6.878981058861339,19,9,0,0,0,52.1,241,58,41,40,9,23,7,6,0,54,"Niko Leontarakis","sa3036238",
"Cade Lommel","CREI",20,1,5,6.403846153846154,14,13,0,0,0,52,253,64,44,37,4,29,8,7,1,54,"Cade Lommel","sa3036478",
"Tyler Meyer","ASU",,3,1,5.464285714285714,14,10,0,0,0,56,258,50,34,34,7,31,13,2,0,54,"Tyler Meyer","sa3037954",
"Rigsby Mosley","TROY",,3,0,3.3750000804662723,13,10,0,0,1,53.1,208,37,20,20,3,13,1,5,0,54,"Rigsby Mosley","sa3038462",
"Alex Reelfs","SCU",,4,7,6.864406779661017,23,5,0,0,2,59,293,75,55,45,6,29,5,13,0,54,"Alex Reelfs","sa3040542",
"Gabriel Romano","QUIN",,3,1,6.606382844673667,18,5,0,0,1,62.2,309,98,61,46,9,16,9,3,0,54,"Gabriel Romano","sa3041093",
"Braydon Tucker","IU",22,2,3,5.472973114038754,20,4,0,0,4,49.1,232,52,30,30,3,32,5,4,0,54,"Braydon Tucker","sa3044113",
"Logan Clayton","HOU",22,7,4,5.796610169491525,27,9,0,0,0,59,261,57,38,38,10,26,12,4,0,53,"Logan Clayton","sa3020890",700875
"Sam Armstrong","ODU",21,3,2,5.400000108417714,15,14,0,0,0,63.1,284,70,44,38,9,27,4,5,0,53,"Sam Armstrong","sa3023046",814098
"Kade Morris","NEV",20,7,5,4.320000164794928,18,4,0,0,3,66.2,286,68,32,32,9,22,5,8,0,53,"Kade Morris","sa3023206",695034
"Drew Buhr","BELL",21,0,6,6.967741935483871,15,10,0,0,0,62,295,75,59,48,13,31,6,6,0,53,"Drew Buhr","sa3027994",
"Tyler Burnham","FAU",23,7,1,4.365269361364185,15,14,0,0,0,55.2,245,45,28,27,11,29,3,7,1,53,"Tyler Burnham","sa3028082",
"Pablo Cortes","NMSU",,4,5,6.848780232916846,16,13,1,1,1,68.1,320,92,60,52,12,15,11,4,0,53,"Pablo Cortes","sa3029421",
"Ben Cruikshank","KENT",,3,3,4.863353922035882,13,8,1,1,0,53.2,242,35,29,29,5,43,9,2,0,53,"Ben Cruikshank","sa3029622",
"Ryan Forcucci","UCSD",19,2,4,4.1925464845136915,13,12,0,0,0,53.2,220,50,28,25,2,15,6,5,0,53,"Ryan Forcucci","sa3031539",801573
"Jimmy Galicia","LMU",,1,7,8.318181818181818,17,11,0,0,0,66,317,87,68,61,13,23,10,9,0,53,"Jimmy Galicia","sa3031843",
"Blake Helmstetter","IONA",,2,7,5.982035791499069,12,12,1,0,0,55.2,269,74,52,37,5,20,9,0,0,53,"Blake Helmstetter","sa3033571",
"Collin Horton","UNO",,2,2,5.97857126566829,13,12,0,0,0,46.2,223,45,33,31,2,41,7,12,0,53,"Collin Horton","sa3034110",
"Jonah Jenkins","SF",23,2,4,5.625,20,4,0,0,1,48,211,40,33,30,6,21,9,5,0,53,"Jonah Jenkins","sa3034638",
"Fisher Paulsen","CIT",,5,4,4.934010343368079,15,14,0,0,0,65.2,309,73,42,36,4,42,4,5,0,53,"Fisher Paulsen","sa3039566",
"Jordan Power","TOL",,6,3,5.327354077827417,15,12,0,0,1,74.1,337,81,46,44,8,25,11,3,0,53,"Jordan Power","sa3040157",
"Ryan Prager","TA&M",19,1,4,5.157303481312087,18,16,0,0,0,59.1,260,61,41,34,7,25,7,6,0,53,"Ryan Prager","sa3040167",696492
"Joe Joe Rodriguez","SJU",22,2,6,5.937172656290491,15,10,0,0,1,63.2,312,66,55,42,3,44,10,8,0,53,"Joe Joe Rodriguez","sa3040985",
"Tristen Roehrich","NDSU",,5,2,3.4225353032108172,15,0,0,0,6,47.1,209,43,23,18,3,23,2,6,0,53,"Tristen Roehrich","sa3041023",
"Aaron Rund","CAM",,5,1,5.431034482758621,15,13,0,0,0,58,275,67,41,35,6,26,9,4,0,53,"Aaron Rund","sa3041302",
"Grant Siegel","TULN",19,7,1,3.0167597122456704,14,9,0,0,0,59.2,254,60,26,20,4,13,6,2,0,53,"Grant Siegel","sa3042258",
"Jon Snyder","YSU",,1,5,5.286713145683845,13,10,1,0,0,47.2,219,34,36,28,3,43,2,13,1,53,"Jon Snyder","sa3042697",
"Mitchell Spencer","PFW",,2,5,6.387096774193548,15,13,0,0,0,62,297,77,52,44,9,25,12,9,0,53,"Mitchell Spencer","sa3042836",
"Ryan Taurek","SMC",,4,3,5.530120609010457,15,8,0,0,0,55.1,252,59,35,34,5,23,10,11,0,53,"Ryan Taurek","sa3043533",
"Michael Wong","UTA",,1,7,4.778760900623663,14,14,0,0,0,75.1,346,92,45,40,8,22,8,6,0,53,"Michael Wong","sa3045529",
"Jack Zalasky","SAC",21,3,4,3.2097901241651914,26,0,0,0,11,47.2,204,42,20,17,2,11,6,2,0,53,"Jack Zalasky","sa3045788",
"Logan Evans","PITT",21,4,8,7.425000283241283,14,14,1,1,0,66.2,313,90,65,55,15,17,6,9,0,52,"Logan Evans","33699",688138
"Marcelo Perez","TCU",22,6,3,3.228260936493686,17,9,0,0,1,61.1,262,48,27,22,8,27,8,4,0,52,"Marcelo Perez","sa3020889",681041
"Jake Peppers","JVST",20,4,2,4.387500104606154,18,9,0,0,0,53.1,252,58,32,26,2,29,9,19,0,52,"Jake Peppers","sa3023008",811304
"Alejandro Rosario","MIA",20,2,3,7.05,15,12,0,0,0,60,294,83,53,47,11,25,12,4,2,52,"Alejandro Rosario","sa3023538",691730
"Ryan Bryggman","BING",,5,6,5.709251293207624,16,16,1,0,0,75.2,357,86,51,48,9,40,11,11,0,52,"Ryan Bryggman","sa3027933",
"Bryson Cafaro","FAIR",23,6,2,5.1923076923076925,13,8,0,0,0,52,244,48,33,30,10,18,3,0,0,52,"Bryson Cafaro","sa3028236",
"Dominic Cancellieri","CREI",,5,3,4.842391404740528,13,13,0,0,0,61.1,277,56,36,33,7,31,5,6,0,52,"Dominic Cancellieri","sa3028353",
"Riley Egloff","UNM",,6,5,6.896739273418328,15,9,0,0,0,61.1,302,92,57,47,9,18,6,5,1,52,"Riley Egloff","sa3030838",
"Bryan Green","UCD",18,2,6,5.450704225352113,15,6,0,0,0,71,326,78,51,43,9,28,10,3,0,52,"Bryan Green","sa3032643",
"Trevor Hinkel","PEPP",,5,4,3.804545322607376,14,11,0,0,0,73.1,313,69,32,31,4,25,10,10,0,52,"Trevor Hinkel","sa3033861",
"Zach Klapak","DEL",,6,4,5.09433962264151,19,3,0,0,0,53,228,44,34,30,1,31,5,7,0,52,"Zach Klapak","sa3035477",
"Matthew Krall","PV",,5,6,6.20095716416052,15,14,0,0,0,69.2,343,89,65,48,3,38,9,7,2,52,"Matthew Krall","sa3035676",
"Ryan Kysar","USD",20,4,1,5.241176352979405,14,10,0,0,1,56.2,255,57,36,33,6,25,11,5,0,52,"Ryan Kysar","sa3035811",
"Michael Massey","TULN",19,3,4,5.029411764705882,15,11,0,0,1,68,297,79,44,38,9,16,3,1,0,52,"Michael Massey","sa3037259",695602
"Liam McDonnell","JMU",,6,1,2.8272250744240432,16,13,0,0,0,63.2,260,50,23,20,4,23,3,5,0,52,"Liam McDonnell","sa3037552",
"Tobey McDonough","BRWN",,3,3,3.1683672236085534,11,11,1,0,0,65.1,271,57,29,23,4,16,1,7,0,52,"Tobey McDonough","sa3037559",
"Colin McVeigh","FAIR",20,2,2,4.628571302452869,21,4,0,0,5,46.2,223,55,29,24,5,19,7,4,0,52,"Colin McVeigh","sa3037755",
"Brennan ONeill","HALL",22,3,5,7.566879164747473,14,13,0,0,0,52.1,254,55,52,44,4,37,12,7,0,52,"Brennan ONeill","sa3039160",
"Carter Sutton","WIN",,2,4,5.829545328193462,17,10,0,0,0,58.2,288,77,45,38,6,32,8,8,0,52,"Carter Sutton","sa3043356",
"Brett Walker","TCU",23,5,2,4.748743536532473,15,11,0,0,0,66.1,296,80,35,35,3,16,7,1,0,52,"Brett Walker","sa3044655",
"Scott Youngbrandt","SLU",,6,4,6.67741935483871,15,12,1,0,0,62,281,74,51,46,5,21,5,4,0,52,"Scott Youngbrandt","sa3045755",
"AJ Blubaugh","MILW",21,3,3,3.2468353646475063,16,7,0,0,6,52.2,212,40,20,19,4,16,1,4,0,51,"AJ Blubaugh","31764",805123
"Liam Sullivan","UGA",20,4,3,4.623287550435326,12,12,0,0,0,48.2,215,50,25,25,10,20,5,7,0,51,"Liam Sullivan","sa3022952",807715
"Coltin Atkinson","SHSU",,4,0,6.372670656460811,14,11,0,0,0,53.2,244,64,40,38,4,24,4,4,0,51,"Coltin Atkinson","sa3026284",
"Jaheim Brown","NCAT",,1,6,7.565217391304348,17,10,0,0,1,69,339,99,66,58,11,27,12,10,0,51,"Jaheim Brown","sa3027838",
"Noah Covington","UMES",21,6,5,4.230414597808746,12,12,6,0,0,72.1,313,82,48,34,6,10,7,3,0,51,"Noah Covington","sa3029481",
"Connor Eisenmann","ALB",,6,2,4.895604292993141,17,8,0,0,0,60.2,270,51,36,33,4,36,5,5,0,51,"Connor Eisenmann","sa3030855",
"Anthony Germinerio","ALB",22,3,4,5.617449520611615,11,9,1,1,0,49.2,233,50,35,31,6,22,17,7,0,51,"Anthony Germinerio","sa3032147",
"Bryce Hackett","TAR",,2,7,7.443243089763681,15,12,1,0,0,61.2,303,85,58,51,6,27,12,9,0,51,"Bryce Hackett","sa3032928",
"Taed Heydinger","AKR",24,2,10,8.422018643371114,14,14,1,0,0,72.2,364,110,81,68,14,30,13,5,0,51,"Taed Heydinger","sa3033752",
"Carlos Lequerica","FIU",,2,5,5.159235794146005,16,11,0,0,1,52.1,230,51,32,30,10,21,5,5,0,51,"Carlos Lequerica","sa3036244",
"Blake Malatestinic","EIU",23,4,4,6.0914632729445835,16,10,1,1,0,54.2,244,65,38,37,11,21,2,2,0,51,"Blake Malatestinic","sa3036895",
"Matt McShane","JOES",19,6,0,2.4,20,1,0,0,2,45,202,45,22,12,5,16,6,6,0,51,"Matt McShane","sa3037749",823791
"David Moffat","UTA",,2,8,4.099476357914862,23,4,0,0,2,63.2,292,81,38,29,5,14,4,2,0,51,"David Moffat","sa3038207",
"Trevor Olson","XAV",,4,3,5.142857142857143,20,8,0,0,0,56,258,53,42,32,10,33,5,3,0,51,"Trevor Olson","sa3039143",
"Cyle Phelan","UNCW",19,2,3,4.550561895275371,15,11,0,0,0,59.1,259,42,30,30,3,36,5,6,0,51,"Cyle Phelan","sa3039851",
