Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Eddie Smink","STBK",20,5,4,3.109090909090909,11,11,0,0,0,55,241,43,23,19,2,27,6,4,0,56,"Eddie Smink","sa3042467",
"Brian Strange","SEMO",21,5,2,5.586206712847522,16,16,0,0,0,77.1,357,82,50,48,11,39,15,8,0,56,"Brian Strange","sa3043205",
"Nolan Straniero","ELON",,1,1,7.225352306778392,17,10,0,0,0,47.1,240,56,48,38,5,34,7,6,0,56,"Nolan Straniero","sa3043209",
"Zane Taylor","UNCW",22,5,1,3.9886362771850004,14,14,0,0,0,58.2,253,53,29,26,10,21,6,0,0,56,"Zane Taylor","sa3043592",823990
"Josh Wintroub","KSU",23,2,4,6.668674852042022,17,13,0,0,0,55.1,259,74,47,41,10,15,4,2,0,56,"Josh Wintroub","sa3045470",
"Christian Aiello","RID",21,4,3,6.5172415507676105,21,3,0,0,1,48.1,216,54,37,35,9,23,2,5,0,55,"Christian Aiello","sa3025816",
"Michael Barnett","UCLA",20,5,3,5.468354430379747,14,14,0,0,0,79,370,98,54,48,8,25,11,4,1,55,"Michael Barnett","sa3026603",
"Adam Brouwer","NIU",21,7,5,6.136363423560284,14,14,0,0,0,73.1,337,84,52,50,10,25,15,1,0,55,"Adam Brouwer","sa3027788",
"Evan Chaffee","SJU",,3,1,4.862559065884447,15,13,0,0,0,70.1,325,76,40,38,8,29,13,4,0,55,"Evan Chaffee","sa3028717",
"Colton Coca","EIU",22,3,3,6.893616881398609,19,9,0,0,2,62.2,301,70,58,48,10,38,7,6,0,55,"Colton Coca","sa3029080",
"Chandler David","SHSU",,4,3,3.4468085106382977,25,0,0,0,8,47,204,41,22,18,5,12,9,3,0,55,"Chandler David","sa3029863",
"Tate Evans","YALE",20,4,2,2.918918918918919,19,0,0,0,6,37,161,33,14,12,2,13,3,4,0,55,"Tate Evans","sa3031082",
"Isaac Fix","DAV",21,2,4,5.961039108698439,19,8,0,0,1,51.1,256,59,37,34,7,48,7,8,1,55,"Isaac Fix","sa3031418",
"Michael Foltz","GW",23,4,1,2.918918918918919,13,13,1,0,0,74,302,46,30,24,4,23,13,5,0,55,"Michael Foltz","sa3031519",
"Lukas Galdoni","M-OH",22,3,2,5.911242736979891,18,6,0,0,4,56.1,258,65,40,37,7,29,4,2,0,55,"Lukas Galdoni","sa3031840",
"Nic Good","BGSU",20,6,2,6.136363636363637,15,15,0,0,0,66,301,79,48,45,8,27,6,5,1,55,"Nic Good","sa3032450",
"Justin Henschel","FGCU",20,5,2,4.909090909090909,18,8,1,0,2,66,294,69,41,36,10,34,3,6,0,55,"Justin Henschel","sa3033637",832044
"Logan Hewitt","SHSU",,2,2,4.2534245464005,26,0,0,0,2,48.2,221,56,25,23,3,19,2,5,0,55,"Logan Hewitt","sa3033746",
"Peyton Jones","CSUF",23,0,4,5.236363636363636,20,4,0,0,1,55,246,62,37,32,9,20,5,1,0,55,"Peyton Jones","sa3034904",
"Matt Little","HPU",,6,2,4.390243902439025,19,13,2,0,0,82,359,95,46,40,14,21,4,3,0,55,"Matt Little","sa3036400",
"Reese Lumpkin","WIN",,2,8,5.104477611940299,13,12,0,0,0,67,313,77,49,38,9,26,13,12,0,55,"Reese Lumpkin","sa3036687",
"Nolan Pender","BELL",22,3,5,6.456521739130435,22,9,0,0,1,46,232,54,42,33,6,32,7,9,0,55,"Nolan Pender","sa3039668",
"Hunter Pidek","OAK",,4,8,7.44,15,15,1,0,0,75,359,100,71,62,16,29,6,6,1,55,"Hunter Pidek","sa3039897",
"Braydon Risley","TAR",,2,5,4.894736842105263,18,8,0,0,1,57,259,67,34,31,11,20,6,3,0,55,"Braydon Risley","sa3040794",
"Tyler Stewart","SAC",21,4,4,3.7464116200136477,14,13,0,0,0,69.2,289,65,33,29,11,16,6,1,0,55,"Tyler Stewart","sa3043115",
"Luke Wagner","PUR",22,7,2,5.424657534246576,15,15,0,0,0,73,326,94,46,44,7,22,3,3,0,55,"Luke Wagner","sa3044627",
"Ben Abeldt","TCU",20,3,0,1.8270677215767688,26,1,0,0,8,44.1,181,29,10,9,1,16,7,3,0,54,"Ben Abeldt","sa3025700",702727
"Jason Blood","CSUF",,2,3,4.764705882352941,23,1,0,0,0,51,231,52,29,27,4,22,4,3,0,54,"Jason Blood","sa3027274",
"Gavin Bruni","OSU",21,3,3,6.191082952975205,13,12,0,0,0,52.1,244,45,40,36,9,42,4,3,0,54,"Gavin Bruni","sa3027900",696491
"Drew Christo","NEB",21,3,3,4.62430948972564,17,10,0,0,1,60.1,263,52,33,31,6,20,8,12,0,54,"Drew Christo","sa3028889",
"Joe Clancy","EKU",,6,3,4.438356048417913,27,0,0,0,3,48.2,216,38,24,24,7,28,5,3,0,54,"Joe Clancy","sa3028963",
"Jake Cubbler","UPST",22,3,4,6.385135299711879,20,2,0,0,3,49.1,225,51,37,35,14,24,5,5,0,54,"Jake Cubbler","sa3029647",
"Anthony DeFabbia","STET",21,9,1,4.521531265533713,18,12,1,0,0,69.2,314,75,36,35,12,31,6,7,0,54,"Anthony DeFabbia","sa3030018",
"Jesse Gutierrez","SJSU",,4,4,3.473684210526316,21,0,0,0,1,57,256,61,29,22,7,19,6,4,0,54,"Jesse Gutierrez","sa3032881",
"Ryan Higgins","DUKE",21,2,2,5.9586208464161015,22,7,0,0,0,48.1,205,36,33,32,6,27,3,3,0,54,"Ryan Higgins","sa3033792",
"Kole Klecker","TCU",,1,3,5.9586208464161015,14,9,0,0,1,48.1,220,60,34,32,11,16,4,1,0,54,"Kole Klecker","sa3035480",
"Jason Kreiger","ME",,1,4,5.2615384615384615,16,13,0,0,0,65,316,70,47,38,2,43,5,18,0,54,"Jason Kreiger","sa3035702",
"Luke Lyon","TROY",,8,3,4.398190197083838,15,11,2,1,0,73.2,314,72,38,36,8,23,6,3,0,54,"Luke Lyon","sa3036752",
"Caden Noah","UTA",22,3,4,5.103658417872489,17,10,0,0,1,54.2,239,62,35,31,8,13,5,3,2,54,"Caden Noah","sa3038893",
"Louis Rodriguez","TCU",,4,3,4.1273886353168034,19,8,0,0,2,52.1,226,51,24,24,4,17,5,2,0,54,"Louis Rodriguez","sa3040994",
"Rashad Ruff","UCLA",22,2,6,4.0212765957446805,27,0,0,0,7,47,207,41,24,21,4,16,4,3,0,54,"Rashad Ruff","sa3041269",
"Tanner Sagouspe","CP",21,4,2,3.2323944530324384,28,0,0,0,9,47.1,197,35,17,17,1,18,7,3,0,54,"Tanner Sagouspe","sa3041414",
"Dylan Smith","UNCO",,2,10,9.926470588235293,16,15,0,0,0,68,360,125,83,75,13,25,17,4,0,54,"Dylan Smith","sa3042540",
"Grant Stevens","OU",,6,1,4.28048770531241,18,9,0,0,0,54.2,246,65,31,26,8,20,3,4,1,54,"Grant Stevens","sa3043071",
"Ricky Tibbett","UCI",23,4,1,3.9337749338156325,30,0,0,0,10,50.1,221,45,23,22,5,24,3,1,0,54,"Ricky Tibbett","sa3043814",
"Brady Bendik","NAVY",,6,3,4.21463398948729,15,11,1,0,0,68.1,302,66,36,32,5,27,9,1,0,53,"Brady Bendik","sa3026945",
"Cam Edmonson","INST",,6,2,4.733766351025231,22,3,0,0,1,51.1,235,61,36,27,9,21,4,3,0,53,"Cam Edmonson","sa3030791",
"Alek Elges","COPP",,2,6,8.867647058823529,12,12,0,0,0,68,331,97,69,67,18,25,12,2,0,53,"Alek Elges","sa3030869",
"Kyle Johnson","DUKE",19,4,1,4.378378491231003,15,10,0,0,0,49.1,210,44,25,24,9,19,3,1,0,53,"Kyle Johnson","sa3034780",
"Jack Kelley","AKR",20,3,1,6.381818181818182,19,8,0,0,0,55,253,55,42,39,8,27,8,7,0,53,"Jack Kelley","sa3035184",
"Ryan Kysar","USD",22,1,1,6.352941354665794,13,12,0,0,0,45.1,208,48,33,32,10,22,2,5,0,53,"Ryan Kysar","sa3035811",
"Logan Lunceford","MIZ",20,2,5,6.972527326384171,14,13,0,0,0,60.2,288,73,52,47,14,26,11,9,0,53,"Logan Lunceford","sa3036695",702583
"Coleman MacRae","CARK",,5,5,6.086705068098629,16,12,0,0,0,57.2,276,60,42,39,10,42,7,4,1,53,"Coleman MacRae","sa3036822",
"Riley Maddox","MISS",21,3,7,5.478260869565218,15,14,0,0,0,69,323,79,57,42,5,23,12,5,1,53,"Riley Maddox","sa3036829",824600
"Ryan Minckler","NIA",21,6,2,4.207792312022428,20,0,0,0,0,51.1,238,50,28,24,6,26,7,3,0,53,"Ryan Minckler","sa3038123",828514
"Marcus Monroe","SPU",,2,5,6.532258064516129,20,7,0,0,0,62,287,76,52,45,5,36,5,5,0,53,"Marcus Monroe","sa3038237",
"Braylon Owens","UTSA",21,4,1,4.987261267674471,20,4,0,0,1,52.1,229,50,30,29,7,23,3,5,1,53,"Braylon Owens","sa3039298",823182
"Mario Pesca","SJU",20,6,1,2.960526315789474,15,15,0,0,0,76,341,70,31,25,6,38,11,3,0,53,"Mario Pesca","sa3039759",
"Joel Pinerio","FIU",21,2,4,7.803468036023883,16,15,0,0,0,57.2,274,66,54,50,16,35,7,3,0,53,"Joel Pinerio","sa3039940",
"Luke Rodriguez","UCLA",,2,5,5.922580499400957,24,10,0,0,0,51.2,243,50,43,34,10,29,7,3,1,53,"Luke Rodriguez","sa3040998",
"Cole Schiff","UNCA",21,3,2,6.639344262295082,15,12,0,0,0,61,285,70,48,45,10,39,6,7,0,53,"Cole Schiff","sa3041704",
"Jack Seppings","BRWN",21,3,6,7.363636204033847,13,13,0,0,0,58.2,283,75,54,48,5,28,7,5,0,53,"Jack Seppings","sa3041994",
"Garrett Shearer","NU",,3,9,6.381818181818182,21,2,0,0,3,55,264,64,43,39,7,29,10,3,0,53,"Garrett Shearer","sa3042104",
"Tyler Stromsborg","USC",,4,9,5.5048545728092595,15,14,0,0,0,68.2,308,88,50,42,8,15,6,3,0,53,"Tyler Stromsborg","sa3043244",
"Turner Swistak","LT",22,5,3,7.981132075471698,16,13,0,0,1,53,243,68,52,47,14,17,5,2,0,53,"Turner Swistak","sa3043422",
"Eli Atiya","DEL",,4,2,5.6440677966101696,21,1,0,0,3,59,260,62,40,37,8,22,6,6,0,52,"Eli Atiya","sa3026279",
"Jackson Balzan","HALL",,2,1,2.9589040322786087,18,5,0,0,0,48.2,208,40,23,16,3,22,1,3,0,52,"Jackson Balzan","sa3026503",
"Dominic Baratta","BEL",23,4,4,7.158139788894291,17,12,1,0,0,71.2,336,84,65,57,11,35,8,2,0,52,"Dominic Baratta","sa3026535",
"Danny Beal","ECU",,8,2,3.375,35,0,0,0,4,72,316,65,33,27,10,23,14,7,0,52,"Danny Beal","sa3026780",
"Aric Berg","FOR",,5,6,6,25,1,0,0,5,48,224,44,33,32,6,26,10,3,0,52,"Aric Berg","sa3027015",
"Jackson Bergman","TOL",20,4,6,3.943820309238655,19,7,0,0,1,59.1,264,62,32,26,3,18,13,1,0,52,"Jackson Bergman","sa3027039",
"Beau Blanchard","ULM",22,2,5,5.4,20,12,0,0,0,55,236,52,36,33,10,17,2,6,0,52,"Beau Blanchard","sa3027226",
"CJ Czerwinski","GWEB",23,3,3,6.545454545454546,26,3,0,0,0,44,198,48,32,32,9,22,3,4,1,52,"CJ Czerwinski","sa3029759",
"Jacob Faulkner","PRIN",21,8,1,3.1363636363636362,20,2,1,0,4,66,277,61,30,23,3,12,7,2,0,52,"Jacob Faulkner","sa3031188",
"Sean Gibbons","LONG",,2,1,4.909090778134999,15,1,0,0,1,47.2,219,53,31,26,2,23,7,2,0,52,"Sean Gibbons","sa3032173",
"Brandon Gomez","SCU",,2,5,5.265000200843819,15,12,1,0,0,66.2,300,74,43,39,3,19,5,4,0,52,"Brandon Gomez","sa3032383",
"Andrew Heffernan","MRMK",,4,2,5.890908886617873,14,12,0,0,0,73.1,329,84,54,48,17,16,6,3,0,52,"Andrew Heffernan","sa3033519",
"John Holobetz","ODU",21,4,5,4.30851055087413,15,4,0,0,0,62.2,269,57,38,30,6,20,4,3,1,52,"John Holobetz","sa3034016",827292
"Chipper Menard","ULM",,2,3,4.595744680851064,18,2,0,0,0,47,194,35,26,24,8,16,9,4,0,52,"Chipper Menard","sa3037840",
"Cade Pilchard","SCU",,3,2,4.378378491231003,14,13,0,0,0,49.1,225,51,28,24,5,23,6,5,0,52,"Cade Pilchard","sa3039923",
"JT Raab","STBK",,4,4,4.542055912835811,15,11,1,0,1,71.1,304,70,41,36,7,15,4,2,0,52,"JT Raab","sa3040359",
"Logan Schmidt","XAV",,5,3,7.014705882352941,16,11,0,0,0,68,313,81,58,53,10,25,6,1,0,52,"Logan Schmidt","sa3041728",
"Henry Weycker","CCU",23,3,1,3.233532860269767,25,7,0,0,2,55.2,228,41,23,20,4,16,11,1,0,52,"Henry Weycker","sa3045063",
"Collin Wilma","SEMO",,3,5,5.308988877821266,22,5,0,0,4,59.1,261,55,37,35,7,20,6,7,0,52,"Collin Wilma","sa3045375",
"Carter Young","GCU",,3,3,4.877419234800788,13,10,0,0,0,51.2,235,56,33,28,9,22,4,3,0,52,"Carter Young","sa3045729",
"David Christie","UL",,2,2,4.879518184420992,26,1,0,0,4,55.1,248,53,40,30,7,26,10,7,0,51,"David Christie","sa3028887",
"Daniel Cohen","YALE",20,3,4,4.989130538217514,11,11,0,0,0,61.1,263,58,35,34,6,24,7,6,0,51,"Daniel Cohen","sa3029106",
"Ryan Delorbe","UNO",23,3,2,4.623287550435326,21,3,0,0,1,48.2,202,34,25,25,10,22,5,2,0,51,"Ryan Delorbe","sa3030101",
"Dominick DErcole","LONG",,5,2,5.647058823529412,19,6,0,0,0,51,249,65,44,32,3,23,9,5,0,51,"Dominick DErcole","sa3030176",
"Mike Eggert","WOF",22,9,3,7.588235294117647,19,7,0,0,0,51,242,67,45,43,15,19,2,6,0,51,"Mike Eggert","sa3030835",
"Cole Graverson","BUT",,3,3,5.586207043515095,21,0,0,0,5,48.1,231,57,31,30,12,32,1,4,0,51,"Cole Graverson","sa3032596",
"Ben Hansen","BYU",22,5,7,6.625,14,14,0,0,0,72,340,93,61,53,10,30,6,3,3,51,"Ben Hansen","sa3033152",810091
"Tyghe Healy","MRMK",,5,4,5.126582154706589,14,10,0,0,0,52.2,265,54,34,30,1,43,16,7,1,51,"Tyghe Healy","sa3033486",
"Garrett Helsel","SIUE",19,2,4,8.202531447530543,19,8,0,0,0,52.2,266,72,53,48,8,29,10,13,0,51,"Garrett Helsel","sa3033574",
"Carston Herman","UTU",,3,6,5.029411764705882,16,11,0,0,0,68,305,78,42,38,5,23,4,7,0,51,"Carston Herman","sa3033664",
"Riley Hunsaker","AMCC",21,4,5,6.819587897058384,15,12,1,0,1,64.2,297,79,53,49,15,20,10,2,0,51,"Riley Hunsaker","sa3034307",
"Xavier Kolhosser","SJU",20,9,2,3.4342105263157894,15,12,0,0,0,76,325,73,30,29,6,26,7,4,1,51,"Xavier Kolhosser","sa3035617",828492
"Isaac Milburn","EKU",22,1,4,7.125,26,6,0,0,1,48,232,53,41,38,9,34,9,7,0,51,"Isaac Milburn","sa3038008",
"Robbie O'Connor","MASS",,3,6,4.721972932619756,14,14,2,0,0,74.1,337,71,52,39,6,20,20,6,0,51,"Robbie O'Connor","sa3039032",
"Braden Osbolt","KENN",19,5,2,4.478672823840939,15,14,0,0,0,70.1,318,80,43,35,8,25,7,3,0,51,"Braden Osbolt","sa3039231",823776
"Chris Peguero","DAY",,2,5,7.961538461538462,11,11,1,0,0,52,240,67,49,46,11,13,10,1,0,51,"Chris Peguero","sa3039636",
"Clayton Poliey","RID",20,4,3,4.78125,16,12,0,0,1,64,292,67,41,34,13,29,6,2,0,51,"Clayton Poliey","sa3040036",
"Bryce Robison","BYU",23,2,7,6.850746268656716,14,13,0,0,0,67,310,84,55,51,17,24,6,3,1,51,"Bryce Robison","sa3040927",
"Zach Sabers","CAM",,6,0,5.036269230965363,13,12,0,0,0,64.1,297,59,40,36,4,33,16,16,0,51,"Zach Sabers","sa3041391",
"Noah Sullivan","UPST",,8,1,4.876652146281512,14,12,0,0,1,75.2,321,76,42,41,9,22,3,3,0,51,"Noah Sullivan","sa3043319",
"Kaleb Thomas","MOST",,4,3,4.006451514300648,21,5,0,0,0,51.2,242,48,32,23,6,32,12,5,0,51,"Kaleb Thomas","sa3043702",
"Noel Valdez","UCD",,1,7,4.136170078483092,15,15,0,0,0,78.1,335,88,43,36,8,17,2,4,0,51,"Noel Valdez","sa3044289",
"Alex Vera","XAV",22,5,2,5.005618084802908,33,3,0,0,4,59.1,268,65,43,33,11,19,4,3,0,51,"Alex Vera","sa3044443",
"David Warren","MEM",23,4,6,6.157894736842105,14,14,0,0,0,76,342,85,54,52,8,34,14,8,1,51,"David Warren","sa3044810",
"Brett Wozniak","HPU",22,8,2,4.569230903309482,15,15,0,0,0,86.2,387,102,51,44,9,39,3,6,0,51,"Brett Wozniak","sa3045596",
"Frankie Wright","WAG",20,6,6,4.666666666666667,15,15,0,0,0,81,369,98,53,42,5,28,5,1,0,51,"Frankie Wright","sa3045611",
"Brian Zeldin","UGA",23,3,3,5.6586825054720915,23,0,0,0,6,55.2,246,55,36,35,13,30,3,1,0,51,"Brian Zeldin","sa3045835",
"Ben Alekson","FAIR",,6,1,3.857142941221901,15,12,0,0,0,58.1,256,63,32,25,5,16,6,5,0,50,"Ben Alekson","sa3025872",
"Caden Aoki","USC",21,2,3,3.9056603773584904,11,11,0,0,0,53,223,54,29,23,5,10,3,3,0,50,"Caden Aoki","sa3026126",
"Max Bayles","SCU",19,4,2,3.4015749053226654,21,3,0,0,5,42.1,176,32,19,16,5,16,2,5,0,50,"Max Bayles","sa3026768",
"Ethan Blakeney","NORF",,0,4,5.8872182139695886,21,0,0,0,3,44.1,224,49,36,29,4,29,5,11,0,50,"Ethan Blakeney","sa3027222",
"Marcus Danchision","LEH",,2,4,3.4177214364710595,17,6,0,0,2,52.2,229,40,25,20,5,17,12,3,0,50,"Marcus Danchision","sa3029811",
"Marco Dumsky","DART",,3,4,6.19672111771627,11,9,0,0,0,40.2,189,45,32,28,4,20,2,4,0,50,"Marco Dumsky","sa3030647",
"Jordan Goldmann","LEM",22,5,5,6.597285295625757,14,13,0,0,0,73.2,367,93,64,54,5,38,18,7,1,50,"Jordan Goldmann","sa3032361",
"Santhosh Gottam","BRWN",21,2,8,7.892307692307693,13,11,0,0,0,65,302,91,61,57,9,20,8,6,1,50,"Santhosh Gottam","sa3032518",
"Ranard Grace","SOU",,6,2,5.97986561871559,11,11,2,0,0,49.2,242,56,36,33,5,17,5,4,0,50,"Ranard Grace","sa3032547",
"Max Grubbs","TEX",,6,4,3.6651584975698652,18,12,0,0,0,73.2,323,78,39,30,8,18,6,8,0,50,"Max Grubbs","sa3032792",
"Bryce Konitzer","VAL",24,1,3,5.363013558504979,17,5,1,1,1,48.2,219,51,32,29,7,18,5,6,0,50,"Bryce Konitzer","sa3035628",
"Connor Lockwood","VAL",,2,4,5.937172656290491,12,12,1,0,0,63.2,280,72,46,42,14,23,0,3,3,50,"Connor Lockwood","sa3036437",
"Shane McAlinden","OAK",,3,3,6.972527326384171,18,8,0,0,0,60.2,278,78,47,47,14,15,5,0,1,50,"Shane McAlinden","sa3037413",
"Aaron Mishoulam","MSU",23,3,2,4.649006739963929,19,4,0,0,4,50.1,229,54,33,26,3,14,7,5,0,50,"Aaron Mishoulam","sa3038153",
"Tom Peltier","CAN",23,3,2,6.604316728010568,19,1,0,0,3,46.1,206,56,37,34,6,16,6,5,0,50,"Tom Peltier","sa3039652",
"Dylan Rogers","AFA",,5,5,7.491329314582928,16,14,0,0,0,57.2,274,82,51,48,6,15,7,3,0,50,"Dylan Rogers","sa3041047",
"Ryan Towers","LMU",21,1,3,4.909091030692832,14,13,0,0,0,51.1,234,53,30,28,1,29,7,4,0,50,"Ryan Towers","sa3043990",
"Logan Ymker","RICH",,1,3,5.363013558504979,22,7,0,0,1,48.2,236,61,33,29,9,27,8,5,0,50,"Logan Ymker","sa3045709",
"Evan Truitt","CHSO",21,4,3,3.796875,16,1,0,0,6,64,287,65,42,27,3,19,5,5,0,49,"Evan Truitt","sa3025236",822462
"Kewan Braziel","ALCN",,1,11,8.077868599880137,17,16,1,0,0,81.1,398,115,94,73,8,50,5,5,0,49,"Kewan Braziel","sa3027628",
"Elijah Breeden","PV",,3,2,5.676923076923077,25,1,0,0,0,65,313,83,50,41,8,18,7,3,0,49,"Elijah Breeden","sa3027635",
"Nick Bruno","UNCA",20,0,4,4.808219052452739,16,10,0,0,0,48.2,244,46,33,26,5,44,11,8,1,49,"Nick Bruno","sa3027908",
"Tyrelle Chadwick","ILST",21,3,7,8.485714470688182,15,13,1,1,0,58.1,282,69,59,55,9,34,11,5,0,49,"Tyrelle Chadwick","sa3028716",692165
"Nick Chittum","EMU",22,3,8,7.56903789852375,15,14,2,1,0,79.2,376,97,77,67,14,30,10,6,0,49,"Nick Chittum","sa3028858",
"Aidan Dowd","FOR",,1,3,3.7720589293328155,15,14,0,0,0,45.1,210,39,25,19,0,23,10,1,0,49,"Aidan Dowd","sa3030519",
"Kolby Gartner","STMN",22,4,5,6.113207547169812,12,3,0,0,1,53,246,53,39,36,7,30,6,0,0,49,"Kolby Gartner","sa3032011",
"Peter Haas","STO",21,3,6,5.333333333333333,12,10,1,0,0,54,258,67,45,32,6,22,0,0,0,49,"Peter Haas","sa3032913",
"Christian Herberholz","AUB",,2,2,5.400000158456661,16,7,0,0,2,43.1,195,49,27,26,5,16,4,7,0,49,"Christian Herberholz","sa3033658",
"Luke Hoskins","XAV",21,4,6,6.781990276101992,15,15,0,0,0,70.1,322,89,63,53,16,15,10,3,0,49,"Luke Hoskins","sa3034126",
"Jaren Jackson","UNM",,3,5,8.746479108205422,24,2,0,0,1,47.1,251,74,49,46,10,28,7,6,0,49,"Jaren Jackson","sa3034497",
"Caleb Jones","WIN",21,2,1,5.2550334225076405,25,2,0,0,0,49.2,227,56,32,29,4,19,7,3,0,49,"Caleb Jones","sa3034857",
"Calvin Kirchoff","WASH",,4,5,7.253731343283582,15,15,0,0,0,67,315,81,54,54,16,34,2,6,0,49,"Calvin Kirchoff","sa3035438",
"Cole Leaman","LEH",20,2,3,2.3142856512264345,11,11,0,0,0,46.2,206,42,20,12,2,23,3,5,0,49,"Cole Leaman","sa3036112",
"Justin Lehman","ARMY",,5,4,2.675675675675676,13,12,2,1,0,74,301,63,26,22,8,25,6,2,0,49,"Justin Lehman","sa3036186",
"Sam Massey","CHSO",22,3,5,6.372670656460811,15,15,0,0,0,53.2,240,62,43,38,3,16,8,3,0,49,"Sam Massey","sa3037261",
"Christopher Mattioli","FDU",21,1,4,4.695652062655335,15,6,0,0,0,53.2,241,48,30,28,9,21,15,2,0,49,"Christopher Mattioli","sa3037338",
"Piercen McElyea","TAR",22,3,2,5.869565078319169,18,16,0,0,0,53.2,256,53,35,35,8,32,13,5,0,49,"Piercen McElyea","sa3037571",
"Ryan Mullan","LMU",20,4,2,3.7720589293328155,35,1,0,0,1,45.1,192,37,22,19,2,18,7,7,0,49,"Ryan Mullan","sa3038535",
"Alec Nigut","SIU",,4,1,6.750000149704692,18,9,0,0,0,57.1,273,72,57,43,10,21,6,5,0,49,"Alec Nigut","sa3038879",
"Robert Orloski","UTSA",,3,5,5.943396226415095,15,11,0,0,0,53,247,62,39,35,9,24,4,5,0,49,"Robert Orloski","sa3039191",
"Brandon Peterson","NJIT",20,1,4,7.828402543567964,14,14,0,0,0,56.1,293,79,55,49,5,41,9,5,0,49,"Brandon Peterson","sa3039767",
"Maximilian Ramirez IV","NIA",23,4,5,6.381818181818182,15,15,0,0,0,55,266,63,42,39,5,43,6,2,0,49,"Maximilian Ramirez IV","sa3040428",
"Greg Shaw","MAN",20,4,1,3.496402973652654,14,0,0,0,3,46.1,210,45,25,18,3,23,7,4,0,49,"Greg Shaw","sa3042087",
"Austin Smith","USD",21,7,0,3.494117568652937,17,9,0,0,3,56.2,250,47,27,22,6,26,5,0,0,49,"Austin Smith","sa3042481",801563
"Brennan Stuprich","SELA",22,6,3,2.8700788263659986,14,14,1,0,0,84.2,355,77,37,27,3,27,4,4,0,49,"Brennan Stuprich","sa3043279",834863
"Landon Willeman","BGSU",22,3,3,7.68874191609419,16,8,0,0,0,50.1,242,61,48,43,7,26,4,5,0,49,"Landon Willeman","sa3045241",
"Andrew Williams","GTWN",21,4,3,2.9076923076923076,16,10,0,0,0,65,294,62,32,21,3,28,9,5,0,49,"Andrew Williams","sa3045244",
"Bradley Wilson","APP",,2,4,9,15,13,0,0,0,58,287,68,63,58,19,43,9,10,0,49,"Bradley Wilson","sa3045387",
"Jarek Woodward","SEA",22,3,6,5.497005862458604,18,10,0,0,2,55.2,254,67,41,34,11,9,11,5,0,49,"Jarek Woodward","sa3045566",
"Jose Almazan","ALST",,4,5,6.101694915254237,15,10,0,0,1,59,278,71,52,40,8,30,2,3,0,48,"Jose Almazan","sa3025954",
"Blake Barquin","JAX",,2,5,6.560747429651727,15,13,0,0,0,71.1,352,85,65,52,6,33,19,8,0,48,"Blake Barquin","sa3026617",
"Gabriel Barrett","SF",21,3,5,2.6298701950140173,19,1,0,0,5,51.1,207,42,20,15,3,10,5,3,0,48,"Gabriel Barrett","sa3026633",
"Adam Bogosian","LAF",21,2,2,7.275448935606975,21,0,0,0,2,55.2,283,83,56,45,9,28,5,5,0,48,"Adam Bogosian","sa3027323",
"Nick Bonn","PEPP",19,1,7,6.541850440133736,14,13,0,0,0,75.2,351,96,64,55,13,19,13,4,0,48,"Nick Bonn","sa3027372",
"Jason Buhl","WIU",21,3,9,8.289473684210526,14,14,1,0,0,76,375,94,79,70,18,44,5,5,0,48,"Jason Buhl","sa3027993",
"Drew Buhr","IU",23,2,2,3.306122448979592,21,0,0,0,1,49,207,42,19,18,8,17,3,0,0,48,"Drew Buhr","sa3027994",
"Noah Czajkowski","SBU",20,4,6,7.256250173002486,15,10,0,0,0,53.1,256,69,51,43,5,23,10,8,0,48,"Noah Czajkowski","sa3029755",
"Caylon Dygert","UTA",,6,3,3.7859777531929226,14,14,1,0,0,90.1,382,99,44,38,4,16,4,4,1,48,"Caylon Dygert","sa3030720",
"Robert Evans","GAST",20,3,2,5.625,12,11,0,0,0,48,216,48,33,30,11,24,6,2,0,48,"Robert Evans","sa3031080",
"Carson Fluno","UL",22,4,1,3.6315789473684212,18,14,0,0,0,57,243,47,26,23,8,21,7,8,0,48,"Carson Fluno","sa3031494",
"Jonny Gilligan","SPU",,2,8,7.692737266226459,15,11,1,0,1,59.2,302,66,61,51,5,47,15,11,0,48,"Jonny Gilligan","sa3032247",
"Hunter Hesseltine","LAM",,7,3,3.5922747957376897,15,14,1,0,0,77.2,334,84,38,31,7,14,0,1,0,48,"Hunter Hesseltine","sa3033732",
"Randon Hostert","UTAH",,5,3,5.006622643038077,25,0,0,0,0,50.1,214,51,29,28,9,9,5,3,0,48,"Randon Hostert","sa3034134",
"Doug Marose","DEL",,4,2,5.5285714285714285,15,15,0,0,0,70,315,81,53,43,10,17,9,3,0,48,"Doug Marose","sa3037078",
"Luke McCollough","VILL",23,5,4,5.203125,17,12,0,0,0,64,291,64,43,37,7,35,8,2,0,48,"Luke McCollough","sa3037487",
"Felix Morin","CAN",20,5,3,5.338983050847458,13,10,0,0,0,59,279,68,38,35,7,18,1,1,0,48,"Felix Morin","sa3038377",
"Nolan Morr","NU",23,2,4,8.202531447530543,19,12,0,0,1,52.2,248,74,52,48,14,13,8,1,0,48,"Nolan Morr","sa3038392",
"Kevin Opanel","MONM",,3,5,4.8396228156763765,14,12,0,0,0,70.2,315,65,41,38,12,35,13,7,0,48,"Kevin Opanel","sa3039172",
