Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Cam Tilly","AUB",20,24.1,9.986301108940305,5.178082056487566,1.92857143,0.3698630040348261,0.24324324,0.12612613,0.11711712,0.2173913,1.3972602374648986,0.296875,0.55851064,6.287671068592044,4.329429924127913,1.9582411444641306,"Cam Tilly","sa3043836",806704
"Dylan Wolff","FGCU",21,4.2,13.500000459807275,7.714285977032729,1.75,3.8571429885163644,0.30434783,0.17391304,0.13043478,0.31578947,2.1428572158424246,0.4,0.55555556,11.571428965549092,9.613400893308684,1.958028072240408,"Dylan Wolff","sa3045518",
"Andrew Spolyar","CLT",,17.1,7.788461252782482,6.749999752411485,1.15384615,2.076923000741995,0.16853933,0.14606742,0.02247191,0.2739726,1.9038460840134956,0.2962963,0.55921053,9.865384253524477,7.912249461010369,1.953134792514108,"Andrew Spolyar","sa3042862",
"Albert Roblez","UNLV",20,24.1,9.986301108940305,4.068493044383087,2.45454545,1.8493150201741304,0.2195122,0.08943089,0.1300813,0.31531532,1.8904109095113333,0.37974684,0.525,8.506849092801,6.556030152425197,1.950818940375803,"Albert Roblez","sa3040930",
"Kaleb Howell","SELA",,9.1,10.607143218420003,4.821428735645456,2.2,1.9285714942581822,0.23913043,0.10869565,0.13043478,0.33333333,1.9285714942581822,0.42307692,0.52325581,8.67857172416182,6.728937158535941,1.9496345656258791,"Kaleb Howell","sa3034186",
"Christian Baker","HPU",,18.2,9.160714597726365,4.821428735645456,1.9,0.9642857471290911,0.22891566,0.12048193,0.10843374,0.26086957,1.5000000510896974,0.33333333,0.51369863,7.714285977032729,5.767976938218489,1.94630903881424,"Christian Baker","sa3026428",
"Christian Colmery","DEL",,25,7.92,5.76,1.375,0.36,0.171875,0.125,0.046875,0.31428571,1.96,0.3902439,0.64102564,7.56,5.613959522247315,1.9460404777526845,"Christian Colmery","sa3029200",
"Drew Brady","DSU",,1.2,5.4000001287460355,27.00000064373018,0.2,0,0.08333333,0.41666667,-0.33333333,0.33333333,4.200000100135806,0.4,0.625,16.200000386238106,14.254413166046149,1.9455872201919568,"Drew Brady","sa3027565",
"Peyton Wilson","BGSU",,24.1,7.027397076661696,5.917808064557217,1.1875,1.8493150201741304,0.14179104,0.11940299,0.02238806,0.39130435,2.506849249569377,0.43956044,0.57894737,9.986301108940305,8.042626298563325,1.9436748103769794,"Peyton Wilson","sa3045420",
"Perry Titlow","CARK",,9.2,7.448275617130029,10.24137897355379,0.72727273,4.655172260706268,0.13793103,0.18965517,-0.05172414,0.36170213,2.8965516288839,0.35294118,0.57142857,14.896551234260057,12.953301917018287,1.9432493172417704,"Perry Titlow","sa3043862",
"Aidan Teel","UVA",19,24,12,6,2,1.875,0.27350427,0.13675214,0.13675214,0.27,1.7916666666666667,0.34920635,0.62162162,7.875,5.931812636057536,1.9431873639424637,"Aidan Teel","sa3043601",
"Ryan Maiorano","FAIR",,8.1,8.640000329589856,9.720000370788588,0.88888889,4.320000164794928,0.17021277,0.19148936,-0.0212766,0.31578947,2.520000096130375,0.30769231,0.25974026,14.040000535583516,12.104238092803966,1.9357624427795503,"Ryan Maiorano","sa3036882",
"Win Scott","NCSU",21,10,9,7.2,1.25,1.8,0.20833333,0.16666667,0.04166667,0.20512821,1.6,0.22222222,0.49295775,9,7.065145969390869,1.9348540306091309,"Win Scott","sa3041872",
"Jacob Jette","UML",20,22.2,7.147059023999018,5.161764850665958,1.38461538,2.3823530079996726,0.15,0.10833333,0.04166667,0.36538462,2.250000063110802,0.4,0.46052632,10.323529701331916,8.390712114518905,1.9328175868130106,"Jacob Jette","sa3034683",
"Evan Esch","STMN",21,39.1,8.923729102045128,4.576271334382117,1.95,0.9152542668764233,0.19306931,0.0990099,0.09405941,0.30635838,1.8559322633883029,0.37692308,0.57591623,8.23728840188781,6.307695556926647,1.9295928449611628,"Evan Esch","sa3031004",
"Brett Seils","TOW",21,46,8.021739130434783,4.5,1.7826087,1.173913043478261,0.17083333,0.09583333,0.075,0.33170732,1.9782608695652173,0.39240506,0.52854123,8.217391304347826,6.2896116961603585,1.9277796081874676,"Brett Seils","sa3041946",
"Cooper Hellman","BELL",,22.2,8.338235527998854,9.926470866665303,0.84,3.176470677332897,0.15107914,0.17985612,-0.02877698,0.3853211,2.955882435851446,0.425,0.49342105,13.1029415439982,11.176426116322983,1.926515427675218,"Cooper Hellman","sa3033561",
"Elijah Underhill","EKU",19,17.2,10.188679611950267,11.716981553742807,0.86956522,2.5471699029875667,0.18691589,0.21495327,-0.02803738,0.35897436,2.886792556719242,0.43396226,0.54,12.735849514937833,10.810166444944809,1.925683069993024,"Elijah Underhill","sa3044236",
"Edward Hart","DUKE",20,9.2,8.379310069271282,4.655172260706268,1.8,1.8620689042825072,0.19148936,0.10638298,0.08510638,0.26829268,1.6551723593622287,0.3,0.42253521,8.379310069271282,6.45480105335449,1.924509015916792,"Edward Hart","sa3033325",
"Keaton Ruthardt","ORU",21,20.2,9.145161571661475,9.145161571661475,1,1.3064516530944963,0.18584071,0.18584071,0,0.31460674,2.370967814875197,0.38461538,0.58577406,10.016129340391139,8.095557829294197,1.9205715110969415,"Keaton Ruthardt","sa3041355",
"Cal Randall","UCLA",,5.2,14.294118047998037,6.352941354665794,2.25,0,0.32142857,0.14285714,0.17857143,0.19047619,1.4117647454812876,0.33333333,0.63636364,6.352941354665794,4.433528600844546,1.9194127538212484,"Cal Randall","sa3040442",
"Mayson Dear","UNCG",,16.1,7.714285414003434,7.714285414003434,1,1.102040773429062,0.16666667,0.16666667,0,0.33333333,2.2653060342708495,0.39622642,0.59659091,8.816326187432496,6.900912197943981,1.9154139894885152,"Mayson Dear","sa3029976",
"Thomas Harper","ILST",20,41.2,7.991999756103523,4.319999868164066,1.85,1.94399994067383,0.17961165,0.09708738,0.08252427,0.35911602,2.0399999377441427,0.41481481,0.62015504,8.855999729736336,6.945104447723391,1.9108952820129446,"Thomas Harper","sa3033250",
"Ryan Rushing","IU",19,11,8.181818181818182,10.636363636363637,0.76923077,0.8181818181818182,0.16393443,0.21311475,-0.04918033,0.25,2.1818181818181817,0.3030303,0.60150376,9.818181818181818,7.907306861877442,1.9108749563043768,"Ryan Rushing","sa3041319",
"Jake Martin","GASO",,33.1,5.9400002265930265,1.620000061798098,3.66666667,0.540000020599366,0.14569536,0.0397351,0.10596027,0.31914894,1.5300000583648703,0.36752137,0.51724138,6.210000236892709,4.300042700195313,1.9099575366973962,"Jake Martin","sa3037169",
"Charlie Jacobson","SDST",,3,9,21,0.42857143,3,0.13636364,0.31818182,-0.18181818,0.30769231,3.6666666666666665,0.33333333,0.60344828,18,16.090181382497153,1.9098186175028466,"Charlie Jacobson","sa3034529",
