Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Zach Thompson","MD",,0,0,5.586206712847522,7,0,0,0,1,9.2,41,8,6,6,1,3,3,2,0,8,"Zach Thompson","sa3043790",
"Andrew Tillery","NCSU",,1,1,13.49999959766866,10,1,0,0,0,10.2,62,18,17,16,4,9,4,0,0,8,"Andrew Tillery","sa3043829",
"Ty Tubbs","PV",,0,0,4.378378491231003,7,1,0,0,0,12.1,67,17,13,6,1,10,2,3,0,8,"Ty Tubbs","sa3044109",
"Wyatt Tucker","TA&M",19,0,0,15,7,0,0,0,0,6,35,13,11,10,3,5,0,1,0,8,"Wyatt Tucker","sa3044126",
"Easton Turnage","SFA",,0,0,3.8571429885163644,6,0,0,0,0,9.1,47,5,6,4,1,9,2,0,0,8,"Easton Turnage","sa3044151",
"Drew Vaden","MTSU",,0,0,3.272727272727273,6,0,0,0,0,11,51,11,5,4,2,1,4,0,0,8,"Drew Vaden","sa3044272",
"Luke Vaks","ODU",19,1,1,18,5,2,0,0,0,4,27,9,9,8,1,4,1,3,0,8,"Luke Vaks","sa3044275",
"Aidan Vanvickle","LONG",19,1,1,4.5,10,0,0,0,0,8,44,6,8,4,0,10,4,7,0,8,"Aidan Vanvickle","sa3044364",
"Jonathan Velazquez","STET",19,0,1,5,8,0,0,0,0,9,42,10,7,5,2,6,0,0,0,8,"Jonathan Velazquez","sa3044428",
"Ricky Williams","CLEM",19,0,0,2.5714285714285716,6,1,0,0,0,7,32,8,2,2,1,3,0,1,0,8,"Ricky Williams","sa3045346",
"Christian Worley","VT",19,0,0,5.062499849125747,7,0,0,0,0,5.1,24,6,3,3,2,2,0,1,0,8,"Christian Worley","sa3045583",802371
"Tim Wynia","WVU",,0,0,7.269230502596984,10,0,0,0,0,8.2,38,4,8,7,2,6,2,0,0,8,"Tim Wynia","sa3045651",
"Xerian Ximines","ALCN",19,0,0,16.363636363636363,9,0,0,0,0,11,90,18,24,20,0,18,2,5,0,8,"Xerian Ximines","sa3045659",
"Grant Young","SF",,1,1,9,18,2,0,0,0,14,67,14,14,14,4,11,1,2,0,8,"Grant Young","sa3045738",
"Hunter Youngblood","GWEB",,0,0,9,7,0,0,0,0,7,31,6,7,7,1,4,1,3,0,8,"Hunter Youngblood","sa3045740",
"Andrew Zapka","DAY",,1,1,0.9642857471290911,6,0,0,0,0,9.1,41,5,4,1,0,6,1,0,0,8,"Andrew Zapka","sa3045800",
"Harrison Beethe","TCU",23,0,0,5.062499849125747,8,0,0,0,0,5.1,32,3,6,3,0,11,1,3,0,7,"Harrison Beethe","sa3017721",687456
"Jack Brannigan","ND",20,1,0,11.25,6,0,0,0,3,4,19,4,5,5,0,3,0,3,0,7,"Jack Brannigan","sa3019922",687394
"Chris Santiago","SMC",20,0,1,11.812499647960077,6,0,0,0,0,5.1,26,8,7,7,1,2,0,0,0,7,"Chris Santiago","sa3020338",805330
"Riley Cornelio","TCU",21,1,1,4.9090908026892315,5,2,0,0,0,7.1,31,6,4,4,0,3,2,1,0,7,"Riley Cornelio","sa3020830",683000
"Drew Conover","HALL",19,0,0,5.785714482774546,8,0,0,0,0,9.1,51,9,7,6,0,12,3,3,0,7,"Drew Conover","sa3023279",805418
"Ben Adams","SJU",18,0,1,10.636363636363637,9,0,0,0,0,11,60,14,15,13,0,10,2,2,0,7,"Ben Adams","sa3025746",
"Dom Agron","WOF",22,1,1,8.67857172416182,5,3,0,0,0,9.1,48,12,11,9,3,6,1,4,0,7,"Dom Agron","sa3025802",
"Kevin Altamirano","CSUB",,0,0,4.655172260706268,8,0,0,0,0,9.2,47,10,5,5,0,6,4,1,0,7,"Kevin Altamirano","sa3025965",
"Rudy Amaya Jr.","UNO",,0,1,21.6,9,0,0,0,0,5,34,9,13,12,3,7,3,1,0,7,"Rudy Amaya Jr.","sa3025992",
"Joey Arellano","NMSU",,0,0,6.352941354665794,10,0,0,0,0,11.1,55,19,13,8,3,1,1,2,0,7,"Joey Arellano","sa3026164",
"Will Armbruester","UNM",20,0,0,7.363636204033847,7,1,0,0,0,7.1,45,18,14,6,3,3,2,0,0,7,"Will Armbruester","sa3026191",
"Sam Assaf","PFW",,0,0,11.880000453186053,5,0,0,0,0,8.1,41,10,12,11,3,1,5,4,1,7,"Sam Assaf","sa3026275",
"Matt Aufiero","SHU",,0,1,11.423076504080974,7,1,0,0,0,8.2,48,18,13,11,2,5,2,0,0,7,"Matt Aufiero","sa3026299",
"Sang Ho Baek","GMU",,0,1,6.517241164988776,7,0,0,0,0,9.2,48,11,7,7,0,8,1,1,0,7,"Sang Ho Baek","sa3026384",
"Nathan Ball","YSU",,1,0,10.800000257492071,10,0,0,0,0,6.2,39,9,12,8,2,8,1,4,0,7,"Nathan Ball","sa3026488",
"James Beasley","GMU",,0,0,10.124999698251495,3,1,0,0,0,5.1,31,10,9,6,0,2,2,2,0,7,"James Beasley","sa3026805",
"Andy Belcik","HOU",,1,0,9,13,0,0,0,0,11,58,16,13,11,1,6,6,1,0,7,"Andy Belcik","sa3026891",
"Luke Bell","XAV",,0,0,0,4,1,0,0,0,7.2,32,4,0,0,0,6,0,1,0,7,"Luke Bell","sa3026912",
"Jackson Bennett","MSU",,0,1,6.1875,7,4,0,0,0,16,74,16,15,11,2,12,1,5,0,7,"Jackson Bennett","sa3026974",
"Sebasten Boivin","GWEB",,1,1,9,14,1,0,0,0,11,60,13,16,11,0,7,6,1,0,7,"Sebasten Boivin","sa3027340",
"Michael Bonaccorso","SPU",,0,2,18.473683746897954,5,2,0,0,0,6.1,41,14,15,13,1,7,1,3,0,7,"Michael Bonaccorso","sa3027358",
"Connor Bright","AFA",,0,0,7.5,7,0,0,0,0,12,62,15,12,10,2,12,3,1,0,7,"Connor Bright","sa3027690",
"Brett Brocoff","UTAH",22,0,0,7.838709918566978,8,0,0,0,0,10.1,57,18,9,9,1,7,3,5,0,7,"Brett Brocoff","sa3027726",
"Jackson Bronke","ILST",,0,0,9,7,0,0,0,0,9,45,9,11,9,3,6,1,1,1,7,"Jackson Bronke","sa3027740",
"Jonathan Carlos","LBSU",20,0,0,5.586206712847522,7,0,0,0,0,9.2,44,8,7,6,0,9,0,1,0,7,"Jonathan Carlos","sa3028441",
"Colton Carson","ME",,0,2,9.9,5,0,0,0,0,10,54,13,13,11,2,6,3,6,0,7,"Colton Carson","sa3028514",
"Ian Cawthorne","NCAT",,0,0,0,6,0,0,0,0,6.2,28,4,2,0,0,3,2,0,0,7,"Ian Cawthorne","sa3028676",
"Daniel Cerda","UNCG",,0,1,1.5882353386664485,6,0,0,0,0,5.2,25,6,2,1,0,4,0,0,0,7,"Daniel Cerda","sa3028697",
"Nick Chittum","EMU",19,0,0,6,4,1,0,0,0,6,32,6,4,4,1,6,0,0,0,7,"Nick Chittum","sa3028858",
"Christian Ciuffetelli","ORE",21,0,0,6.352941354665794,4,0,0,0,0,5.2,26,6,4,4,0,4,1,0,0,7,"Christian Ciuffetelli","sa3028955",
"Nate Clow","USC",19,1,1,5.906249823980039,13,0,0,0,6,10.2,48,13,7,7,1,2,0,0,0,7,"Nate Clow","sa3029059",
"Patrick Clyne","LIU",,1,0,1.6875,13,1,0,0,0,16,64,10,4,3,0,4,2,1,0,7,"Patrick Clyne","sa3029066",
"Brendan Collins","TOL",,0,0,8.526315575491363,8,0,0,0,0,6.1,38,6,9,6,0,12,1,5,0,7,"Brendan Collins","sa3029175",
"Tristan Corcoran","ELON",,0,0,7.714285977032729,8,0,0,0,0,9.1,46,10,9,8,2,9,0,0,0,7,"Tristan Corcoran","sa3029373",
"Hunter Crosby","WKU",,0,0,14.040000535583516,11,0,0,0,0,8.1,46,13,13,13,2,5,3,3,0,7,"Hunter Crosby","sa3029590",
"Sam Czabala","XAV",,1,0,9,6,0,0,0,0,5,27,9,5,5,2,2,0,1,0,7,"Sam Czabala","sa3029753",
"Zach De Leon","RGV",,0,1,9,10,0,0,0,1,7,42,7,9,7,0,12,2,2,0,7,"Zach De Leon","sa3029962",
"Ryan Decker","NCCU",,3,0,6.942856953679304,17,0,0,0,0,11.2,61,19,12,9,2,8,1,3,0,7,"Ryan Decker","sa3030008",
"Ryan Dee","HART",19,0,1,6.352941354665794,6,0,0,0,0,5.2,37,7,8,4,0,12,0,2,0,7,"Ryan Dee","sa3030014",
"Seth DeVries","PENN",,0,0,5.4000001287460355,3,0,0,0,0,3.1,17,6,2,2,1,1,0,2,0,7,"Seth DeVries","sa3030234",
"Alex DiBona","NJIT",,1,0,1.2272727006723079,7,0,0,0,0,7.1,30,6,1,1,0,1,1,0,0,7,"Alex DiBona","sa3030274",
"Kyndell Dolphin","MVSU",,0,0,11.172413425695044,10,0,0,0,0,9.2,56,14,15,12,0,9,3,4,4,7,"Kyndell Dolphin","sa3030428",
"Hunter Entsminger","JMU",,0,3,6.942856953679304,6,4,0,0,0,11.2,63,12,10,9,1,12,4,1,0,7,"Hunter Entsminger","sa3030961",
"Adam Erickson","STBK",,1,0,4.050000096559526,8,0,0,0,1,6.2,29,6,4,3,1,3,0,1,0,7,"Adam Erickson","sa3030979",
"Ben Fero","STBK",,0,1,7.105262979576136,6,0,0,0,0,6.1,30,7,5,5,2,4,2,0,0,7,"Ben Fero","sa3031268",
"James Flood","SIE",,0,0,8.2173914747112,5,0,0,0,0,7.2,40,6,7,7,1,9,2,1,0,7,"James Flood","sa3031457",
"Ryan Florio","MSM",,0,1,19.636363210756926,7,0,0,0,0,7.1,46,13,18,16,2,7,5,2,0,7,"Ryan Florio","sa3031473",
"Dominic Freeberger","UNCA",21,2,1,4.909090909090909,11,0,0,0,2,11,50,9,7,6,0,8,0,3,0,7,"Dominic Freeberger","sa3031680",
"Jack Galbraith","WOF",,0,0,8.437499748542912,5,0,0,0,0,10.2,49,11,10,10,1,2,2,1,0,7,"Jack Galbraith","sa3031839",
"Ralph Gambino","PSU",,1,0,3.6,10,0,0,0,0,10,51,8,8,4,0,6,4,1,0,7,"Ralph Gambino","sa3031885",
"Logan Griffith","NCAT",18,0,0,11.571428965549092,14,0,0,0,0,9.1,47,16,13,12,2,3,4,1,0,7,"Logan Griffith","sa3032721",
"Sante Grossi","NAVY",,1,0,10.285714285714286,5,0,0,0,0,7,35,8,9,8,0,3,2,0,0,7,"Sante Grossi","sa3032776",
"Michael Guerrero","MRSH",,0,3,14.210525959152273,10,0,0,0,0,6.1,42,11,12,10,2,7,5,1,0,7,"Michael Guerrero","sa3032829",
"Jack Haley","CARK",,1,0,7.2,11,0,0,0,0,10,45,10,8,8,1,5,0,4,0,7,"Jack Haley","sa3033000",
"Jared Henry","MASS",,2,1,14.34374957252295,12,0,0,0,0,10.2,65,15,18,17,3,13,5,0,0,7,"Jared Henry","sa3033629",
"Alex Hernandez","FOR",,0,0,11.172413425695044,8,0,0,0,1,9.2,59,14,12,12,1,14,1,1,0,7,"Alex Hernandez","sa3033666",
"Stone Hewlett","KU",,0,0,3.4615384615384617,13,0,0,0,0,13,58,10,5,5,0,11,2,2,0,7,"Stone Hewlett","sa3033749",
"Mason Hopkins","AMCC",,0,0,16.61538400593596,7,2,0,0,0,8.2,53,21,17,16,3,4,2,0,0,7,"Mason Hopkins","sa3034074",
"Monty Horn","KENN",,0,0,6,9,0,0,0,0,9,36,5,8,6,0,6,2,1,0,7,"Monty Horn","sa3034096",
"Justin Hornschemeier","WRST",,1,0,3.521739203447657,8,1,0,0,0,7.2,37,8,4,3,0,3,3,0,0,7,"Justin Hornschemeier","sa3034102",
"Justin Humenay","VCU",19,0,0,11.11764737066514,6,0,0,0,0,5.2,32,10,10,7,2,2,3,2,0,7,"Justin Humenay","sa3034291",
"Sam Hunt","CHSO",,0,0,10.384615003709976,11,0,0,0,0,8.2,54,8,10,10,2,19,2,3,0,7,"Sam Hunt","sa3034315",
"Jack Ipsen","BRY",,0,1,1.8620689042825072,12,0,0,0,1,9.2,51,7,8,2,1,11,4,2,1,7,"Jack Ipsen","sa3034440",
"Mitchell Jackson","SIU",,0,0,6.428571428571429,9,0,0,0,0,7,37,9,7,5,1,5,4,3,0,7,"Mitchell Jackson","sa3034512",
"Kai Janowicz","UCD",20,0,0,11.423076504080974,6,0,0,0,0,8.2,52,15,15,11,1,6,3,2,0,7,"Kai Janowicz","sa3034578",
"Mike Jenkins","LAS",,1,0,4.959183480430779,11,0,0,0,0,16.1,75,18,10,9,1,7,2,0,0,7,"Mike Jenkins","sa3034642",
"Ty Jones","TAR",,2,2,11.04545430605077,9,1,0,0,0,14.2,79,22,20,18,3,8,3,1,0,7,"Ty Jones","sa3034917",
"Jacob Josey","FAU",,0,1,4.050000096559526,2,2,0,0,0,6.2,32,7,6,3,0,3,2,1,0,7,"Jacob Josey","sa3034950",
"Timothy Josten","CSUF",,0,0,10.800000257492071,7,1,0,0,0,6.2,51,15,13,8,0,7,7,0,0,7,"Timothy Josten","sa3034953",
"Trevor Jurjevich","ALST",,0,0,7.560000288391124,6,0,0,0,0,8.1,42,10,10,7,0,3,2,1,0,7,"Trevor Jurjevich","sa3035002",
"Thomas Kane","SLU",,0,0,9.281249723397204,9,0,0,0,0,10.2,59,17,11,11,2,9,2,3,0,7,"Thomas Kane","sa3035057",
"Tyler Kean","OSU",,1,0,0.9642857471290911,6,0,0,0,0,9.1,45,8,2,1,0,9,1,1,0,7,"Tyler Kean","sa3035133",
"Parker Kirkpatrick","NIU",,1,0,4.15384600148399,7,0,0,0,0,8.2,42,10,5,4,0,3,3,2,0,7,"Parker Kirkpatrick","sa3035452",
"Keaton Knueppel","TULN",,0,0,4.5,8,0,0,0,0,6,27,4,4,3,1,4,0,3,0,7,"Keaton Knueppel","sa3035570",
"Graham Kuck","CSUB",,0,0,0,6,0,0,0,0,9,37,6,0,0,0,2,2,3,0,7,"Graham Kuck","sa3035763",
"Will Lancaster","UPST",,0,0,6.750000160932545,11,0,0,0,0,6.2,37,7,6,5,0,10,1,3,0,7,"Will Lancaster","sa3035892",
"Justin Longbrake","DAY",,3,0,3.4838710749186568,9,0,0,0,2,10.1,43,9,5,4,0,4,0,1,0,7,"Justin Longbrake","sa3036500",
"David Luethje","FLA",,0,0,1.5,11,0,0,0,0,12,52,6,4,2,0,7,1,0,0,7,"David Luethje","sa3036665",
"Connor Manous","IU",,1,0,3.521739203447657,6,0,0,0,0,7.2,33,3,3,3,1,5,1,1,0,7,"Connor Manous","sa3036996",
"Tyler Martin","NEB",,2,0,2.160000082397464,10,0,0,0,0,8.1,34,6,2,2,0,2,3,2,0,7,"Tyler Martin","sa3037215",
"Jon McGee","NKU",,1,1,15.792453398522913,11,1,0,0,0,17.2,93,33,31,31,7,9,1,0,0,7,"Jon McGee","sa3037589",
"Jake McOsker","HC",21,0,1,6.622641747767673,8,0,0,0,0,17.2,88,23,17,13,1,10,4,0,0,7,"Jake McOsker","sa3037740",
"Bobby Meza","UNM",,1,0,4.725000112652781,14,0,0,0,3,13.1,62,19,8,7,2,3,4,1,0,7,"Bobby Meza","sa3037958",
"Nik Millsap","NWST",,1,0,10,5,0,0,0,0,9,50,15,15,10,2,4,2,2,0,7,"Nik Millsap","sa3038104",
"Daulton Montagna","ETSU",21,0,2,5.586206712847522,10,0,0,0,0,9.2,48,11,6,6,1,7,3,2,0,7,"Daulton Montagna","sa3038240",
"Landry Moore","CAM",,0,0,7.363636204033847,9,0,0,0,0,7.1,39,10,6,6,1,3,5,0,0,7,"Landry Moore","sa3038301",
"Will Moore","W&M",,0,1,6.136363503361539,9,0,0,0,0,7.1,39,11,6,5,2,5,2,1,1,7,"Will Moore","sa3038320",
"Wil Moritz","WKU",,0,0,6.428571428571429,9,0,0,0,0,7,31,7,5,5,0,2,3,2,0,7,"Wil Moritz","sa3038384",
"Cy Murphy","HCU",,0,1,7.615384615384615,8,0,0,0,0,13,67,18,11,11,1,8,3,3,0,7,"Cy Murphy","sa3038576",
"Peter Myers","HART",,0,1,12.857142857142858,5,0,0,0,1,7,42,15,10,10,0,2,4,0,0,7,"Peter Myers","sa3038644",
"Matthew Nolin","OAK",,0,0,12.75,6,0,0,0,0,12,66,19,19,17,5,10,1,1,0,7,"Matthew Nolin","sa3038915",
"Murphy OBrien","SBU",,0,0,10.945946228077508,9,0,0,0,0,12.1,72,25,17,15,0,10,2,1,0,7,"Murphy OBrien","sa3039008",
"Hunter OToole","SELA",21,1,0,7.105262979576136,6,0,0,0,0,6.1,32,9,7,5,0,5,0,2,0,7,"Hunter OToole","sa3039272",
"Jack Pagliarini","NU",,0,1,9.391304542527086,5,0,0,0,0,7.2,43,15,8,8,0,4,1,1,0,7,"Jack Pagliarini","sa3039349",
"Aaron Park","NJIT",19,0,0,10.125,6,0,0,0,0,8,43,13,11,9,0,7,0,3,0,7,"Aaron Park","sa3039438",
"Nick Partsch","SIE",,0,1,20.250000482797635,4,0,0,0,0,6.2,40,13,15,15,1,5,2,0,0,7,"Nick Partsch","sa3039510",
"Nick Pave","LEH",,1,0,9.346153503338979,4,0,0,0,0,8.2,46,15,12,9,1,2,2,3,0,7,"Nick Pave","sa3039567",
"Jonathan Peacock","NCCU",,0,1,14.210525959152273,9,0,0,0,0,6.1,38,12,11,10,1,5,3,0,0,7,"Jonathan Peacock","sa3039596",
"JP Perez","UNCA",21,0,1,10.945946228077508,17,0,0,0,0,12.1,67,19,15,15,3,9,3,1,0,7,"JP Perez","sa3039716",
"Tristan Plescia","FDU",,1,0,10.565217610342971,9,0,0,0,0,7.2,36,8,9,9,0,5,1,3,0,7,"Tristan Plescia","sa3039991",
"Caleb Pundsack","USF",19,0,0,7.269230502596984,10,0,0,0,0,8.2,46,10,8,7,0,9,1,6,0,7,"Caleb Pundsack","sa3040285",
"Jeffrey Purnell","MRSH",,1,0,1.6874999497085825,5,0,0,0,0,5.1,21,2,1,1,1,3,0,0,0,7,"Jeffrey Purnell","sa3040294",
"James Quinlivan","NE",20,2,0,1.3846153846153846,12,0,0,0,0,13,49,7,3,2,0,5,2,1,0,7,"James Quinlivan","sa3040338",
"Justin Rebok","TOW",19,0,1,8.30769200296798,8,0,0,0,0,8.2,46,9,8,8,3,4,6,1,0,7,"Justin Rebok","sa3040503",
"Ethan Reed","USC",,0,0,5.4,5,0,0,0,0,5,24,5,3,3,1,3,0,0,0,7,"Ethan Reed","sa3040528",
"Tucker Reed","UTM",,0,1,6.2790699067020395,9,1,0,0,0,14.1,64,16,10,10,3,10,2,3,0,7,"Tucker Reed","sa3040537",
"Vince Reilly","GCU",20,0,0,4.655172260706268,5,0,0,0,0,9.2,45,13,7,5,1,3,0,1,0,7,"Vince Reilly","sa3040586",805291
"Garret Reisz","CREI",21,0,1,6.428571428571429,4,1,0,0,0,7,33,6,6,5,0,5,1,1,0,7,"Garret Reisz","sa3040602",
"Matt Remley","HC",19,0,1,6.74999979883433,6,0,0,0,0,10.2,55,14,10,8,0,9,1,4,0,7,"Matt Remley","sa3040610",
"Ryan Rissas","UCSD",18,0,0,6.75,7,0,0,0,1,8,45,6,7,6,0,10,6,6,0,7,"Ryan Rissas","sa3040796",
"Zane Robbins","HART",20,0,0,14.727272408067694,3,0,0,0,0,3.2,26,10,6,6,1,4,1,1,0,7,"Zane Robbins","sa3040863",
"Alex Rodriguez","VAL",,0,0,3.306122320287186,12,0,0,0,0,16.1,78,19,11,6,0,6,4,1,0,7,"Alex Rodriguez","sa3040961",
"Xander Rojahn","XAV",20,1,1,7.448275617130029,9,1,0,0,0,9.2,53,9,11,8,1,17,2,5,0,7,"Xander Rojahn","sa3041072",
"Phillip Romeo","FDU",,0,0,6.319148807948725,9,2,0,0,0,15.2,78,17,16,11,0,15,2,9,0,7,"Phillip Romeo","sa3041103",
"Reed Ronan","ORU",,0,0,9,8,0,0,0,0,4,22,4,5,4,0,5,1,0,0,7,"Reed Ronan","sa3041113",
"Jack Rose","HART",,0,0,9,11,0,0,0,0,10,47,17,10,10,1,1,1,2,0,7,"Jack Rose","sa3041149",
"Blake Schriever","CSUN",23,1,0,7.941176693332243,5,0,0,0,2,5.2,25,6,5,5,0,2,0,1,0,7,"Blake Schriever","sa3041781",
"Riley Self","MSST",23,0,0,5.4,7,0,0,0,0,5,28,9,4,3,0,4,0,0,0,7,"Riley Self","sa3041960",
"Matt Shane","CCSU",,1,0,2.076923000741995,9,0,0,0,0,8.2,42,12,3,2,0,5,1,1,1,7,"Matt Shane","sa3042056",
"Nick Shedleski","DAV",,0,0,15,5,0,0,0,0,6,33,11,10,10,1,2,2,0,0,7,"Nick Shedleski","sa3042109",
"Hunter Sibley","CCU",,1,0,2.4545454013446157,6,0,0,0,0,7.1,37,7,2,2,1,4,3,1,0,7,"Hunter Sibley","sa3042248",
"Tristan Sipple","NCSU",,0,0,4.764706015999345,6,0,0,0,0,5.2,23,3,4,3,0,2,1,0,0,7,"Tristan Sipple","sa3042368",
"Carter Slentz","FAMU",,0,1,5.192307501854988,11,0,0,0,0,17.1,85,21,15,10,0,6,4,2,0,7,"Carter Slentz","sa3042430",
"Garrett Sloan","MER",,0,0,10.8,8,0,0,0,0,10,47,15,12,12,2,1,3,0,0,7,"Garrett Sloan","sa3042438",
"AJ Stinson","APP",21,0,0,14.538461005193968,7,0,0,0,0,4.1,29,5,9,7,1,9,1,3,0,7,"AJ Stinson","sa3043134",
"Michael Sturek","APSU",,1,0,13.50000032186509,6,0,0,0,0,6.2,40,14,10,10,5,5,2,1,0,7,"Michael Sturek","sa3043280",
"Drew Talley","MSST",,0,0,9,4,0,0,0,0,3,15,5,4,3,0,1,0,0,0,7,"Drew Talley","sa3043487",
"Brett Thomas","SC",20,0,0,3,4,0,0,0,0,3,13,1,1,1,0,3,0,2,3,7,"Brett Thomas","sa3043683",
"Lane Thomas","TULN",,0,1,7.941176693332243,6,0,0,0,0,5.2,29,8,5,5,0,4,1,2,0,7,"Lane Thomas","sa3043706",
"Turner Thompson","TULN",,0,0,3.6,6,0,0,0,0,5,26,3,5,2,1,4,2,3,0,7,"Turner Thompson","sa3043785",
"Tristan Tom","UTA",,0,0,14.727272408067694,8,0,0,0,0,7.1,47,16,14,12,0,4,3,2,0,7,"Tristan Tom","sa3043907",
"Will Treuel","BRY",,0,0,7.560000288391124,10,0,0,0,0,8.1,50,12,10,7,3,11,0,3,0,7,"Will Treuel","sa3044043",
"Corey Treyes","GWEB",24,0,1,5.823529411764706,14,0,0,0,0,17,79,18,13,11,2,11,1,3,0,7,"Corey Treyes","sa3044049",
"Grant Umberger","VT",19,0,0,10.384615003709976,9,0,0,0,0,4.1,28,7,5,5,1,7,1,2,0,7,"Grant Umberger","sa3044233",
"Cole Van Den Helder","UCI",,0,0,5.6842103836609095,6,0,0,0,0,12.2,64,18,9,8,0,7,2,0,0,7,"Cole Van Den Helder","sa3044331",
"John Vergara","UCI",24,1,0,5.062499849125747,4,0,0,0,0,5.1,22,4,3,3,0,1,1,1,0,7,"John Vergara","sa3044456",
"Ben Vitas","CMU",,0,0,6,13,0,0,0,0,12,55,13,8,8,1,5,1,0,0,7,"Ben Vitas","sa3044533",
"Lenny Washington","GWEB",,0,1,12.857142857142858,8,0,0,0,0,7,40,6,10,10,2,11,2,5,0,7,"Lenny Washington","sa3044827",
"Korey Wasson","UAPB",,0,1,16.4347829494224,5,2,0,0,0,7.2,54,14,15,14,4,10,4,4,0,7,"Korey Wasson","sa3044836",
"Blake Wheeler","BELL",,0,1,7.615384615384615,12,0,0,0,0,13,66,19,13,11,3,9,1,2,0,7,"Blake Wheeler","sa3045073",
"Dexter Wilkerson","UCD",,0,1,6.942856953679304,7,2,0,0,0,11.2,60,18,10,9,1,9,0,3,0,7,"Dexter Wilkerson","sa3045216",
"Jacob Wosinski","OAK",,0,0,4,5,4,0,0,0,9,40,7,4,4,1,9,0,3,0,7,"Jacob Wosinski","sa3045593",
"Nick Wright","UAB",19,1,0,4.5,11,1,0,0,0,12,62,16,8,6,3,6,1,1,0,7,"Nick Wright","sa3045628",
"Jack Yusko","CAM",23,1,0,10.285714285714286,13,1,0,0,0,14,71,19,17,16,3,5,8,3,0,7,"Jack Yusko","sa3045773",
"Joseph King","CAL",20,1,0,3.374999899417165,5,2,0,0,0,5.1,23,8,3,2,0,0,0,3,0,6,"Joseph King","sa3020857",683165
"Jake Fitzgibbons","TENN",19,1,0,8.30769200296798,7,3,0,0,0,8.2,45,13,13,8,2,6,0,3,0,6,"Jake Fitzgibbons","sa3022796",801413
"Justin Storm","USM",19,0,0,4.655172260706268,12,0,0,0,0,9.2,40,8,5,5,2,5,0,1,0,6,"Justin Storm","sa3022797",814193
"Jared Simpson","MIZ",21,0,0,22.950000547170653,6,1,0,0,0,6.2,47,15,18,17,2,10,5,0,0,6,"Jared Simpson","sa3022902",688692
"Donye Evans","VAN",19,0,0,4.764706015999345,8,0,0,0,0,5.2,32,7,5,3,1,2,4,0,0,6,"Donye Evans","sa3023037",692288
"Xander Hamilton","VT",19,0,0,4.764706015999345,8,0,0,0,0,5.2,28,4,3,3,1,6,1,7,0,6,"Xander Hamilton","sa3023094",687295
"Grayson Moore","VAN",19,0,0,9,5,0,0,0,0,6,30,8,8,6,5,4,0,1,1,6,"Grayson Moore","sa3023275",694383
"Brandon Beckel","TTU",19,0,0,16.200000386238106,5,0,0,0,0,3.1,20,6,6,6,0,5,0,1,0,6,"Brandon Beckel","sa3023276",699552
"Elijah Dale","KSU",20,0,0,15.75,5,0,0,0,0,4,21,4,7,7,0,4,1,1,0,6,"Elijah Dale","sa3023501",688145
"Tommy Hopfe","FRES",18,0,0,7.243902270528694,11,0,0,0,0,13.2,61,20,11,11,2,3,0,2,0,6,"Tommy Hopfe","sa3025593",809101
"Nolan Clifford","CREI",19,0,0,0,3,0,0,0,0,3.1,11,1,0,0,0,0,0,0,0,6,"Nolan Clifford","sa3025670",823089
"Dalton Acosta","PV",,0,1,2.892857241387273,12,0,0,0,3,9.1,43,7,5,3,0,8,3,1,0,6,"Dalton Acosta","sa3025732",
"Joe Albunia","SPU",22,0,1,18.26470639466416,8,0,0,0,0,11.1,77,27,32,23,6,8,3,3,0,6,"Joe Albunia","sa3025854",
"Tristan Amone","FAIR",,1,0,4.9090908026892315,7,0,0,0,0,7.1,31,7,4,4,2,2,0,0,0,6,"Tristan Amone","sa3026009",
"Jake Andrey","RID",,2,2,5.837837988308004,5,2,0,0,0,12.1,60,14,11,8,2,6,4,3,0,6,"Jake Andrey","sa3026083",
"Jake Armstrong","MILW",22,1,0,7.714285977032729,10,0,0,0,0,9.1,46,13,12,8,1,7,4,1,0,6,"Jake Armstrong","sa3026205",
"Ethan Axman","MOST",,0,1,10.285714285714286,4,2,0,0,0,7,40,8,8,8,0,10,3,2,0,6,"Ethan Axman","sa3026332",
"Luke Baker","MISS",19,0,0,24,6,0,0,0,0,3,25,12,12,8,1,2,1,1,0,6,"Luke Baker","sa3026446",
"Aaron Beasley","DUKE",,0,0,4.263157787745682,6,0,0,0,0,6.1,32,11,6,3,0,0,1,1,0,6,"Aaron Beasley","sa3026804",
"Duke Benge","AFA",20,0,0,7.875,5,0,0,0,0,8,36,12,7,7,2,1,1,1,0,6,"Duke Benge","sa3026954",
"Cody Benton","UNCW",,0,0,3,3,0,0,0,1,3,13,2,2,1,1,1,0,0,0,6,"Cody Benton","sa3026998",
"Spencer Bergeron","MASS",,0,1,8.181818181818182,9,1,0,0,0,11,60,18,14,10,1,8,4,0,0,6,"Spencer Bergeron","sa3027028",
"Austin Blakely","CIT",,0,1,7.3125,13,1,0,0,0,16,75,12,14,13,2,12,5,4,0,6,"Austin Blakely","sa3027215",
"Will Bowdoin","MER",21,0,0,8.590908904706154,11,0,0,0,0,7.1,40,11,7,7,2,5,2,1,0,6,"Will Bowdoin","sa3027467",
