Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Nico Baumbach","LR",,52,199,236,74,49,10,1,14,43,52,27,27,6,4,0,6,3,3,0.371859296,"Nico Baumbach","sa3026751",
"Kyle Walker","GRAM",20,44,156,201,58,45,8,3,2,50,29,31,27,8,1,5,2,23,1,0.371794871,"Kyle Walker","sa3044681",809143
"Trey Paige","DSU",22,48,191,231,71,40,15,2,14,55,53,34,30,3,3,0,2,10,4,0.371727748,"Trey Paige","sa3022440",813852
"Ali Camarillo","CSUN",20,46,175,199,65,40,15,3,7,35,44,13,30,4,3,4,1,1,0,0.371428571,"Ali Camarillo","sa3028297",701548
"Brock Rodden","WICH",23,55,221,268,82,45,18,2,17,62,64,39,26,6,2,0,1,12,3,0.371040723,"Brock Rodden","sa3022432",801126
"Aaron Mann","SJU",22,49,186,223,69,48,15,0,6,47,42,22,36,12,3,0,7,3,0,0.370967741,"Aaron Mann","sa3036980",
"Lawson Harrill","CAM",22,58,213,264,79,40,17,0,22,61,69,31,63,15,4,1,2,6,0,0.370892018,"Lawson Harrill","sa3033292",
"Tommy Reifler","BING",,49,178,208,66,55,8,1,2,45,29,20,17,3,4,3,6,9,3,0.370786516,"Tommy Reifler","sa3040580",
"Kyle DeBarge","UL",19,54,205,244,76,54,15,0,7,53,38,21,21,10,3,5,4,18,9,0.370731707,"Kyle DeBarge","sa3025260",814414
"Keith Jones II","NMSU",21,47,170,212,63,42,12,0,9,45,29,35,39,4,2,1,2,7,5,0.370588235,"Keith Jones II","sa3025629",695069
"Ben McCabe","UCF",23,59,224,266,83,49,15,0,19,63,51,17,59,23,0,2,1,6,1,0.370535714,"Ben McCabe","sa3022601",701100
"Trevor Kole","FGCU",,18,54,60,20,14,2,0,4,15,14,4,2,0,2,0,1,0,0,0.37037037,"Trevor Kole","sa3035615",
"Luke Zimmerman","JOES",,39,100,118,37,26,6,2,3,23,22,14,24,0,3,1,2,5,0,0.37,"Luke Zimmerman","sa3045867",
"Chris Conniff","WAG",21,56,219,269,81,58,14,2,7,57,41,36,40,8,4,2,2,10,7,0.369863013,"Chris Conniff","sa3029257",
"Homer Bush Jr.","GCU",21,58,238,291,88,64,19,3,2,69,41,38,27,13,2,0,4,25,6,0.369747899,"Homer Bush Jr.","sa3022480",683344
"Matthew Kurata","CSUB",,42,157,178,58,47,11,0,0,25,21,11,27,7,2,1,10,4,1,0.369426751,"Matthew Kurata","sa3035791",
"Jamaal Green","ALCN",,22,65,74,24,19,5,0,0,6,12,6,6,0,2,1,3,3,0,0.369230769,"Jamaal Green","sa3032659",
"Spencer Hanson","KENN",,42,149,167,55,32,8,0,15,34,55,11,29,1,6,0,2,1,1,0.369127516,"Spencer Hanson","sa3033186",
"Parker Haskin","ELON",23,42,84,102,31,21,5,1,4,16,24,14,14,1,1,2,0,1,0,0.369047619,"Parker Haskin","sa3033369",
"Dylan Palmer","HOF",19,46,179,203,66,52,11,3,0,45,23,20,20,3,0,1,0,23,9,0.368715083,"Dylan Palmer","sa3039377",805590
"Daniel Bannon","JKST",,51,209,246,77,59,14,4,0,50,35,19,15,5,6,7,0,6,1,0.368421052,"Daniel Bannon","sa3026525",
"Ross Friedrick","ARMY",,56,228,263,84,52,15,0,17,58,59,28,42,4,2,1,5,0,0,0.368421052,"Ross Friedrick","sa3031727",
"Clark Henry","UTSA",,21,19,24,7,6,0,1,0,5,3,4,5,1,0,0,0,0,0,0.368421052,"Clark Henry","sa3033626",
"Jake Tatom","SHSU",,43,144,166,53,37,11,4,1,36,26,21,27,1,0,0,5,6,1,0.368055555,"Jake Tatom","sa3043526",
"Cameron Gill","WOF",23,53,174,222,64,55,7,0,2,49,41,29,32,14,3,2,4,16,3,0.367816091,"Cameron Gill","sa3032222",
"Zach Yorke","GCU",19,56,204,259,75,54,13,0,8,42,61,46,25,1,8,0,2,0,0,0.367647058,"Zach Yorke","sa3045721",
"Caden Bodine","CCU",19,56,215,259,79,50,17,1,11,65,47,34,21,5,5,0,8,1,0,0.36744186,"Caden Bodine","sa3027305",805207
"Tony Krueger","UMBC",,56,188,218,69,48,19,0,2,29,43,26,22,0,3,1,2,2,1,0.367021276,"Tony Krueger","sa3035737",
"Trae Harmon","STET",24,17,30,39,11,9,1,0,1,5,10,8,9,1,0,0,0,0,0,0.366666666,"Trae Harmon","sa3033237",
"Justin Olson","UNM",22,37,90,115,33,18,2,0,13,24,31,25,27,0,0,0,1,0,0,0.366666666,"Justin Olson","sa3039136",
"Cole Smith","SLU",,56,221,250,81,60,15,1,5,52,35,21,25,5,3,0,4,14,0,0.366515837,"Cole Smith","sa3042518",
"Edrick Felix","FGCU",21,60,243,294,89,41,22,1,25,68,83,31,55,12,8,0,3,1,0,0.366255144,"Edrick Felix","sa3022754",703742
"Ryne Guida","FIU",21,55,213,248,78,53,14,0,11,35,50,18,36,14,3,0,3,0,0,0.366197183,"Ryne Guida","sa3032837",
"Andy Blake","COLU",22,45,205,231,75,42,20,2,11,53,46,18,40,6,2,0,5,13,1,0.365853658,"Andy Blake","sa3027214",
"Jeremiah Jenkins","ME",20,53,197,254,72,38,12,1,21,53,76,39,36,14,4,0,4,0,1,0.365482233,"Jeremiah Jenkins","sa3025550",815877
"Kevin Gsell","BING",,50,197,229,72,51,13,0,8,38,47,15,31,9,6,2,3,1,2,0.365482233,"Kevin Gsell","sa3032803",
"Jake DeLeo","GT",22,57,249,283,91,51,23,3,14,60,52,23,48,6,4,1,2,8,3,0.365461847,"Jake DeLeo","sa3022427",691939
"Jacob Galloway","USC",20,24,63,75,23,16,5,1,1,12,11,3,8,5,2,2,0,0,1,0.365079365,"Jacob Galloway","sa3031869",
"Zach Arnold","HOU",22,55,222,263,81,57,11,0,13,55,51,25,39,13,3,0,3,10,0,0.364864864,"Zach Arnold","sa3022593",689984
"Garrison Berkley","UTA",,58,233,280,85,59,20,2,4,60,38,33,49,9,3,2,4,7,6,0.364806866,"Garrison Berkley","sa3027047",
"Trace Morrison","TAR",,43,170,189,62,54,6,1,1,27,23,13,38,3,1,2,2,9,4,0.364705882,"Trace Morrison","sa3038423",
"Ben Jones","DAY",,48,181,217,66,42,13,2,9,46,33,23,11,10,3,0,1,5,5,0.364640883,"Ben Jones","sa3034843",
"Drew Smith","ORE",20,28,96,107,35,25,5,2,3,14,18,8,20,3,0,0,0,6,2,0.364583333,"Drew Smith","sa3042539",
"Tank Yaghoubi","W&M",19,50,151,191,55,49,5,1,0,35,20,21,28,7,2,10,1,6,4,0.36423841,"Tank Yaghoubi","sa3045667",
"Anthony Donofrio","QUIN",23,56,228,272,83,46,17,4,16,54,64,30,46,4,9,1,0,31,6,0.364035087,"Anthony Donofrio","sa3025266",823703
"Joey Aden","OSU",,11,11,15,4,2,2,0,0,4,2,3,3,0,0,1,0,1,0,0.363636363,"Joey Aden","sa3025778",
"CJ Boyd","APP",,45,198,214,72,38,16,1,17,47,54,10,39,3,2,1,5,11,1,0.363636363,"CJ Boyd","sa3027504",
"Jalen Freeman","TXSO",,26,44,51,16,13,3,0,0,13,8,5,7,2,0,0,1,8,2,0.363636363,"Jalen Freeman","sa3031686",
"Rashard Grace","SOU",,13,33,41,12,11,1,0,0,5,3,5,8,2,0,1,3,0,0,0.363636363,"Rashard Grace","sa3032548",
"Max Lucas","ORU",22,12,22,24,8,6,2,0,0,1,2,1,8,0,0,1,0,0,0,0.363636363,"Max Lucas","sa3036635",
"Noah Lucier","FAIR",23,55,231,270,84,65,14,2,3,62,43,26,42,4,6,3,6,9,3,0.363636363,"Noah Lucier","sa3036646",
"Garret Ostrander","CBU",21,55,198,242,72,64,7,0,1,38,24,30,22,2,4,8,3,14,1,0.363636363,"Garret Ostrander","sa3039258",
"Peyton Sanderson","LAM",23,16,22,27,8,4,4,0,0,7,6,3,5,2,0,0,0,0,0,0.363636363,"Peyton Sanderson","sa3041504",
"Tyler Williams","LR",,52,223,241,81,54,11,7,9,46,42,14,42,4,0,0,2,23,6,0.363228699,"Tyler Williams","sa3045360",
"Alex Rodgers","SFA",22,49,201,240,73,44,18,1,10,61,43,20,28,16,3,0,2,14,5,0.363184079,"Alex Rodgers","sa3040951",
"Scott Bandura","PRIN",21,47,182,219,66,38,13,3,12,46,45,31,36,2,3,1,1,15,2,0.362637362,"Scott Bandura","sa3022699",814154
"Matt Bergevin","FAIR",22,49,182,227,66,43,14,0,9,49,44,32,35,8,5,0,1,5,2,0.362637362,"Matt Bergevin","sa3027026",
"Will Taylor","CLEM",20,62,218,281,79,56,16,2,5,67,46,48,56,10,4,1,4,11,0,0.362385321,"Will Taylor","sa3025403",696142
"Curtis Robison","GWEB",,55,218,261,79,55,16,4,4,54,42,30,29,11,2,0,6,20,1,0.362385321,"Curtis Robison","sa3040928",
"Chase Davis","ARIZ",21,57,221,278,80,40,17,2,21,71,74,43,40,13,1,0,4,0,0,0.36199095,"Chase Davis","sa3022426",690971
"Chuck Ingram","WICH",21,54,221,252,80,51,19,1,9,57,41,25,65,5,1,0,2,16,3,0.36199095,"Chuck Ingram","sa3034428",
"Trey Law","YSU",,52,221,253,80,62,17,0,1,50,29,24,32,6,1,1,1,10,7,0.36199095,"Trey Law","sa3036062",
"Anthony Sherwin","BUCK",21,38,141,177,51,31,14,3,3,42,29,32,30,3,1,0,4,3,0,0.361702127,"Anthony Sherwin","sa3042169",
"Michael Goudeau","TXSO",,36,83,104,30,20,9,0,1,16,20,11,19,7,1,2,0,1,1,0.361445783,"Michael Goudeau","sa3032521",
"Jimmy De Leon","UIW",,53,202,235,73,55,10,1,7,36,35,25,27,6,0,2,4,2,3,0.361386138,"Jimmy De Leon","sa3029963",
"Brody Fahr","PRES",21,54,202,240,73,54,12,3,4,35,34,31,35,4,2,1,4,5,1,0.361386138,"Brody Fahr","sa3031123",
"Conor Kiely","STO",23,49,202,236,73,62,9,1,1,34,23,15,16,15,1,3,4,13,5,0.361386138,"Conor Kiely","sa3035347",
"Ike Irish","AUB",19,58,238,273,86,55,24,1,6,48,50,26,45,5,4,0,7,3,0,0.361344537,"Ike Irish","sa3034445",702610
"Shane Sirdashney","UTSA",,41,155,182,56,44,8,1,3,42,22,18,21,5,3,1,4,3,1,0.361290322,"Shane Sirdashney","sa3042371",
"Jackson Bessette","UIC",,26,72,82,26,19,5,0,2,21,20,8,26,1,1,0,0,4,0,0.361111111,"Jackson Bessette","sa3027091",
"Cole Kleckner","SEA",21,51,180,218,65,61,4,0,0,32,15,30,27,3,2,3,0,8,5,0.361111111,"Cole Kleckner","sa3035479",
"Alejandro Figueredo","FGCU",,60,241,295,87,53,11,0,23,72,71,40,42,9,5,0,3,0,0,0.36099585,"Alejandro Figueredo","sa3031312",
"Justin Blumenthal","MASS",,40,133,142,48,40,7,1,0,21,22,6,9,1,0,2,8,4,0,0.360902255,"Justin Blumenthal","sa3027289",
"Jac Croom","UNCW",,57,219,252,79,59,12,1,7,54,34,24,22,2,1,6,4,7,4,0.360730593,"Jac Croom","sa3029585",
"Nolen Hester","TTU",,60,219,300,79,60,17,0,2,56,35,61,27,16,1,3,3,4,1,0.360730593,"Nolen Hester","sa3033735",
"Joe Kinker","FGCU",,60,236,294,85,50,16,0,19,72,77,44,72,6,8,0,3,1,0,0.360169491,"Joe Kinker","sa3035426",
"Nicholas Badillo","WIN",18,29,100,117,36,24,9,0,3,14,17,13,27,4,0,0,0,1,0,0.36,"Nicholas Badillo","sa3026381",
"Jacob Gutierrez","CSUB",,21,25,27,9,7,2,0,0,0,7,0,8,0,0,2,0,1,0,0.36,"Jacob Gutierrez","sa3032879",
"Camron Mercurio","CSUN",,14,25,30,9,7,2,0,0,5,3,3,6,1,0,1,0,0,0,0.36,"Camron Mercurio","sa3037891",
"Craig Miles Jr.","GMU",,20,25,29,9,9,0,0,0,3,3,2,3,1,1,0,0,0,0,0.36,"Craig Miles Jr.","sa3038013",
"Trey Yunger","WOF",22,58,225,278,81,59,17,1,4,55,49,32,36,8,6,7,4,26,8,0.36,"Trey Yunger","sa3045770",
"Mac Bingham","ARIZ",22,58,253,297,91,59,20,2,10,68,51,32,43,5,6,1,3,7,1,0.359683794,"Mac Bingham","sa3027162",
"Hayden Moore","SLU",20,53,153,205,55,41,13,0,1,53,27,32,30,16,1,3,5,21,2,0.359477124,"Hayden Moore","sa3038296",
"Brice Matthews","NEB",21,54,206,265,74,41,11,2,20,61,67,47,53,6,5,1,1,20,7,0.3592233,"Brice Matthews","33280",694728
"Cooper Vest","BYU",21,48,181,203,65,38,16,3,8,36,46,10,38,9,1,2,5,1,2,0.359116022,"Cooper Vest","sa3044469",
"Ben Barrett","FSU",19,33,78,85,28,18,7,1,2,16,21,5,27,0,1,1,0,0,1,0.358974358,"Ben Barrett","sa3026626",
"Trent Rumley","CAN",,23,53,64,19,18,1,0,0,9,10,11,10,0,0,0,0,0,0,0.358490566,"Trent Rumley","sa3041298",
"Brian Kalmer","GONZ",22,52,201,240,72,39,16,2,15,45,51,36,56,1,2,0,8,1,0,0.358208955,"Brian Kalmer","sa3022591",687260
"Jayden Davis","SAM",19,60,229,272,82,59,13,1,9,48,38,37,33,4,2,0,4,0,0,0.358078602,"Jayden Davis","sa3029911",
"Kyle Maves","QUIN",23,56,229,264,82,64,14,4,0,48,29,28,40,4,1,2,0,30,8,0.358078602,"Kyle Maves","sa3037356",
"Matt Kirk","EMU",,48,190,231,68,31,24,2,11,48,49,27,33,11,3,0,1,6,1,0.357894736,"Matt Kirk","sa3035443",
"Phillip Glasser","IU",23,63,266,315,95,68,19,1,7,70,48,36,30,9,4,0,3,14,3,0.357142857,"Phillip Glasser","sa3022680",701298
"Nick Roselli","BING",20,52,196,229,70,48,8,4,10,45,61,29,23,2,2,0,7,4,3,0.357142857,"Nick Roselli","sa3025417",815874
"Gavin Caston","ALCN",,20,56,65,20,17,2,1,0,11,2,5,17,4,0,0,1,2,2,0.357142857,"Gavin Caston","sa3028632",
"Wil Hoyle","MSST",,10,14,15,5,3,2,0,0,2,3,1,4,0,0,0,0,0,0,0.357142857,"Wil Hoyle","sa3034195",
"Kyle Novak","JMU",23,56,210,250,75,58,13,2,2,41,43,23,10,11,2,4,2,9,3,0.357142857,"Kyle Novak","sa3038944",
"Leandro Perez","BCU",19,15,14,18,5,3,1,0,1,4,2,3,7,1,0,0,1,0,0,0.357142857,"Leandro Perez","sa3039718",
"Ben Sinins","BUCK",,10,14,18,5,4,1,0,0,3,4,4,7,0,0,0,0,0,0,0.357142857,"Ben Sinins","sa3042359",
"Brock Tibbitts","IU",20,63,241,293,86,55,17,4,10,61,68,33,43,12,7,0,5,1,0,0.356846473,"Brock Tibbitts","sa3025171",801903
"Kennedy Jones","UNCG",20,59,241,281,86,57,14,1,14,46,43,26,44,13,1,0,4,5,2,0.356846473,"Kennedy Jones","sa3034887",
"Braydon Runion","UNM",23,51,213,231,76,40,23,4,9,48,56,11,51,5,2,0,0,1,2,0.356807511,"Braydon Runion","sa3041306",
"Jackson Strong","CAN",19,45,171,197,61,34,10,4,13,41,48,23,43,2,1,0,1,14,2,0.356725146,"Jackson Strong","sa3025551",825924
"Jaylin Rae","CHSO",,47,171,212,61,48,10,1,2,36,28,21,26,11,4,5,1,5,3,0.356725146,"Jaylin Rae","sa3040388",
"Jakob Simons","CSUN",23,48,188,222,67,38,14,1,14,51,48,18,41,14,0,2,1,11,1,0.356382978,"Jakob Simons","sa3042323",
"Eamonn Lance","SCU",22,22,87,104,31,14,8,1,8,24,22,13,14,4,0,0,3,1,0,0.356321839,"Eamonn Lance","sa3035894",
"Griffin Palfrey","COLU",,42,174,199,62,41,13,1,7,34,44,16,19,6,2,1,3,4,3,0.356321839,"Griffin Palfrey","sa3039360",
"Hayden Travinski","LSU",,41,104,127,37,22,5,0,10,30,30,18,25,4,1,0,3,2,0,0.35576923,"Hayden Travinski","sa3044022",
"Brady Day","KSU",21,56,194,256,69,56,9,1,3,40,26,49,22,7,4,2,1,8,3,0.355670103,"Brady Day","sa3025200",800953
"Luke Hanson","UVA",19,26,45,56,16,13,3,0,0,16,9,6,7,4,0,1,0,0,0,0.355555555,"Luke Hanson","sa3033183",702630
"Justin Quinn","ORU",,47,197,230,70,52,11,0,7,56,40,18,29,10,2,3,2,8,0,0.355329949,"Justin Quinn","sa3040346",
"Tommy Seidl","ALA",25,60,197,241,70,50,11,0,9,53,44,32,48,8,4,0,2,8,4,0.355329949,"Tommy Seidl","sa3041941",
"Andrew Nole","LEH",,34,107,125,38,28,8,0,2,18,18,15,16,2,1,0,5,0,0,0.355140186,"Andrew Nole","sa3038914",
"Jack Moss","TA&M",21,65,262,315,93,73,15,1,4,53,38,47,46,4,2,0,2,3,2,0.354961832,"Jack Moss","sa3022598",694380
"Trey Becker","LMU",20,23,31,39,11,9,1,0,1,9,5,5,12,2,0,1,1,0,0,0.354838709,"Trey Becker","sa3026853",
"Craig Palidar","FIU",,18,31,36,11,6,2,0,3,8,10,4,9,1,0,0,0,1,0,0.354838709,"Craig Palidar","sa3039361",
"Jacob Steinberg","JMU",23,19,62,74,22,14,6,0,2,12,19,8,5,2,1,1,2,4,1,0.354838709,"Jacob Steinberg","sa3043024",
"Bren Wilkinson","CSUN",19,16,31,37,11,9,1,0,1,4,7,5,8,0,0,1,0,5,1,0.354838709,"Bren Wilkinson","sa3045222",
"CJ Castillo","TXSO",,52,203,238,72,53,13,0,6,56,42,24,27,6,2,3,3,6,2,0.354679802,"CJ Castillo","sa3028616",
"Ian Matos","ALST",,59,220,280,78,46,20,3,9,66,47,44,37,12,2,2,3,4,1,0.354545454,"Ian Matos","sa3037308",
"Brett Bateman","MINN",21,50,189,223,67,57,10,0,0,29,12,31,20,2,0,1,3,17,4,0.354497354,"Brett Bateman","sa3022603",703520
"Logan Britt","ACU",22,59,237,265,84,57,10,5,12,58,46,23,54,1,4,0,4,33,4,0.354430379,"Logan Britt","sa3023170",682996
"Lyle Miller-Green","APSU",22,58,237,274,84,52,14,2,16,52,51,26,55,10,1,0,4,5,3,0.354430379,"Lyle Miller-Green","sa3025307",688509
"Ethan O'Donnell","UVA",21,65,254,312,90,58,18,1,13,71,57,36,57,11,5,6,4,18,5,0.354330708,"Ethan O'Donnell","sa3022616",807751
"Samuel Benjamin","HCU",21,47,175,203,62,36,14,1,11,36,48,14,43,10,3,1,1,7,3,0.354285714,"Samuel Benjamin","sa3026959",
"Quinn McDaniel","ME",20,53,192,261,68,37,14,1,16,77,45,60,44,6,3,0,1,32,6,0.354166666,"Quinn McDaniel","sa3022701",814194
"Nick Mitchell","WIU",19,49,192,229,68,41,17,6,4,42,24,33,25,3,1,0,0,8,2,0.354166666,"Nick Mitchell","sa3025315",814455
"Will Turner","USA",20,53,209,257,74,44,17,4,9,51,51,40,43,6,2,0,2,10,4,0.354066985,"Will Turner","sa3025313",814444
"JaKobi Jackson","UAPB",,38,113,135,40,28,11,0,1,23,18,17,30,5,0,0,0,1,1,0.3539823,"JaKobi Jackson","sa3034495",
"Heath Hood","UL",,65,243,289,86,60,16,4,6,60,41,30,41,8,5,3,6,36,5,0.353909465,"Heath Hood","sa3034055",
"Tyce Armstrong","UTA",,24,82,94,29,23,5,0,1,13,16,9,13,1,2,0,3,0,1,0.353658536,"Tyce Armstrong","sa3026212",
"Cameron Maldonado","NE",19,56,215,249,76,45,13,5,13,45,45,30,55,2,2,0,3,32,1,0.353488372,"Cameron Maldonado","sa3036900",809686
"Kodie Kolden","DBU",23,62,232,272,82,64,10,2,6,57,35,27,42,9,2,2,1,21,2,0.353448275,"Kodie Kolden","sa3035614",
"Luke Keaschall","ASU",20,55,218,254,77,33,25,1,18,55,58,22,28,13,0,1,3,18,2,0.353211009,"Luke Keaschall","33321",807712
"Pierce Bennett","WAKE",22,60,235,279,83,57,19,0,7,61,65,28,21,7,4,5,10,1,0,0.353191489,"Pierce Bennett","sa3022816",803139
"JC Agard","CHSO",,17,51,59,18,11,5,0,2,9,11,3,11,4,1,0,1,1,0,0.352941176,"JC Agard","sa3025794",
"Jake Field","IONA",,49,187,225,66,34,16,5,11,36,54,28,31,5,5,0,2,5,3,0.352941176,"Jake Field","sa3031303",
"Mika Petersen","BRWN",19,34,136,148,48,41,5,2,0,21,15,7,17,3,0,2,0,5,1,0.352941176,"Mika Petersen","sa3039789",
"Brandon Prince","GT",,25,17,20,6,4,1,1,0,6,4,2,2,1,0,0,0,1,1,0.352941176,"Brandon Prince","sa3040218",
"Nick Kurtz","WAKE",20,56,190,265,67,33,10,0,24,76,69,63,50,9,2,1,3,5,0,0.352631578,"Nick Kurtz","35110",701762
"Brice Martinez","WOF",22,58,213,272,75,64,8,3,0,45,45,32,30,12,3,12,8,16,5,0.352112676,"Brice Martinez","sa3037134",
"Cannon Peebles","NCSU",19,46,142,172,50,26,11,1,12,30,50,27,29,1,1,1,4,0,0,0.352112676,"Cannon Peebles","sa3039628",702555
"Cole Fontenelle","TCU",21,65,233,294,82,45,21,2,14,66,58,45,50,12,4,0,6,20,5,0.35193133,"Cole Fontenelle","sa3022429",694304
"Ty Hanchey","FAMU",,56,216,261,76,50,10,5,11,57,49,33,17,9,3,0,0,3,2,0.351851851,"Ty Hanchey","sa3033119",
"Dylan Vincent","CAN",,45,162,200,57,34,10,3,10,44,38,21,46,12,5,0,0,6,6,0.351851851,"Dylan Vincent","sa3044515",
"Justin Jordan","SHU",23,53,236,268,83,61,13,6,3,62,36,16,32,8,3,5,3,16,3,0.351694915,"Justin Jordan","sa3034930",
"Nathan Humphreys","DBU",20,53,202,240,71,41,15,1,14,58,53,35,49,2,1,0,3,19,2,0.351485148,"Nathan Humphreys","sa3034299",
"Hylan Hall","BCU",22,57,222,255,78,50,18,5,5,55,52,17,22,13,3,0,9,8,3,0.351351351,"Hylan Hall","sa3033026",
"Brennan Orf","SIUE",21,53,191,253,67,29,17,2,19,73,48,54,40,7,1,0,1,12,1,0.35078534,"Brennan Orf","sa3022570",804710
"Peyton Parker","SFA",22,39,154,188,54,38,9,1,6,36,36,18,22,10,6,0,6,10,1,0.35064935,"Peyton Parker","sa3039466",
"Tommy Hawke","WAKE",20,66,271,327,95,68,19,1,7,73,35,51,51,4,1,0,2,14,1,0.350553505,"Tommy Hawke","sa3023055",803142
"Ramon Jimenez","CCSU",23,48,194,223,68,36,17,4,11,40,57,22,34,4,3,0,4,5,4,0.350515463,"Ramon Jimenez","sa3034699",
"Karson Bowen","TCU",18,56,217,251,76,55,15,0,6,49,46,25,49,4,4,1,4,9,2,0.350230414,"Karson Bowen","sa3027471",
"Jonah Advincula","WSU",22,51,200,244,70,41,20,4,5,53,33,28,19,12,2,2,3,24,2,0.35,"Jonah Advincula","sa3023056",809945
"Michael Carico","DAV",20,21,80,107,28,15,6,0,7,24,18,17,14,10,0,0,2,1,0,0.35,"Michael Carico","sa3023216",801686
"Cole Garrett","VMI",,55,200,246,70,40,17,0,13,53,53,30,28,4,4,8,1,5,3,0.35,"Cole Garrett","sa3031995",
"Bryson Ware","AUB",22,58,223,270,78,42,11,1,24,66,63,30,46,9,5,3,6,6,2,0.349775784,"Bryson Ware","sa3022597",694310
"Keylon Mack","GRAM",22,54,183,237,64,29,19,0,16,47,59,44,55,7,3,0,0,2,0,0.349726775,"Keylon Mack","sa3036805",
"Steve Harrington","HOF",21,45,163,201,57,33,16,1,7,38,46,30,30,5,3,0,2,0,1,0.349693251,"Steve Harrington","sa3033305",
"Cole Jenkins","VMI",21,55,206,234,72,39,19,3,11,47,50,15,53,5,3,5,3,9,4,0.349514563,"Cole Jenkins","sa3034632",
"Christian Perez","NMSU",19,44,166,188,58,33,12,1,12,40,40,17,46,3,2,0,4,0,1,0.34939759,"Christian Perez","sa3039707",
"Sean Stephens","UNM",22,37,63,67,22,15,5,1,1,11,8,3,11,1,0,0,0,4,2,0.349206349,"Sean Stephens","sa3043055",
"Jayden Sloan","ALST",,50,149,170,52,34,12,0,6,35,24,14,23,5,1,1,2,1,1,0.348993288,"Jayden Sloan","sa3042439",
"Tyler Galletti","SHU",,36,86,102,30,27,2,0,1,13,13,13,14,1,1,1,1,1,1,0.348837209,"Tyler Galletti","sa3031863",
"Billy Butler","URI",23,50,195,212,68,38,17,0,13,31,44,10,50,6,1,0,5,6,2,0.348717948,"Billy Butler","sa3028156",
"Ty Swaim","VMI",,55,244,275,85,59,20,4,2,57,34,18,36,6,1,6,2,35,8,0.348360655,"Ty Swaim","sa3043366",
"Cam Fisher","CLT",22,64,224,298,78,34,14,0,30,72,66,64,63,9,1,0,2,10,0,0.348214285,"Cam Fisher","sa3022687",801176
"Brennen Dorighi","IOWA",23,60,224,277,78,44,19,0,15,66,67,43,61,9,1,0,6,9,2,0.348214285,"Brennen Dorighi","sa3030483",
"Brandon Hager","ARST",21,51,181,240,63,37,11,0,15,48,55,41,66,16,2,0,5,0,0,0.348066298,"Brandon Hager","sa3032959",
"Jake Gustin","BRY",23,50,204,241,71,43,16,4,8,52,46,30,27,7,0,0,6,4,2,0.348039215,"Jake Gustin","sa3032871",
"AJ Mathis","VCU",,54,204,261,71,53,14,2,2,66,28,44,34,11,1,1,6,17,2,0.348039215,"AJ Mathis","sa3037298",
"Kevin Bazzell","TTU",20,63,250,306,87,52,24,1,10,55,62,45,32,6,4,1,7,2,0,0.348,"Kevin Bazzell","sa3025511",695494
"Jackson Feltner","MORE",21,56,207,266,72,40,15,3,14,60,47,49,45,6,4,0,1,5,2,0.347826086,"Jackson Feltner","sa3022568",801822
"Mario DeMera","SF",,47,184,219,64,49,14,0,1,37,29,23,31,6,5,1,1,9,2,0.347826086,"Mario DeMera","sa3030125",
"Andrew Fernandez","UTM",22,54,230,254,80,50,21,0,9,42,53,17,33,2,2,3,4,4,1,0.347826086,"Andrew Fernandez","sa3031257",
"Justin Weiss","LAF",,10,23,29,8,6,2,0,0,2,3,3,4,2,0,1,0,0,0,0.347826086,"Justin Weiss","sa3044971",
"Josh Rivera","FLA",22,70,256,312,89,59,10,1,19,70,72,46,35,4,5,1,5,18,4,0.34765625,"Josh Rivera","sa3022590",687069
"C.J. Kayfus","MIA",21,62,236,289,82,54,14,1,13,61,41,46,44,6,1,0,7,8,4,0.347457627,"C.J. Kayfus","33704",692216
"Patrick Alvarez","UNC",,36,95,112,33,26,4,0,3,17,18,12,12,4,0,1,2,1,0,0.347368421,"Patrick Alvarez","sa3025981",
"Brandon Hylton","STET",23,32,95,108,33,17,6,2,8,19,29,9,24,3,1,0,2,1,0,0.347368421,"Brandon Hylton","sa3034389",
"Justin Kapuscinski","MRST",,27,95,121,33,21,7,0,5,26,26,15,25,8,3,0,0,6,2,0.347368421,"Justin Kapuscinski","sa3035074",
"Dionte Brown","NORF",,43,167,183,58,51,4,3,0,21,24,11,27,2,3,0,3,16,6,0.347305389,"Dionte Brown","sa3027815",
"Davione Hull","MVSU",,44,144,171,50,33,8,2,7,24,30,14,29,4,2,7,2,9,4,0.347222222,"Davione Hull","sa3034283",
"Mac Danford","UTM",21,44,173,188,60,35,14,1,10,26,44,8,39,5,2,0,2,3,4,0.346820809,"Mac Danford","sa3029815",
"Eliot Dix","LONG",22,53,199,235,69,50,13,0,6,39,32,24,25,10,2,0,1,7,4,0.346733668,"Eliot Dix","sa3030383",
"Brett Coker","MTSU",,56,225,263,78,63,10,1,4,48,35,16,37,17,4,1,5,13,9,0.346666666,"Brett Coker","sa3029120",
"Shane Wockley","MSM",,51,150,186,52,31,4,0,17,40,52,19,45,14,2,1,0,3,2,0.346666666,"Shane Wockley","sa3045496",
"Brandon Eike","VCU",21,55,231,263,80,43,24,2,11,50,71,21,39,3,8,0,5,6,0,0.346320346,"Brandon Eike","sa3025243",694806
