Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"John Stallcup","SIUE",,27,87,96,32,28,4,0,0,10,7,8,20,1,0,0,5,0,0,0.367816091,"John Stallcup","sa3042912",
"Mike Jarvis","SDSU",23,46,215,236,79,54,17,3,5,58,32,12,20,7,1,1,2,16,4,0.36744186,"Mike Jarvis","sa3017401",690448
"Jordan Schaffer","INST",,52,215,249,79,61,10,1,7,52,34,13,23,13,2,6,8,11,2,0.36744186,"Jordan Schaffer","sa3041662",
"Jack Rogers","SHSU",22,55,207,251,76,41,18,1,16,49,55,31,58,12,1,0,6,12,6,0.367149758,"Jack Rogers","sa3017017",679788
"Cristopher DeGuzman","ALST",21,41,158,185,58,44,8,4,2,44,31,21,25,4,1,1,1,8,3,0.367088607,"Cristopher DeGuzman","sa3030032",
"Jake McCaw","ILST",,52,180,205,66,48,14,1,3,30,27,16,43,5,4,0,4,2,0,0.366666666,"Jake McCaw","sa3037465",
"Connor Kokx","LBSU",21,43,161,209,59,41,10,1,7,37,29,24,30,16,5,3,1,14,3,0.366459627,"Connor Kokx","sa3017735",701634
"Trey Paige","DSU",20,43,142,180,52,32,13,2,5,36,32,29,21,3,3,3,3,7,4,0.366197183,"Trey Paige","sa3022440",813852
"Chenar Brown","JKST",19,37,142,162,52,31,10,3,8,41,49,17,29,1,2,0,0,5,3,0.366197183,"Chenar Brown","sa3027806",
"Connor OBrien","BRAD",21,39,142,166,52,35,12,1,4,21,26,17,36,6,1,0,3,1,4,0.366197183,"Connor OBrien","sa3039001",
"Jackson Glenn","DBU",23,59,235,272,86,44,19,2,21,62,55,32,33,1,4,0,6,13,0,0.365957446,"Jackson Glenn","sa3017478",690107
"Sky Duff","PITT",,42,164,194,60,39,18,1,2,36,19,24,48,5,0,1,0,4,2,0.365853658,"Sky Duff","sa3030613",
"Kyle Manzardo","WSU",20,47,197,229,72,41,19,1,11,43,60,25,29,3,4,0,5,1,0,0.365482233,"Kyle Manzardo","29794",700932
"Wyatt Henseler","PENN",19,14,52,62,19,11,7,1,0,12,17,4,11,5,1,0,0,0,1,0.365384615,"Wyatt Henseler","sa3033639",814809
"Sean Skelly","CSUN",23,18,52,64,19,15,2,0,2,8,12,8,14,2,2,0,0,0,0,0.365384615,"Sean Skelly","sa3042390",
"Ryan Bliss","AUB",21,50,211,237,77,47,14,1,15,50,45,23,30,1,1,1,5,6,5,0.364928909,"Ryan Bliss","29547",669208
"Conor Hartigan","JMU",,28,118,128,43,28,10,0,5,22,24,6,31,4,0,0,3,8,2,0.364406779,"Conor Hartigan","sa3033338",
"Paul Komistek","CIN",,47,162,194,59,39,11,0,9,32,44,23,48,7,2,0,1,2,1,0.36419753,"Paul Komistek","sa3035623",
"Alsander Womack","NORF",,52,195,224,71,56,12,0,3,50,37,25,20,1,3,0,5,17,4,0.364102564,"Alsander Womack","sa3045524",
"Marcus Brown","OKST",19,24,44,52,16,14,2,0,0,9,7,3,7,4,1,0,0,1,2,0.363636363,"Marcus Brown","sa3022676",694939
"David Bryant","RAD",,46,165,205,60,40,9,4,7,40,37,33,26,5,1,1,0,4,6,0.363636363,"David Bryant","sa3027923",
"Adam Fine","JOES",,10,11,13,4,4,0,0,0,4,1,2,2,0,0,0,0,0,1,0.363636363,"Adam Fine","sa3031336",
"Nick Holesa","VT",21,16,33,35,12,10,1,1,0,4,5,2,8,0,0,0,3,0,1,0.363636363,"Nick Holesa","sa3033967",
"Cole Joy","LBSU",,12,22,30,8,8,0,0,0,3,3,6,5,1,1,0,1,0,0,0.363636363,"Cole Joy","sa3034959",
"Jahmoi Percival","GRAM",,44,165,204,60,38,10,7,5,38,43,32,27,3,3,1,1,31,7,0.363636363,"Jahmoi Percival","sa3039693",
"T.C. Simmons","CONN",,4,11,13,4,2,2,0,0,1,2,2,4,0,0,0,0,0,1,0.363636363,"T.C. Simmons","sa3042314",
"Zach Kokoska","KSU",22,57,212,245,77,42,19,1,15,56,46,27,45,5,1,0,1,9,5,0.363207547,"Zach Kokoska","sa3017165",694808
"Nolen Hester","WOF",,52,201,250,73,58,11,3,1,52,39,34,20,10,3,2,1,13,2,0.363184079,"Nolen Hester","sa3033735",
"Cam Touchette","KENT",,52,190,221,69,52,12,1,4,36,30,17,41,10,3,1,0,7,4,0.363157894,"Cam Touchette","sa3043984",
"Jackson Gray","WKU",,52,179,215,65,42,13,2,8,40,32,29,45,5,2,0,2,7,2,0.363128491,"Jackson Gray","sa3032615",
"Landon Wallace","NEV",19,28,91,109,33,25,6,1,1,18,18,11,18,4,2,1,1,2,4,0.362637362,"Landon Wallace","sa3044701",
"Tyler Jorgensen","CSUB",,43,171,182,62,50,8,0,4,25,35,7,20,2,2,0,3,5,1,0.362573099,"Tyler Jorgensen","sa3034943",
"Shawn Goosenberg","NU",21,36,152,169,55,29,12,0,14,38,30,12,32,5,0,0,0,10,0,0.361842105,"Shawn Goosenberg","sa3017116",700361
"Sammy Sass","WRST",,44,152,182,55,28,12,3,12,45,60,24,21,4,2,0,1,2,0,0.361842105,"Sammy Sass","sa3041586",
"Dylan Crews","LSU",19,63,246,287,89,53,16,2,18,64,42,39,44,2,0,0,3,12,3,0.361788617,"Dylan Crews","33541",686611
"Erik Stock","CONN",,49,188,220,68,46,14,2,6,43,34,20,32,8,4,0,3,8,1,0.361702127,"Erik Stock","sa3043145",
"Austin Kryszczuk","UNLV",19,32,119,141,43,29,9,1,4,23,23,17,21,4,0,1,4,3,0,0.361344537,"Austin Kryszczuk","sa3035751",
"Christian Encarnacion-Strand","OKST",21,56,227,267,82,47,17,3,15,47,66,20,50,16,4,0,3,4,2,0.36123348,"Christian Encarnacion-Strand","30011",687952
"Coby Potvin","CARK",,40,144,181,52,40,10,2,0,31,17,25,21,6,0,6,2,1,0,0.361111111,"Coby Potvin","sa3040136",
"Brian Ellis","FGCU",,48,183,236,66,53,8,2,3,45,31,35,24,13,2,3,3,7,1,0.360655737,"Brian Ellis","sa3030893",
"Blaze Glenn","YSU",,54,197,235,71,51,14,2,4,46,35,29,36,7,2,0,5,10,3,0.360406091,"Blaze Glenn","sa3032306",
"Evan St Claire","SIE",21,36,111,128,40,29,9,1,1,28,22,10,32,4,2,1,0,10,0,0.36036036,"Evan St Claire","sa3042989",
"Chandler Dillard","JKST",,42,161,195,58,51,4,1,2,38,39,25,28,2,3,4,1,17,4,0.360248447,"Chandler Dillard","sa3030329",
"Alex Gonzales","BAY",,11,25,29,9,8,1,0,0,5,7,4,8,0,0,0,0,1,0,0.36,"Alex Gonzales","sa3032398",
"Edarian Williams","UNLV",21,30,125,135,45,34,4,1,6,26,25,7,23,0,2,1,3,2,2,0.36,"Edarian Williams","sa3045284",
"Matt Richardson","UTAH",,44,139,168,50,37,10,1,2,33,28,16,24,7,0,6,1,5,3,0.35971223,"Matt Richardson","sa3040708",
"Sal Frelick","BC",21,48,195,228,70,45,17,2,6,50,27,27,28,4,2,0,2,13,5,0.358974358,"Sal Frelick","29622",686217
"Zach Gilles","CMU",23,60,195,261,70,59,7,4,0,48,42,47,22,4,4,11,4,23,3,0.358974358,"Zach Gilles","sa3032238",
"Jalen Jenkins","MONM",,33,117,131,42,30,5,5,2,25,15,6,15,3,0,5,1,5,2,0.358974358,"Jalen Jenkins","sa3034635",
"Conor Nolan","GTWN",,13,39,45,14,12,2,0,0,6,1,5,7,0,0,1,0,5,0,0.358974358,"Conor Nolan","sa3038906",
"Tyler Kapuscinski","MRST",,28,92,123,33,23,8,1,1,29,23,15,15,13,3,0,2,0,0,0.358695652,"Tyler Kapuscinski","sa3035075",
"Christian Avant","GASO",22,57,218,259,78,58,12,3,5,39,38,15,22,14,3,9,4,13,1,0.357798165,"Christian Avant","sa3026321",
"Tre' Morgan","LSU",18,63,249,290,89,63,16,4,6,64,42,25,41,14,2,0,3,15,6,0.357429718,"Tre' Morgan","sa3022919",691003
"Cortland Lawson","TENN",21,13,14,16,5,3,1,0,1,4,3,0,5,2,0,0,0,0,0,0.357142857,"Cortland Lawson","sa3020202",687751
"Nathan Barraza","CSUN",19,17,14,16,5,5,0,0,0,6,0,2,5,0,0,0,0,0,0,0.357142857,"Nathan Barraza","sa3026624",
"Alex Dee","UIC",,9,14,14,5,3,0,0,2,4,7,0,3,0,0,0,0,0,0,0.357142857,"Alex Dee","sa3030013",
"Caleb Evans","JKST",,7,14,18,5,5,0,0,0,4,1,3,2,0,1,0,0,0,0,0.357142857,"Caleb Evans","sa3031063",
"Mike Handal","FAIR",21,43,168,190,60,43,7,3,7,44,34,12,20,2,5,3,2,9,6,0.357142857,"Mike Handal","sa3033125",
"Mike Landry","LAF",,9,14,18,5,5,0,0,0,4,2,3,4,1,0,0,0,1,1,0.357142857,"Mike Landry","sa3035909",
"Tony Rask","SIU",,31,70,86,25,21,3,0,1,13,7,5,13,7,1,3,0,0,0,0.357142857,"Tony Rask","sa3040468",
"Danny Hosley","NORF",,47,129,151,46,35,8,2,1,27,24,15,9,5,1,1,1,9,2,0.356589147,"Danny Hosley","sa3034130",
"Jake Burlingame","CAN",,35,115,141,41,24,8,2,7,35,27,14,31,11,1,0,1,8,2,0.356521739,"Jake Burlingame","sa3028074",
"Thomas McCaffrey","UCI",,34,101,123,36,30,4,1,1,21,22,11,17,6,0,5,0,1,3,0.356435643,"Thomas McCaffrey","sa3037438",
"Alex Kachler","UNF",,45,174,211,62,41,13,0,8,40,38,31,38,2,4,0,1,1,0,0.356321839,"Alex Kachler","sa3035008",
"Kevin Kendall","UCLA",22,56,247,277,88,64,17,3,4,58,37,18,35,8,3,1,0,10,6,0.356275303,"Kevin Kendall","sa3017212",675974
"Brennen Bales","HCU",,48,160,178,57,45,8,2,2,23,22,10,30,7,1,0,1,6,4,0.35625,"Brennen Bales","sa3026475",
"Owen Wosleger","FAIR",,25,59,65,21,19,2,0,0,14,5,5,5,0,0,1,1,2,1,0.355932203,"Owen Wosleger","sa3045594",
"Connor Charping","WMU",22,50,183,219,65,52,9,1,3,42,35,24,28,9,3,0,4,32,5,0.355191256,"Connor Charping","sa3028775",
"Kam Smith","NIU",,54,200,214,71,51,8,3,9,35,33,11,29,0,1,2,5,8,6,0.355,"Kam Smith","sa3042584",
"Jacob Gonzalez","MISS",19,67,262,310,93,64,16,1,12,73,55,38,34,6,3,1,2,2,4,0.354961832,"Jacob Gonzalez","sa3022498",694378
"Tristan Peters","SIU",21,60,217,268,77,49,20,2,6,53,55,46,28,1,4,0,1,14,2,0.354838709,"Tristan Peters","30063",671976
"Chris Cannizzaro","BUCK",,32,124,141,44,26,12,4,2,28,23,11,14,6,0,0,1,3,1,0.354838709,"Chris Cannizzaro","sa3028363",
"Carter Trice","ODU",18,58,234,266,83,49,17,3,14,57,54,28,62,2,1,1,3,8,2,0.354700854,"Carter Trice","sa3022661",807714
"Bryce Hensor","MORE",,47,189,222,67,46,15,2,4,53,27,28,30,2,2,1,4,10,2,0.354497354,"Bryce Hensor","sa3033647",
"Christopher Wasson","LIU",,35,127,157,45,32,12,0,1,28,17,25,14,2,2,1,2,19,3,0.354330708,"Christopher Wasson","sa3044834",
"Dylan Swarmer","YSU",21,21,48,54,17,12,3,2,0,8,10,4,6,1,1,0,0,0,2,0.354166666,"Dylan Swarmer","sa3043380",
"Corey Rosier","UNCG",21,52,212,249,75,50,9,4,12,59,51,25,28,8,4,0,0,17,6,0.353773584,"Corey Rosier","sa3016961",681468
"Thomas Francisco","ECU",22,61,246,282,87,63,11,0,13,64,48,23,23,7,5,1,6,4,5,0.353658536,"Thomas Francisco","sa3016999",695370
"Mike Cassala","JAX",24,31,82,94,29,26,2,0,1,16,14,8,8,1,3,0,1,0,0,0.353658536,"Mike Cassala","sa3028592",
"Matt Rubayo","MRST",,29,99,113,35,21,7,0,7,20,41,6,31,5,3,0,2,1,1,0.353535353,"Matt Rubayo","sa3041242",
"Clayton Rasbeary","MCN",,62,249,284,88,52,19,5,12,52,43,20,56,10,4,1,1,7,3,0.353413654,"Clayton Rasbeary","sa3040466",
"Jordan Sprinkle","UCSB",20,58,235,261,83,56,18,2,7,55,32,14,39,7,3,2,2,26,5,0.353191489,"Jordan Sprinkle","sa3019925",688394
"Collin Burns","TULN",21,55,238,267,84,52,20,4,8,55,50,19,42,6,3,1,3,20,5,0.352941176,"Collin Burns","sa3017176",700936
"Dustin Crenshaw","GCU",19,20,34,38,12,6,5,1,0,6,6,4,5,0,0,0,0,0,0,0.352941176,"Dustin Crenshaw","sa3029550",
"Jacob Flores","RGV",,18,34,37,12,10,1,1,0,3,2,1,6,1,0,1,0,0,0,0.352941176,"Jacob Flores","sa3031464",
"Sam Franco","MAN",20,28,102,120,36,18,8,0,10,27,25,7,25,8,3,0,0,4,4,0.352941176,"Sam Franco","sa3031635",
"Nick Neibauer","M-OH",23,11,17,26,6,5,1,0,0,8,3,8,7,1,0,0,0,3,0,0.352941176,"Nick Neibauer","sa3038731",
"Mike Peabody","UCI",,54,207,264,73,46,16,2,9,57,57,26,56,27,2,2,4,9,5,0.352657004,"Mike Peabody","sa3039593",
"Rich Ciufo","RICH",,30,88,110,31,20,9,1,1,19,13,9,25,7,1,5,0,5,0,0.352272727,"Rich Ciufo","sa3028958",
"Jacob Berry","ARIZ",20,63,247,297,87,46,19,5,17,54,70,33,58,10,6,1,2,2,2,0.35222672,"Jacob Berry","sa3019825",694351
"Michael Fuhrman","UCSD",,45,162,198,57,43,9,2,3,32,18,27,30,6,2,1,1,10,1,0.351851851,"Michael Fuhrman","sa3031759",
"Mariano Ricciardi","DAY",23,51,199,244,70,57,11,1,1,50,28,39,35,5,0,1,0,3,1,0.351758793,"Mariano Ricciardi","sa3017399",688495
"Tyler Powers","PUR",,34,91,120,32,27,5,0,0,17,7,15,19,4,1,9,4,5,1,0.351648351,"Tyler Powers","sa3040161",
"Ryan Higgins","FRES",21,45,165,201,58,31,13,3,11,45,41,29,38,4,3,0,1,4,3,0.351515151,"Ryan Higgins","sa3017220",696287
"Paul Castro","PV",,15,37,45,13,10,2,1,0,6,6,1,9,6,1,0,1,2,1,0.351351351,"Paul Castro","sa3028639",
"Nick Powell","BALL",,56,185,224,65,44,13,4,4,45,37,17,36,18,2,2,2,5,1,0.351351351,"Nick Powell","sa3040152",
"LuJames Groover","CLT",19,54,188,205,66,48,14,0,4,29,38,11,22,1,5,0,2,0,2,0.351063829,"LuJames Groover","sa3022887",694410
"Hunter May","ALST",,34,94,132,33,20,10,0,3,31,24,31,32,5,1,1,0,6,2,0.351063829,"Hunter May","sa3037367",
"Ryan Holgate","ARIZ",21,63,245,280,86,54,20,1,11,49,56,23,52,9,3,0,5,3,1,0.351020408,"Ryan Holgate","sa3016998",677339
"Mike Nyisztor","RUTG",22,38,134,162,47,39,6,0,2,28,14,16,14,10,0,2,3,4,2,0.350746268,"Mike Nyisztor","sa3038977",
"Joshua Figueroa","UIC",,47,174,200,61,39,14,1,7,35,54,15,34,4,6,1,4,0,1,0.350574712,"Joshua Figueroa","sa3031316",
"Colin Davis","WOF",22,51,194,235,68,38,18,1,11,50,45,24,31,7,3,7,2,18,4,0.350515463,"Colin Davis","sa3016806",695342
"Hunter Meade","ARMY",,33,97,128,34,29,5,0,0,22,11,22,20,7,2,0,0,14,6,0.350515463,"Hunter Meade","sa3037766",
"Sean Lawlor","ME",,44,157,180,55,38,9,1,7,35,37,19,41,3,1,0,2,0,2,0.350318471,"Sean Lawlor","sa3036064",
"Brett Harris","GONZ",23,53,200,257,70,46,17,1,6,53,43,29,26,25,3,0,5,7,6,0.35,"Brett Harris","29788",695391
"Matthew Christian","CAM",,50,200,225,70,37,15,2,16,45,65,13,42,7,5,0,1,11,5,0.35,"Matthew Christian","sa3028895",
"Jevon Mason","SEMO",20,43,160,191,56,40,14,0,2,35,22,25,37,4,1,1,2,4,4,0.35,"Jevon Mason","sa3037253",
"Matt Bottcher","UIC",,42,163,190,57,33,13,5,6,43,36,19,34,7,1,0,3,9,1,0.349693251,"Matt Bottcher","sa3027437",
"Anthony Galason","ELON",22,44,163,196,57,44,7,0,6,28,29,16,24,10,5,2,4,10,2,0.349693251,"Anthony Galason","sa3031834",
"Dixon Black","MONM",19,37,123,140,43,29,9,1,4,26,21,10,36,5,2,0,1,5,0,0.349593495,"Dixon Black","sa3027194",
"Kobe Kato","ARIZ",22,63,226,286,79,58,16,4,1,58,34,43,34,9,7,1,3,6,1,0.349557522,"Kobe Kato","sa3017052",701158
"Steve DiTomaso","GW",20,40,146,173,51,44,3,4,0,37,27,19,20,4,0,4,2,5,2,0.349315068,"Steve DiTomaso","sa3030375",
"Benjamin Blackwell","DAY",,51,189,229,66,48,12,0,6,52,31,26,49,10,2,2,0,10,6,0.349206349,"Benjamin Blackwell","sa3027188",
"Justin Miknis","KENT",20,51,169,202,59,39,14,2,4,38,36,27,27,0,3,3,2,1,1,0.349112426,"Justin Miknis","sa3022884",687242
"Thomas Luevano","USD",,45,169,198,59,28,17,3,11,38,65,16,27,8,4,1,2,4,2,0.349112426,"Thomas Luevano","sa3036667",
"Johnny Marti","ALB",23,47,169,200,59,36,12,4,7,39,41,19,21,6,5,1,0,11,4,0.349112426,"Johnny Marti","sa3037176",
"Coltyn Kessler","UK",,46,152,182,53,35,11,0,7,20,25,23,39,3,2,2,5,1,0,0.34868421,"Coltyn Kessler","sa3035313",
"David Graves","LIP",,21,66,68,23,11,6,1,5,9,12,1,20,1,0,0,0,1,0,0.348484848,"David Graves","sa3032597",
"Zach Rodriguez","UCSB",,57,221,250,77,57,11,2,7,45,55,6,43,20,3,0,5,9,4,0.348416289,"Zach Rodriguez","sa3041019",
"Hernen Sardinas","STET",,47,181,211,63,36,17,1,9,31,49,23,28,4,3,0,3,1,1,0.348066298,"Hernen Sardinas","sa3041568",
"Carlin Dick","CAN",19,23,69,90,24,13,8,1,2,22,12,17,12,1,3,0,1,2,0,0.347826086,"Carlin Dick","sa3030277",
"Max Viera","NE",20,35,141,155,49,29,12,2,6,28,26,8,28,4,2,0,3,3,3,0.34751773,"Max Viera","sa3044485",
"Cole McConnell","LT",20,48,167,183,58,41,12,1,4,38,30,11,33,4,1,0,5,4,0,0.347305389,"Cole McConnell","sa3037490",823277
"Richie Barrella","MAN",,33,98,125,34,30,3,1,0,13,13,12,12,8,4,3,1,1,0,0.346938775,"Richie Barrella","sa3026640",
"Zane Harris","WRST",23,42,150,190,52,31,14,2,5,32,55,31,23,4,4,1,3,0,0,0.346666666,"Zane Harris","sa3033316",
"Parker Bates","LT",23,62,228,289,79,51,13,4,11,64,62,43,26,14,4,0,2,1,1,0.346491228,"Parker Bates","sa3017112",687614
"Logan Jarvis","BEL",,52,179,232,62,41,9,5,7,38,53,44,50,4,5,0,4,10,5,0.346368715,"Logan Jarvis","sa3034600",
"Carson Bell","JMU",21,24,78,88,27,20,3,2,2,16,17,5,6,2,3,0,1,3,2,0.346153846,"Carson Bell","sa3026897",
"Konner Piotto","WRST",,42,130,158,45,31,12,0,2,33,23,19,16,5,3,1,1,0,3,0.346153846,"Konner Piotto","sa3039951",
"Cody Cleveland","SIU",,42,133,161,46,33,7,1,5,30,24,22,12,5,1,0,1,1,0,0.345864661,"Cody Cleveland","sa3029038",
"Lorenzo Elion","OAK",,38,133,151,46,34,10,1,1,33,19,17,21,0,1,0,2,9,2,0.345864661,"Lorenzo Elion","sa3030873",
"Tyler McManus","SAM",,54,188,220,65,39,13,2,11,42,53,24,47,6,2,0,3,0,0,0.34574468,"Tyler McManus","sa3037706",
"Marcos Pujols","DAY",20,51,188,217,65,44,9,0,12,39,53,19,49,6,4,0,2,6,1,0.34574468,"Marcos Pujols","sa3040280",
"Ian Diaz","UMBC",,42,136,162,47,30,7,2,8,32,29,11,20,13,1,1,3,7,3,0.345588235,"Ian Diaz","sa3030262",
"Braden Comeaux","RICE",,52,191,217,66,57,7,1,1,33,23,16,21,9,1,0,3,4,2,0.345549738,"Braden Comeaux","sa3029222",
"Tyler Locklear","VCU",20,54,194,262,67,36,12,3,16,69,66,46,40,22,0,0,4,8,4,0.345360824,"Tyler Locklear","31396",682988
"Ryan Guckin","LAS",,52,197,221,68,37,19,7,5,42,51,17,36,4,3,0,1,1,0,0.345177664,"Ryan Guckin","sa3032818",
"Eric Jones","GWEB",,46,171,200,59,42,11,0,6,40,30,19,30,7,3,0,5,4,0,0.345029239,"Eric Jones","sa3034869",
"Corrigan Bartlett","WICH",24,54,200,231,69,51,9,2,7,44,48,17,43,7,7,0,2,8,2,0.345,"Corrigan Bartlett","sa3026671",
"Gavin Cross","VT",20,51,203,234,70,41,13,5,11,48,35,17,48,10,4,0,1,9,4,0.344827586,"Gavin Cross","sa3019985",688457
"Dominic Keegan","VAN",20,60,232,267,80,45,17,3,15,56,57,30,74,4,1,0,5,0,1,0.344827586,"Dominic Keegan","sa3020194",681371
"Xavier Jefferson","PV",,26,87,105,30,21,3,6,0,21,6,9,15,6,0,3,2,10,0,0.344827586,"Xavier Jefferson","sa3034625",
"Brad Malm","ALB",,47,174,205,60,34,21,1,4,35,39,21,37,4,6,0,1,5,1,0.344827586,"Brad Malm","sa3036926",
"Jacob McKeon","WSU",20,39,116,143,40,24,13,1,2,27,29,23,33,1,3,0,1,0,0,0.344827586,"Jacob McKeon","sa3037669",
"Reed Trimble","USM",21,59,235,268,81,48,14,2,17,59,72,19,46,11,3,0,1,12,2,0.344680851,"Reed Trimble","sa3017180",701655
"Luke Robinson","WCU",,49,206,237,71,45,13,0,13,50,52,13,35,14,3,1,7,0,1,0.344660194,"Luke Robinson","sa3040913",
"Caden Miller","SDSU",,44,148,182,51,42,6,3,0,43,30,25,28,8,0,1,2,8,0,0.344594594,"Caden Miller","sa3038037",
"Julian Rip","UPST",,52,148,190,51,38,7,2,4,43,31,18,34,15,3,6,0,12,2,0.344594594,"Julian Rip","sa3040788",
"Gabe Montenegro","USM",,61,238,283,82,53,24,1,4,50,29,32,36,8,0,5,0,6,4,0.344537815,"Gabe Montenegro","sa3038244",
"Jason Matthews","UPST",,52,209,250,72,49,20,3,0,45,38,30,33,4,5,2,5,9,1,0.344497607,"Jason Matthews","sa3037327",
"Dominick Bucko","YSU",,55,180,222,62,40,8,4,10,44,53,27,39,10,5,0,6,6,1,0.344444444,"Dominick Bucko","sa3027971",
"Chris Veach","PRES",,24,90,97,31,24,6,0,1,13,7,4,6,2,0,1,0,2,1,0.344444444,"Chris Veach","sa3044409",
"Wyatt Ulrich","RICH",24,24,93,112,32,25,6,1,0,21,15,13,5,1,1,4,1,6,1,0.344086021,"Wyatt Ulrich","sa3044230",
"Liam Hicks","ARST",22,41,157,196,54,36,11,0,7,36,30,28,18,9,2,0,2,0,0,0.343949044,"Liam Hicks","29844",689414
"Connor Tate","UGA",,49,189,210,65,48,6,1,10,32,33,14,46,6,1,0,2,1,3,0.343915343,"Connor Tate","sa3043519",
"Kenny Dodson","CAN",20,18,32,35,11,7,4,0,0,8,4,2,9,1,0,0,0,3,0,0.34375,"Kenny Dodson","sa3030411",
"Garret Ostrander","CBU",19,28,32,39,11,7,4,0,0,11,4,6,5,0,0,1,0,2,1,0.34375,"Garret Ostrander","sa3039258",
"Nolan Schanuel","FAU",19,55,198,244,68,45,11,1,11,54,56,28,21,12,5,1,3,6,2,0.343434343,"Nolan Schanuel","33189",694384
"Will Frizzell","TA&M",22,56,204,253,70,38,13,0,19,46,49,39,43,5,5,0,7,3,1,0.343137254,"Will Frizzell","sa3017555",676155
"Brett Roberts","TNTC",20,47,204,217,70,51,13,1,5,38,39,8,31,3,1,1,3,17,9,0.343137254,"Brett Roberts","sa3019926",689355
"Andy Atwood","RGV",,57,204,247,70,47,11,2,10,49,34,27,35,12,2,2,4,6,3,0.343137254,"Andy Atwood","sa3026291",
"Tommy Bell","ODU",,60,204,243,70,48,9,5,8,47,49,13,38,18,5,3,4,2,5,0.343137254,"Tommy Bell","sa3026916",
"Ty Hooks","WIN",20,41,137,166,47,41,5,0,1,20,28,20,18,0,5,4,6,1,0,0.343065693,"Ty Hooks","sa3034061",
"Brandon Pruitt","SHSU",,15,35,47,12,9,3,0,0,11,2,9,15,0,1,2,0,1,0,0.342857142,"Brandon Pruitt","sa3040255",
"Dru Baker","TTU",21,51,213,240,73,53,14,2,4,53,32,22,42,2,2,1,1,18,2,0.342723004,"Dru Baker","sa3017331",681333
"Jared Dupere","NE",22,48,178,219,61,27,11,2,21,60,50,33,52,6,2,0,1,14,1,0.342696629,"Jared Dupere","sa3017288",684855
"Jake McMurray","ORU",21,54,216,254,74,60,9,2,3,44,30,30,24,4,1,3,7,2,1,0.342592592,"Jake McMurray","sa3037718",
"Jake Thompson","OKST",23,45,146,201,50,38,8,0,4,31,32,38,19,13,4,0,3,2,1,0.342465753,"Jake Thompson","sa3043759",
"Oscar Ponce","TXSO",,47,184,208,63,40,16,0,7,30,40,14,30,5,5,0,4,2,1,0.342391304,"Oscar Ponce","sa3040063",
"Brooks Lee","CP",20,55,222,250,76,36,27,3,10,48,57,18,34,2,8,0,4,3,1,0.342342342,"Brooks Lee","31595",686797
"Drew Blakely","RICH",,31,111,134,38,28,9,1,0,20,13,11,14,10,1,1,3,0,1,0.342342342,"Drew Blakely","sa3027220",
"Colton Eager","ACU",,56,222,260,76,45,17,1,13,50,57,28,32,5,4,1,5,3,2,0.342342342,"Colton Eager","sa3030729",
"Kevin Graham","MISS",21,67,260,303,89,60,15,0,14,58,56,31,36,8,4,0,4,2,1,0.342307692,"Kevin Graham","sa3020087",681184
"Tommy Tabak","NMSU",22,45,149,165,51,40,5,2,4,31,26,14,44,1,1,0,4,5,1,0.342281879,"Tommy Tabak","sa3043456",
"Ryan Cash","ORU",23,54,225,258,77,56,16,2,3,41,46,26,21,1,4,2,4,8,4,0.342222222,"Ryan Cash","sa3028580",
"Ted Burton","MICH",,35,114,137,39,18,12,2,7,25,28,15,29,5,2,1,2,3,2,0.342105263,"Ted Burton","sa3028121",
"Bryce Eblin","ALA",19,18,38,46,13,8,5,0,0,9,8,7,8,1,0,0,1,0,0,0.342105263,"Bryce Eblin","sa3030762",
"Austin Knight","CLT",21,60,234,260,80,39,29,1,11,59,63,15,49,8,2,1,1,13,0,0.341880341,"Austin Knight","sa3035537",
"Jaxon Hallmark","NEB",22,48,196,227,67,50,4,3,10,48,23,21,55,2,2,6,1,16,3,0.341836734,"Jaxon Hallmark","sa3033051",
"Donta' Williams","ARIZ",22,62,240,313,82,54,17,3,8,81,49,50,40,17,3,3,1,9,2,0.341666666,"Donta' Williams","sa3017152",676024
"Porter Brown","TCU",20,40,120,144,41,29,9,0,3,28,30,19,22,4,1,0,3,8,3,0.341666666,"Porter Brown","sa3027872",
"Harrison Hawkins","COFC",,51,202,225,69,45,12,1,11,45,54,18,41,5,0,0,3,8,1,0.341584158,"Harrison Hawkins","sa3033430",
"D'Andre Smith","USC",20,13,41,51,14,13,1,0,0,12,3,10,4,0,0,0,2,5,0,0.341463414,"D'Andre Smith","sa3020536",694266
"Mike Monahan","EMU",,26,82,89,28,22,4,1,1,15,14,5,21,1,0,1,0,0,0,0.341463414,"Mike Monahan","sa3038226",
"Jeffery Brown","CIT",,49,208,218,71,60,8,2,1,31,19,5,39,1,3,1,1,13,6,0.341346153,"Jeffery Brown","sa3027846",
"Jimmy Sullivan","UML",19,38,126,143,43,33,8,1,1,13,18,13,35,3,0,1,3,1,2,0.341269841,"Jimmy Sullivan","sa3043317",
"Cody Jefferis","USD",21,45,173,207,59,46,11,1,1,36,32,19,23,8,6,1,1,6,2,0.341040462,"Cody Jefferis","sa3034618",
"Jonathon Long","LBSU",19,27,88,103,30,18,7,0,5,20,16,11,25,0,1,3,2,0,2,0.34090909,"Jonathon Long","sa3022864",675085
