Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Chase Forester","LAS",,1,0,2.7,11,1,0,0,0,20,80,14,6,6,3,14,2,0,0,16,"Chase Forester","sa3075118",
"Mitch Harder","MERC",,0,4,9.160714597726365,13,1,0,0,2,18.2,94,25,20,19,5,10,3,4,0,16,"Mitch Harder","sa3075222",
"Danny Lazaro","VT",21,0,0,7.714285714285714,15,1,0,0,0,14,70,12,13,12,2,15,3,4,0,16,"Danny Lazaro","sa3075235",
"Brandon Reiter","PITT",19,0,1,9.818181818181818,12,0,0,0,0,11,61,14,12,12,2,12,2,2,0,16,"Brandon Reiter","sa3075259",
"Anthony Costello","CCSU",,1,1,5.6842103836609095,7,3,0,0,0,12.2,72,13,12,8,0,13,3,4,0,16,"Anthony Costello","sa3075339",
"Landon Kiefer","LIP",23,0,2,12.122448507719682,9,3,0,0,0,16.1,81,28,22,22,6,5,3,2,0,16,"Landon Kiefer","sa3075356",
"Raygan New","BELL",20,0,3,6.850746073630431,12,5,0,0,0,22.1,112,28,24,17,4,13,4,6,0,16,"Raygan New","sa3075668",
"Carlos Garcia","MCN",21,0,1,5.51020386714531,6,6,0,0,0,16.1,84,21,14,10,1,8,8,2,0,16,"Carlos Garcia","sa3076135",
"Branden Barna","UNCA",23,2,1,4.189655034635641,20,0,0,0,2,38.2,181,52,23,18,3,23,2,5,0,15,"Branden Barna","sa3026587",
"Ryan Bates","BING",,0,1,6.9677421498373135,14,2,0,0,0,20.2,108,27,20,16,3,16,2,2,0,15,"Ryan Bates","sa3026716",
"Nic Benhardt","LIU",22,1,3,9,12,6,0,0,0,20,110,32,24,20,3,16,3,3,0,15,"Nic Benhardt","sa3026956",
"Mason Bright","UNCO",21,1,1,9.553846434192552,14,1,0,0,0,21.2,114,34,28,23,6,15,4,0,2,15,"Mason Bright","sa3027692",
"Jackson Campbell","JOES",22,1,0,12.913043745974743,14,0,0,0,0,15.1,90,26,29,22,0,16,5,5,0,15,"Jackson Campbell","sa3028331",
"Matt Canizares","STBK",,1,3,10.880596705177743,13,3,0,0,0,22.1,128,35,31,27,4,22,4,2,0,15,"Matt Canizares","sa3028359",
"Caden Capomaccio","MINN",22,3,0,3.6610170675056932,13,0,0,0,0,19.2,82,14,9,8,1,9,3,2,0,15,"Caden Capomaccio","sa3028393",
"Cody Carwile","ETSU",23,0,0,5.5,15,0,0,0,0,18,83,21,12,11,0,7,1,4,0,15,"Cody Carwile","sa3028556",
"Andrew Citron","GTWN",22,0,0,7.363636108272341,21,0,0,0,0,18.1,97,19,21,15,2,18,8,1,0,15,"Andrew Citron","sa3028953",
"Joey Colucci","UVA",22,0,0,11.25,12,0,0,0,0,12,63,18,15,15,5,7,3,3,0,15,"Joey Colucci","sa3029216",
"Aiden Cook","OHIO",21,0,4,9.52941203199869,9,3,0,0,0,11.1,66,12,13,12,1,19,1,1,0,15,"Aiden Cook","sa3029293",
"Alex DAmbrosio","RID",,1,1,7.071428571428571,13,1,0,0,2,14,73,10,12,11,0,15,3,7,0,15,"Alex DAmbrosio","sa3029803",
"Blake Dean","TROY",21,1,1,17.280000659179713,9,1,0,0,0,8.1,53,15,16,16,2,9,4,0,0,15,"Blake Dean","sa3029965",
"Brayden Dotoli","SCU",23,2,0,6.882352941176471,12,1,0,0,0,17,76,18,13,13,4,7,1,0,0,15,"Brayden Dotoli","sa3030495",
"Conner Doucet","TAR",22,5,0,1.2089551894641937,18,0,0,0,1,22.1,92,16,7,3,2,10,1,1,0,15,"Conner Doucet","sa3030502",
"Brian Dowling","HARV",,1,2,9.391304347826088,14,2,0,0,0,23,115,31,29,24,3,15,4,0,0,15,"Brian Dowling","sa3030527",
"Keller Eberly","TXST",24,0,0,5.7272727272727275,12,0,0,0,0,11,55,14,7,7,0,7,2,2,0,15,"Keller Eberly","sa3030757",
"Dante Edwardi","LAS",,2,1,6.750000189332407,13,5,0,0,0,22.2,113,34,23,17,6,14,2,5,0,15,"Dante Edwardi","sa3030804",
"Drew Fieger","EVAN",23,0,0,11.11764737066514,9,0,0,0,0,11.1,60,19,15,14,4,6,1,1,0,15,"Drew Fieger","sa3031300",
"Mitch Hawkins","SHU",,2,4,8.388349825233156,20,1,0,0,2,34.1,181,45,37,32,4,20,12,3,0,15,"Mitch Hawkins","sa3033432",
"Blake Hooks","LT",,1,0,7,9,1,0,0,0,9,48,9,7,7,1,9,2,1,0,15,"Blake Hooks","sa3034060",
"Nathan Huy","UCSD",,1,2,2.076923000741995,20,0,0,0,1,17.1,71,10,6,4,3,6,0,0,0,15,"Nathan Huy","sa3034380",
"Drew Iverson","OMA",21,1,1,12.103447877836297,16,2,0,0,1,19.1,103,23,26,26,4,14,7,5,0,15,"Drew Iverson","sa3034463",
"Dylan Johnson","SJU",23,1,1,8.136986088766173,15,0,0,0,2,24.1,114,33,24,22,5,9,2,0,0,15,"Dylan Johnson","sa3034740",
"Noah Keller","COR",22,0,2,13.909090909090908,10,1,0,0,0,11,63,12,19,17,2,10,8,4,0,15,"Noah Keller","sa3035193",
"Brixton Lofgren","MIA",21,1,0,5.6511629160318355,18,0,0,0,0,14.1,71,14,16,9,2,7,5,1,1,15,"Brixton Lofgren","sa3036451",
"Reece McDuffie","TNTC",,1,1,9.620689655172415,18,1,0,0,2,29,145,52,32,31,7,10,3,1,0,15,"Reece McDuffie","sa3037562",
"Liam Mckillop","ILL",23,0,1,6.585365700480631,15,0,0,0,0,13.2,63,11,11,10,1,10,1,1,0,15,"Liam Mckillop","sa3037672",
"Jacob Moore","TULN",24,1,1,5.9268291304325675,15,0,0,0,0,13.2,64,15,10,9,1,7,3,2,0,15,"Jacob Moore","sa3038297",
"Davin Pollard","QUC",23,1,0,10.309090551581276,21,1,0,0,1,18.1,99,16,22,21,3,27,4,4,0,15,"Davin Pollard","sa3040048",
"Hunter Porter","CHSO",22,0,1,5.4,9,4,0,0,0,15,78,13,11,9,1,16,6,7,0,15,"Hunter Porter","sa3040094",
"Elijah Rogalski","SAC",22,1,2,5.311475243756803,16,7,0,0,1,20.1,94,23,17,12,1,13,0,1,0,15,"Elijah Rogalski","sa3041033",
"Jacob Rogers","TTU",22,0,1,9.775861747483162,19,0,0,0,0,19.1,100,30,24,21,3,11,1,2,0,15,"Jacob Rogers","sa3041053",
"Dylan Terwilliger","MASS",22,3,1,5.014285577657275,14,0,0,0,0,23.1,105,16,17,13,1,12,10,0,1,15,"Dylan Terwilliger","sa3043642",
"Eddie Tierney","NEV",22,0,0,6.061224253859841,17,0,0,0,1,16.1,78,21,11,11,0,10,2,3,0,15,"Eddie Tierney","sa3043823",
"Jonathan Valdez","SFA",,1,0,11.368420767321819,12,1,0,0,0,12.2,75,27,18,16,0,8,1,1,0,15,"Jonathan Valdez","sa3044286",
"Jackson Vanesko","BRY",23,0,1,9.947368171406591,11,7,0,0,0,25.1,132,37,31,28,4,18,2,2,0,15,"Jackson Vanesko","sa3044349",
"Nathan Vidmar","DSU",,0,4,16.666666666666668,13,5,0,0,0,27,174,58,54,50,6,25,15,4,0,15,"Nathan Vidmar","sa3044482",
"Cade Wiegert","NDSU",22,0,1,10.340425322097914,13,0,0,0,0,15.2,78,20,19,18,3,11,2,2,0,15,"Cade Wiegert","sa3045175",
"Jaden Winter","CLT",23,0,0,4.438356048417913,16,2,0,0,0,24.1,114,30,13,12,1,11,3,3,0,15,"Jaden Winter","sa3045466",
"Gehrig Wright","UTM",,1,3,9.76595724864803,20,0,0,0,0,15.2,88,15,24,17,4,21,7,6,0,15,"Gehrig Wright","sa3045614",
"Cole Yennaco","MRMK",21,2,2,4.12941167204438,21,0,0,0,7,28.1,124,26,14,13,3,17,2,2,0,15,"Cole Yennaco","sa3045702",
"Jacob Arnberger","WCU",20,0,0,6.893616881398609,14,0,0,0,1,15.2,74,20,12,12,2,6,3,3,0,15,"Jacob Arnberger","sa3058516",
"J.T. Blackwood","ALA",,1,1,3.8571427762976263,10,7,0,0,0,30.1,128,33,17,13,3,7,0,2,0,15,"J.T. Blackwood","sa3058652",
"Ian Culver","UTAH",22,1,0,6.230769002225986,15,0,0,0,0,17.1,89,26,14,12,5,10,1,3,0,15,"Ian Culver","sa3058960",
"Diego Emerling","SMC",20,1,0,10.5,14,1,0,0,0,18,102,24,24,21,1,23,4,6,0,15,"Diego Emerling","sa3059131",
"Andrew Floyd","USA",22,0,1,3.9705883466661214,12,0,0,0,1,11.1,51,12,6,5,1,4,2,1,0,15,"Andrew Floyd","sa3059202",
"Sam Frizzi","WKU",23,0,0,6.9677421498373135,16,0,0,0,1,10.1,45,11,8,8,1,3,1,0,0,15,"Sam Frizzi","sa3059241",
"Aidan Gonzalez","USD",22,1,0,6.622641747767673,18,0,0,0,0,17.2,83,22,14,13,3,7,2,2,0,15,"Aidan Gonzalez","sa3059321",
"Ben Griffith","BING",21,2,2,10.431817955714617,11,0,0,0,1,14.2,78,24,18,17,4,13,1,1,0,15,"Ben Griffith","sa3059359",
"Ray Hernandez","UVU",,2,0,9.36,9,5,0,0,0,25,132,42,27,26,4,10,3,4,0,15,"Ray Hernandez","sa3059480",
"Will Jordan","TTU",20,2,1,4.973684085703296,12,0,0,0,1,12.2,67,14,9,7,1,12,2,1,0,15,"Will Jordan","sa3059630",
"Marcel Kulik","AUB",19,0,0,4.846153846153846,10,0,0,0,0,13,57,15,7,7,0,3,2,0,1,15,"Marcel Kulik","sa3059732",
"Grady Lacourciere","HOF",,1,2,9.5625,11,1,0,0,0,16,82,13,17,17,3,16,7,6,0,15,"Grady Lacourciere","sa3059741",
"Matthew Lefevers","RAD",20,5,3,5.8,15,10,0,0,0,45,202,58,29,29,8,13,4,3,0,15,"Matthew Lefevers","sa3059784",
"John Lyman","NIU",,0,1,8.307692307692308,20,1,0,0,2,13,65,12,12,12,1,11,3,2,0,15,"John Lyman","sa3059875",
"Tanner Paschke","LIN",21,2,0,3.919354959283489,12,0,0,0,0,20.2,93,17,11,9,0,15,4,0,0,15,"Tanner Paschke","sa3060217",
"Baylor Sandberg","SAC",20,0,1,7.243902270528694,16,0,0,0,0,13.2,70,18,12,11,1,12,0,3,0,15,"Baylor Sandberg","sa3060475",
"Trevor Stowe","WSU",22,2,2,7.9411764705882355,19,0,0,0,0,17,94,22,16,15,2,17,3,4,0,15,"Trevor Stowe","sa3060681",
"Brode Susce","JMU",,1,0,6.75,17,0,0,0,0,16,90,18,17,12,2,10,11,1,0,15,"Brode Susce","sa3060696",
"Noah Waldeck","SMC",23,1,3,8.56097541062482,16,2,0,0,0,27.1,136,36,29,26,3,17,5,5,0,15,"Noah Waldeck","sa3060854",
"Drew Kirby","TNTC",,0,3,6.893616881398609,15,0,0,0,1,15.2,77,20,13,12,3,6,3,2,0,15,"Drew Kirby","sa3062628",
"Ryland Howell","UNCA",20,0,1,9.865384253524477,13,0,0,0,1,17.1,94,24,21,19,3,18,7,2,0,15,"Ryland Howell","sa3062849",
"Owen Crowe","MSM",21,0,2,20.250000689710912,6,5,0,0,0,9.1,65,15,21,21,2,18,5,1,0,15,"Owen Crowe","sa3065280",
"Drew Sliwkowski","MASS",,0,1,14.4,7,2,0,0,0,10,65,15,16,16,1,14,6,2,0,15,"Drew Sliwkowski","sa3065611",
"Dante Jackson","CSUB",,0,1,6.5,23,0,0,0,0,18,86,22,13,13,3,8,7,2,0,15,"Dante Jackson","sa3066683",
"Frankie Caietta","SPU",,1,1,6.267857356339092,15,0,0,0,0,18.2,103,19,15,13,2,23,3,5,0,15,"Frankie Caietta","sa3066888",
"Henry Slaby","EMU",20,0,0,9.450000225305562,14,2,0,0,0,13.1,76,21,14,14,2,13,2,5,0,15,"Henry Slaby","sa3066902",
"Parker Patterson","MUR",,2,1,7.105263157894737,16,0,0,0,0,19,95,21,17,15,4,12,6,1,0,15,"Parker Patterson","sa3067116",
"Brock Adamson","CSUB",21,2,0,10.2,13,1,0,0,0,15,80,20,19,17,2,11,4,2,0,15,"Brock Adamson","sa3069456",
"Andris Barroso","BCU",21,2,3,7.012987186704046,16,0,0,0,0,25.2,121,28,22,20,2,15,8,2,0,15,"Andris Barroso","sa3069562",
"Cade Bouknight","WOF",21,0,0,4.821428571428571,12,3,0,0,0,28,124,26,17,15,5,14,1,4,0,15,"Cade Bouknight","sa3069642",
"Chris Brown","MVSU",24,0,4,15.428571428571429,14,6,0,0,1,21,121,38,40,36,6,15,6,5,0,15,"Chris Brown","sa3069679",
"Joey Buchanan","BGSU",19,0,1,14.25,11,1,0,0,0,12,81,23,22,19,1,10,11,0,0,15,"Joey Buchanan","sa3069693",
"Andres Castro","NEV",19,2,0,6.480000247192392,16,0,0,0,2,16.2,80,25,12,12,4,7,0,0,0,15,"Andres Castro","sa3069768",
"Stephen Christopher","W&M",20,1,0,4.576271334382117,13,3,0,0,0,19.2,90,17,10,10,1,13,3,1,0,15,"Stephen Christopher","sa3069796",
"Christian Delgado","JKST",24,1,1,13.034482329977552,14,1,0,0,0,19.1,104,32,28,28,2,17,5,3,0,15,"Christian Delgado","sa3069932",
"Josh Doney","UML",,0,1,6.585365700480631,18,2,0,0,1,27.1,124,28,21,20,3,10,5,2,0,15,"Josh Doney","sa3069968",
"Justin Dressler","BRY",,3,1,5.9268291304325675,15,0,0,0,1,27.1,130,31,20,18,2,13,6,3,0,15,"Justin Dressler","sa3069977",
"Charlie Feris","SFA",22,0,0,9.947368421052632,16,0,0,0,0,19,98,29,21,21,3,11,2,0,0,15,"Charlie Feris","sa3070070",
"Alan Gonzalez","SF",20,1,1,4.7903227280131535,19,4,0,0,0,20.2,97,23,13,11,1,8,4,0,0,15,"Alan Gonzalez","sa3070185",
"Luke Hymel","UNO",,1,1,5.81538478603025,14,0,0,0,0,21.2,97,19,15,14,2,15,1,2,0,15,"Luke Hymel","sa3070401",
"Liam Jones","BUCK",,2,2,5.142857142857143,10,0,0,0,1,14,73,20,12,8,0,10,4,1,0,15,"Liam Jones","sa3070461",
"Caydon Laird","USI",,2,1,3.7384616481623034,31,0,0,0,0,21.2,92,22,10,9,1,9,2,4,0,15,"Caydon Laird","sa3070552",
"Lou Levy","BRAD",,1,5,12.705882352941176,14,9,0,0,0,34,190,53,48,48,5,21,17,12,0,15,"Lou Levy","sa3070593",
"Will Mabry","NICH",,1,3,9.865384253524477,10,4,0,0,0,17.1,90,23,21,19,3,14,2,1,0,15,"Will Mabry","sa3070645",
"Caleb Muffoletto","NWST",22,0,1,4.1538462757358925,12,0,0,0,0,21.2,99,17,11,10,1,13,7,7,0,15,"Caleb Muffoletto","sa3070832",
"Kade Neuenschwander","SHSU",,0,3,5.538461538461538,13,0,0,0,2,13,68,17,11,8,2,9,1,0,0,15,"Kade Neuenschwander","sa3070874",
"Bryce Palms","YSU",18,1,1,3.306122320287186,12,0,0,0,1,16.1,68,11,8,6,1,10,1,1,0,15,"Bryce Palms","sa3070944",
"Payton Pudenz","CSUB",21,0,0,5.6511629160318355,22,0,0,0,0,14.1,80,15,10,9,2,4,8,0,0,15,"Payton Pudenz","sa3071050",
"Michael Savarese","PITT",21,0,1,6.75,16,2,0,0,0,20,94,27,17,15,6,8,1,1,1,15,"Michael Savarese","sa3071220",
"Kaleb Scott","DSU",,0,0,10.451612903225806,16,0,0,0,0,31,165,46,38,36,6,18,9,2,1,15,"Kaleb Scott","sa3071248",
"Eli Solem","UCD",,0,1,6.157894736842105,15,3,0,0,0,19,95,22,17,13,0,14,8,6,0,15,"Eli Solem","sa3071336",
"Charlie Taczy","UIC",,0,1,11.25,16,0,0,0,0,16,93,29,21,20,4,13,6,0,0,15,"Charlie Taczy","sa3071419",
"Josh Touhey","UNA",20,2,2,8.142857142857142,12,2,0,0,0,21,110,23,20,19,1,17,8,1,0,15,"Josh Touhey","sa3071472",
"Jamie Vicens","GT",19,0,0,11.25,10,0,0,0,0,8,42,7,11,10,2,9,1,2,0,15,"Jamie Vicens","sa3071530",
"Tyler Finkbeiner","MICH",19,1,1,8.790697869382855,12,0,0,0,0,14.1,70,13,14,14,5,13,1,3,1,15,"Tyler Finkbeiner","sa3073554",
"Luke McLeod","BAY",19,0,0,4.3676471813327336,17,1,0,0,1,22.2,102,30,13,11,3,6,2,2,0,15,"Luke McLeod","sa3073758",
"Parker Noonan","RAD",,2,1,7.913792843200656,11,2,0,0,0,19.1,95,32,21,17,5,3,1,3,0,15,"Parker Noonan","sa3073769",
"Garrett Pyne","DAV",21,1,1,10,13,4,0,0,0,18,99,24,23,20,4,14,6,6,0,15,"Garrett Pyne","sa3073781",
"Zion Theophilus","LSU",20,0,0,4.959183480430779,16,0,0,0,0,16.1,76,14,9,9,2,15,2,3,0,15,"Zion Theophilus","sa3073998",
"Andrew DuMont","SLU",20,0,1,7.81578927753375,17,4,0,0,0,25.1,119,32,24,22,4,10,6,0,0,15,"Andrew DuMont","sa3074257",
"Davis Gore","SPU",,0,3,12.876923454781267,11,5,0,0,0,21.2,116,36,33,31,6,15,2,0,0,15,"Davis Gore","sa3074288",
"Jackson Long","CAN",20,0,1,12.512194830913199,12,1,0,0,0,13.2,72,17,21,19,5,11,4,0,0,15,"Jackson Long","sa3074343",
"Cameron Novak","M-OH",,0,2,6.381817960502695,9,3,0,0,0,18.1,87,20,14,13,1,6,3,1,0,15,"Cameron Novak","sa3074387",
"Abel Ortiz","COPP",18,0,1,7.854545182157163,10,4,0,0,0,18.1,100,26,19,16,4,18,2,1,0,15,"Abel Ortiz","sa3074390",
"Luke Pokrovsky","PENN",18,0,1,12.886363357059233,12,0,0,0,0,14.2,82,23,23,21,2,13,4,3,0,15,"Luke Pokrovsky","sa3074397",
"Elai Iwanaga","UCLA",19,2,0,2.3142856512264345,14,0,0,0,0,11.2,53,10,3,3,1,6,3,1,0,15,"Elai Iwanaga","sa3074761",
"Blaine Nunnally","EIU",,1,0,11.302325832063671,11,2,0,0,0,14.1,74,21,18,18,5,10,1,1,0,15,"Blaine Nunnally","sa3074797",
"Matt Wilmarth","BRWN",,0,1,5.400000158456661,14,0,0,0,0,21.2,101,27,14,13,4,11,2,1,0,15,"Matt Wilmarth","sa3074840",
"Zach Alarid","SHSU",,1,2,7.061538668751017,11,1,0,0,1,21.2,95,25,17,17,4,6,1,4,0,15,"Zach Alarid","sa3075198",
"Nikau Heeney","BELL",21,2,1,6.252631704483669,18,1,0,0,0,31.2,145,34,24,22,5,17,5,2,0,15,"Nikau Heeney","sa3075224",
"Brody Papay","WRST",,0,1,4.695652271263543,11,0,0,0,0,15.1,72,12,9,8,2,9,5,4,2,15,"Brody Papay","sa3075248",
"Jackson Price","UTU",22,0,2,6.3,6,5,0,0,0,20,98,26,17,14,2,9,3,0,0,15,"Jackson Price","sa3075254",
"Declan Wilkes","LEH",,1,0,5.744680734498841,11,0,0,0,1,15.2,69,10,10,10,1,13,4,4,0,15,"Declan Wilkes","sa3075274",
"Tyler Dunlea","UML",,2,1,4.959183480430779,10,1,0,0,1,16.1,78,16,16,9,2,13,2,1,0,15,"Tyler Dunlea","sa3075555",
"Bobby Alcock","ALA",24,2,0,3.857142707001717,11,3,0,0,0,16.1,77,23,9,7,0,7,3,0,0,14,"Bobby Alcock","sa3025857",
"Cal Amborn","SF",21,0,1,6.493670729295013,18,0,0,0,0,26.1,121,34,21,19,5,10,1,3,0,14,"Cal Amborn","sa3025993",
"Oliver Barkal","MRMK",22,0,1,9.257142604905738,14,0,0,0,0,11.2,76,8,16,12,0,23,9,3,0,14,"Oliver Barkal","sa3026566",
"Oliver Boone","UK",,2,1,6.352941354665794,10,1,0,0,0,11.1,59,15,10,8,3,9,2,1,1,14,"Oliver Boone","sa3027386",
"Dalton Boruff","EIU",,2,4,9.091836380789761,17,7,0,0,0,32.2,155,37,35,33,4,21,5,4,0,14,"Dalton Boruff","sa3027413",
"Eli Bowery","PRES",,0,2,7.3220341350113864,20,2,0,0,0,19.2,105,23,19,16,2,22,3,4,0,14,"Eli Bowery","sa3027478",
"Matthew Dallas","WAKE",22,2,0,2.4545454013446157,2,2,0,0,0,7.1,32,7,2,2,0,3,1,0,0,14,"Matthew Dallas","sa3029790",806054
"JJ Garcia","APP",23,1,1,7.2,12,0,0,0,0,15,65,17,12,12,2,3,2,1,0,14,"JJ Garcia","sa3031940",
"Jackson Gaspard","MER",,0,1,8.052631578947368,17,2,0,0,0,19,94,25,18,17,5,9,3,0,0,14,"Jackson Gaspard","sa3032032",
"Brock Graf","HC",23,0,0,9.180000350189223,10,0,0,0,0,16.2,80,22,19,17,2,5,6,4,0,14,"Brock Graf","sa3032558",
"Josiah Harrison","NORF",22,0,2,25.13793020781385,8,4,0,0,0,9.2,69,13,29,27,2,25,4,2,0,14,"Josiah Harrison","sa3033287",
"Aidan Healy","NAVY",,0,0,6.74999979883433,12,0,0,0,2,10.2,51,8,8,8,0,9,3,4,0,14,"Aidan Healy","sa3033482",
"David Horvath","MONM",,1,0,9.367346574147026,16,0,0,0,5,16.1,91,31,18,17,2,7,4,0,0,14,"David Horvath","sa3034116",
"Eli Huddleston","TNTC",,1,2,5,14,0,0,0,1,27,122,28,17,15,3,13,3,1,0,14,"Eli Huddleston","sa3034219",
"Jansen Kenty","GASO",20,1,1,8.5,15,1,0,0,0,18,96,23,21,17,6,13,6,0,0,14,"Jansen Kenty","sa3035288",
"Dylan Kerbow","TXST",23,1,1,2.8208954420831183,20,0,0,0,0,22.1,91,17,10,7,2,7,4,2,0,14,"Dylan Kerbow","sa3035296",
"Shane Keup","WIN",22,0,0,6.230769230769231,10,1,0,0,0,13,58,12,13,9,2,10,1,2,0,14,"Shane Keup","sa3035323",
"Josh Kopetski","URI",21,1,2,6.493670729295013,15,6,0,0,0,26.1,123,32,25,19,5,15,3,2,0,14,"Josh Kopetski","sa3035639",
"Chase Kriebel","PITT",23,2,2,5.711538252040487,24,3,0,0,0,17.1,86,24,13,11,1,11,3,2,0,14,"Chase Kriebel","sa3035720",
"Josh Lajoie","QUIN",25,1,0,6.585365700480631,9,0,0,0,0,13.2,73,19,13,10,1,12,2,0,0,14,"Josh Lajoie","sa3035854",
"Beau Leisure","IOWA",21,1,2,12,16,0,0,0,1,12,65,13,16,16,4,12,5,3,0,14,"Beau Leisure","sa3036201",
"Jacob Limas","GCU",23,0,1,11.675675976616008,10,0,0,0,0,12.1,66,20,16,16,3,4,6,2,0,14,"Jacob Limas","sa3036341",
"Adan Longoria","KSU",21,0,0,7.243902270528694,11,0,0,0,0,13.2,69,20,15,11,6,7,1,0,0,14,"Adan Longoria","sa3036501",
"Andrew Luczak","PITT",22,1,1,8.2173914747112,17,0,0,0,0,15.1,75,18,16,14,7,8,4,1,0,14,"Andrew Luczak","sa3036654",
"Colin Maloney","URI",,1,0,7.977272554370001,13,0,0,0,0,14.2,75,12,14,13,1,18,2,6,0,14,"Colin Maloney","sa3036930",
"Matt Manley","GWEB",21,0,3,16.615384615384617,11,3,0,0,0,13,83,22,25,24,5,21,3,1,0,14,"Matt Manley","sa3036978",
"Owen Marsh","BEL",22,1,3,7.253731136785162,15,0,0,0,0,22.1,111,28,22,18,1,12,6,0,0,14,"Owen Marsh","sa3037116",
"Jevarra Martin","LIP",22,1,3,9.553846434192552,13,3,0,0,0,21.2,108,22,25,23,3,19,7,4,0,14,"Jevarra Martin","sa3037175",
"Brayden Marx","BYU",21,0,1,9.642857142857142,14,1,0,0,0,14,76,17,16,15,3,16,3,4,0,14,"Brayden Marx","sa3037232",
"Bobby McDonough","MASS",22,0,0,10.565217610342971,10,2,0,0,1,15.1,79,24,21,18,3,5,1,1,0,14,"Bobby McDonough","sa3037545",
"Jay Miller","WASH",23,0,1,9,6,3,0,0,0,11,58,17,11,11,2,6,1,1,1,14,"Jay Miller","sa3038066",
"Evan Miranda","SDSU",21,1,0,5.0943398059751335,16,0,0,0,1,17.2,90,17,12,10,2,15,3,2,1,14,"Evan Miranda","sa3038145",
"Gabriel Nard","FSU",22,0,0,7.243902270528694,14,0,0,0,2,13.2,63,14,14,11,3,7,1,2,0,14,"Gabriel Nard","sa3038678",
"James Reese","LAF",22,1,1,4.354838843648321,19,0,0,0,0,20.2,98,25,10,10,3,10,4,0,0,14,"James Reese","sa3040546",
"Jacob Roettgen","MUR",,1,1,6.545454545454546,8,3,0,0,0,11,49,7,8,8,2,7,4,1,0,14,"Jacob Roettgen","sa3041030",
"Gus Rogers","UNO",22,1,0,4.821428735645456,11,0,0,0,0,9.1,50,14,5,5,0,8,0,3,0,14,"Gus Rogers","sa3041049",
"Noah Samol","CLEM",22,1,0,4.764706015999345,7,0,0,0,0,11.1,55,12,7,6,0,3,4,0,0,14,"Noah Samol","sa3041463",
"Avery Seaton","AAMU",24,0,0,7.363636363636363,15,0,0,0,0,22,120,31,23,18,3,15,5,1,0,14,"Avery Seaton","sa3041899",
"Jackson Snyder","MSM",,0,0,9.180000350189223,11,3,0,0,0,16.2,82,23,18,17,4,12,2,1,0,14,"Jackson Snyder","sa3042696",
"Zane Starling","UNF",20,2,0,9.236841873448977,8,0,0,0,0,12.2,64,13,13,13,1,12,2,3,0,14,"Zane Starling","sa3042972",
"Bryce Stockton","SAC",21,0,0,10.588235294117647,17,0,0,0,0,17,87,23,20,20,3,14,3,1,0,14,"Bryce Stockton","sa3043143",
"Niall Todd","GAST",21,0,0,6.749999853697693,15,0,0,0,0,14.2,71,15,11,11,3,10,5,1,0,14,"Niall Todd","sa3043882",
"Brock Toney","GCU",22,1,0,4.295454452353077,13,0,0,0,0,14.2,62,13,7,7,0,7,3,0,0,14,"Brock Toney","sa3043923",
"Blake Van Cleve","LR",,0,1,8.61702110174826,16,0,0,0,0,15.2,73,14,16,15,1,13,4,2,1,14,"Blake Van Cleve","sa3044324",
"Tommy White","UNM",22,1,0,8.4,11,0,0,0,0,15,76,18,15,14,1,8,5,2,0,14,"Tommy White","sa3045135",
"George Albrecht","UVU",,0,2,10.309090551581276,11,6,0,0,0,18.1,103,26,24,21,1,17,7,2,0,14,"George Albrecht","sa3058476",
"Ty Baker","RICE",21,0,0,3.566037864182593,9,6,0,0,0,17.2,84,10,12,7,1,19,1,5,0,14,"Ty Baker","sa3058539",
"Joe Bordelon","NICH",,1,1,11.571428571428571,9,0,0,0,2,7,44,7,10,9,0,13,0,2,0,14,"Joe Bordelon","sa3058680",
"Braxton Davis","NCAT",,3,1,6.639344054696003,13,1,0,0,0,20.1,101,18,17,15,3,20,6,2,0,14,"Braxton Davis","sa3058997",
"Ethan Davis","EMU",22,1,1,9.375,15,4,0,0,0,24,113,31,25,25,5,10,5,3,0,14,"Ethan Davis","sa3059000",
"Zane Davis","CIT",,3,2,3.253012122947328,20,0,0,0,1,27.2,117,20,12,10,4,11,5,2,0,14,"Zane Davis","sa3059009",
"Jack DeTienne","XAV",20,0,5,10.928571428571429,15,5,0,0,0,28,147,46,37,34,10,19,3,2,2,14,"Jack DeTienne","sa3059045",
"Andrew Landis","OAK",,0,3,11.423076504080974,15,1,0,0,1,17.1,96,26,22,22,2,15,6,0,0,14,"Andrew Landis","sa3059745",
"Blayne Lyne","UTSA",20,0,0,4.050000096559526,11,1,0,0,0,13.1,61,6,7,6,0,13,2,1,0,14,"Blayne Lyne","sa3059877",
"Oliver Mabee","OMA",22,0,2,3.0681817516807697,13,0,0,0,0,14.2,64,12,7,5,1,10,1,3,0,14,"Oliver Mabee","sa3059878",
"Max McGwire","SLU",23,0,0,5.40000020599366,12,0,0,0,1,16.2,81,14,13,10,2,11,10,2,0,14,"Max McGwire","sa3059984",
"Colin Nowaczyk","NEB",20,3,1,17.513513964924012,15,1,0,0,0,12.1,74,20,24,24,4,14,2,0,0,14,"Colin Nowaczyk","sa3060158",
